Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_C1_(IV),00000.021120,C1_12,0.038
Description,,00000.147280,C1_24,0.012
Maestro Edge (Maestro-091) Settings,,00000.261520,C1_32,0.021
   Original File Time,04/29/2024 15:04:48,00000.833520,C1_32,0.02
   Sampling Frequency,12.5 kHz,00000.848800,C1_43,0.044
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.851200,C1_43,0.009
   Experiment Start Time,04/29/2024 14:38:27,00000.855600,C1_43,0.039
   Referencing Method,Median,00000.863600,C1_43,0.019
   Analog Mode Setting,Neural Spikes,00000.866560,C1_43,0.018
   Plate Type,CytoView MEA 24,00000.872080,C1_43,0.012
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.893440,C1_12,0.034
   Digital High Pass Filter,200 Hz IIR,00000.903440,C1_43,0.018
   Temperature Set Point,37.0 Degrees C,00000.937360,C1_43,0.017
   Current Temperature,37.0 Degrees C,00000.943200,C1_12,0.034
   Heater Power,On,00000.949520,C1_43,0.013
   Legacy Heating Mode,Off,00000.965760,C1_21,0.016
   Barcode Plate Type,TwentyFourWell,00000.967120,C1_43,0.016
   Plate Serial Number,114-3631,00000.979600,C1_12,0.033
   CO2 Conc. Set Point,5.0 %,00000.988160,C1_11,0.016
   Actual CO2 Conc.,5.0 %,00001.006160,C1_21,0.021
   Gas Mixer Status,Regulating,00001.015360,C1_43,0.011
   AxIS Version,3.10.3.6,00001.015440,C1_32,0.035
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.017360,C1_12,0.036
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.017680,C1_32,0.021
,,00001.022640,C1_43,0.015
Spike Detector Settings,,00001.025200,C1_32,0.025
   Method,Adaptive Threshold Crossing,00001.031920,C1_43,0.014
   Threshold,6,00001.036160,C1_32,0.04
   Threshold Status,Variable,00001.037760,C1_43,0.023
   Threshold Crossing Only,True,00001.040320,C1_12,0.038
   Pre-Spike Duration,0.84 ms,00001.043760,C1_43,0.103
   Post-Spike Duration,2.16 ms,00001.045440,C1_32,0.028
   Coincident Event Filter,Default (Well),00001.046560,C1_43,0.081
   Coincidence Occurrence Threshold,4 Electrodes,00001.047680,C1_42,0.021
   Coincidence Event Window,80 µs,00001.049280,C1_43,0.061
   Allow Sample Overlap,false,00001.051280,C1_21,0.028
   Spike Count Interval,1 s,00001.051680,C1_31,0.039
,,00001.051840,C1_43,0.047
,,00001.052560,C1_32,0.049
,,00001.053040,C1_23,0.017
,,00001.053520,C1_21,0.053
,,00001.054080,C1_31,0.042
,,00001.054160,C1_12,0.027
,,00001.054560,C1_43,0.03
,,00001.055440,C1_11,0.044
,,00001.055520,C1_23,0.017
,,00001.055760,C1_21,0.059
,,00001.055920,C1_32,0.033
,,00001.057680,C1_42,0.021
,,00001.057680,C1_43,0.06
,,00001.057840,C1_11,0.081
,,00001.058320,C1_32,0.092
,,00001.058400,C1_31,0.072
,,00001.059040,C1_21,0.112
,,00001.060160,C1_12,0.033
,,00001.060560,C1_32,0.054
,,00001.060640,C1_43,0.04
,,00001.060720,C1_23,0.018
,,00001.061360,C1_11,0.066
,,00001.061760,C1_31,0.071
,,00001.061840,C1_34,0.014
,,00001.062080,C1_21,0.092
