Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_B1_(IV),00000.251360,B1_31,0.029
Description,,00000.656480,B1_31,0.021
Maestro Edge (Maestro-091) Settings,,00000.753280,B1_31,0.022
   Original File Time,04/29/2024 14:39:15,00000.862160,B1_31,0.023
   Sampling Frequency,12.5 kHz,00000.924480,B1_31,0.019
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.958640,B1_32,0.025
   Experiment Start Time,04/29/2024 14:38:27,00001.015440,B1_43,0.019
   Referencing Method,Median,00001.130880,B1_32,0.024
   Analog Mode Setting,Neural Spikes,00001.140960,B1_44,0.018
   Plate Type,CytoView MEA 24,00001.199600,B1_31,0.02
   Digital Low Pass Filter,3 kHz Kaiser Window,00001.374240,B1_43,0.023
   Digital High Pass Filter,200 Hz IIR,00001.394240,B1_31,0.026
   Temperature Set Point,37.0 Degrees C,00001.568240,B1_32,0.026
   Current Temperature,36.7 Degrees C,00001.684960,B1_32,0.024
   Heater Power,On,00001.798640,B1_32,0.025
   Legacy Heating Mode,Off,00002.033120,B1_31,0.019
   Barcode Plate Type,TwentyFourWell,00002.164000,B1_31,0.032
   Plate Serial Number,114-3631,00002.180880,B1_32,0.026
   CO2 Conc. Set Point,5.0 %,00002.211840,B1_32,0.036
   Actual CO2 Conc.,4.9 %,00002.236160,B1_31,0.017
   Gas Mixer Status,Regulating,00002.239840,B1_31,0.043
   AxIS Version,3.10.3.6,00002.244960,B1_31,0.107
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00002.248000,B1_31,0.187
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00002.250640,B1_31,0.013
,,00002.250960,B1_32,0.029
Spike Detector Settings,,00002.252320,B1_23,0.017
   Method,Adaptive Threshold Crossing,00002.253360,B1_31,0.103
   Threshold,6,00002.254000,B1_11,0.06
   Threshold Status,Variable,00002.255680,B1_31,0.026
   Threshold Crossing Only,True,00002.255840,B1_33,0.024
   Pre-Spike Duration,0.84 ms,00002.256880,B1_11,0.043
   Post-Spike Duration,2.16 ms,00002.257200,B1_32,0.019
   Coincident Event Filter,Default (Well),00002.259040,B1_31,0.087
   Coincidence Occurrence Threshold,4 Electrodes,00002.260080,B1_32,0.049
   Coincidence Event Window,80 µs,00002.260880,B1_13,0.035
   Allow Sample Overlap,false,00002.261280,B1_31,0.109
   Spike Count Interval,1 s,00002.261680,B1_12,0.02
,,00002.262640,B1_32,0.064
,,00002.263600,B1_31,0.21
,,00002.264720,B1_42,0.013
,,00002.265120,B1_24,0.122
,,00002.265760,B1_13,0.035
,,00002.265760,B1_32,0.045
,,00002.266400,B1_31,0.072
,,00002.266480,B1_23,0.031
,,00002.267360,B1_41,0.017
,,00002.267840,B1_44,0.03
,,00002.267920,B1_24,0.026
,,00002.268160,B1_12,0.021
,,00002.268400,B1_33,0.074
,,00002.268560,B1_43,0.025
,,00002.268720,B1_31,0.194
,,00002.268800,B1_23,0.015
,,00002.269040,B1_32,0.025
,,00002.269600,B1_13,0.047
,,00002.270320,B1_24,0.138
,,00002.270480,B1_42,0.022
,,00002.270800,B1_33,0.016
,,00002.271280,B1_12,0.017
,,00002.271280,B1_32,0.073
,,00002.271360,B1_23,0.044
,,00002.271520,B1_31,0.023
,,00002.271840,B1_13,0.106
,,00002.273200,B1_24,0.032
,,00002.273520,B1_32,0.288
,,00002.273680,B1_42,0.028
,,00002.273760,B1_33,0.01
,,00002.274320,B1_31,0.244
,,00002.274400,B1_23,0.138
,,00002.274960,B1_12,0.072
,,00002.275040,B1_11,0.03
,,00002.275360,B1_13,0.117
,,00002.275440,B1_41,0.009
,,00002.275600,B1_24,0.103
,,00002.275920,B1_43,0.029
,,00002.276960,B1_23,0.189
,,00002.277040,B1_31,0.061
,,00002.277840,B1_34,0.067
,,00002.278080,B1_33,0.065
,,00002.278960,B1_12,0.023
,,00002.279360,B1_24,0.042
,,00002.279440,B1_22,0.018
,,00002.279520,B1_41,0.019
,,00002.279600,B1_13,0.147
,,00002.280080,B1_31,0.134
,,00002.280160,B1_34,0.14
,,00002.280480,B1_23,0.32
,,00002.280640,B1_43,0.031
,,00002.280720,B1_33,0.045
,,00002.281280,B1_44,0.024
,,00002.281360,B1_12,0.04
,,00002.281600,B1_24,0.073
,,00002.281840,B1_11,0.028
,,00002.281840,B1_14,0.03
,,00002.281920,B1_42,0.02
,,00002.282480,B1_32,0.255
,,00002.282640,B1_22,0.025
,,00002.282720,B1_13,0.485
,,00002.283120,B1_31,0.142
,,00002.283280,B1_23,0.137
,,00002.283760,B1_33,0.027
,,00002.283840,B1_34,0.107
,,00002.284160,B1_24,0.057
,,00002.284320,B1_12,0.087
,,00002.284400,B1_43,0.052
,,00002.285200,B1_22,0.019
,,00002.285600,B1_14,0.016
,,00002.285600,B1_44,0.025
,,00002.285680,B1_13,0.205
,,00002.286320,B1_23,0.096
,,00002.286400,B1_31,0.046
,,00002.286480,B1_24,0.036
,,00002.286640,B1_32,0.064
,,00002.286720,B1_43,0.02
,,00002.287440,B1_34,0.011
,,00002.287520,B1_12,0.032
,,00002.287760,B1_22,0.016
,,00002.288080,B1_14,0.019
,,00002.288960,B1_44,0.025
,,00002.289360,B1_32,0.084
,,00002.289440,B1_13,0.133
,,00002.289440,B1_23,0.076
,,00002.289600,B1_24,0.08
,,00002.289680,B1_34,0.059
,,00002.290080,B1_31,0.05
,,00002.290160,B1_42,0.019
,,00002.290240,B1_33,0.021
,,00002.290320,B1_22,0.017
,,00002.290720,B1_12,0.023
,,00002.291920,B1_14,0.019
,,00002.291920,B1_24,0.055
,,00002.292160,B1_23,0.073
,,00002.292160,B1_32,0.045
,,00002.292400,B1_11,0.02
,,00002.292480,B1_13,0.049
,,00002.292880,B1_34,0.047
,,00002.293040,B1_31,0.044
,,00002.294320,B1_42,0.013
,,00002.294480,B1_12,0.043
,,00002.294560,B1_23,0.049
,,00002.294720,B1_24,0.057
,,00002.295680,B1_34,0.017
,,00002.295760,B1_32,0.075
,,00002.295840,B1_11,0.027
,,00002.295840,B1_43,0.027
,,00002.296720,B1_31,0.024
,,00002.296880,B1_12,0.03
,,00002.296960,B1_22,0.015
,,00002.297360,B1_24,0.058
,,00002.298000,B1_14,0.015
,,00002.298080,B1_23,0.035
,,00002.298240,B1_33,0.018
,,00002.298320,B1_34,0.072
,,00002.298560,B1_42,0.021
,,00002.298720,B1_13,0.072
