Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_C3_(I),00000.119120,C3_13,0.018
Description,,00000.119280,C3_24,0.021
Maestro Edge (Maestro-091) Settings,,00000.122240,C3_14,0.02
   Original File Time,04/29/2024 12:33:23,00000.124960,C3_24,0.066
   Sampling Frequency,12.5 kHz,00000.125120,C3_13,0.026
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.129360,C3_14,0.017
   Experiment Start Time,04/29/2024 12:18:36,00000.129760,C3_13,0.036
   Referencing Method,Median,00000.130080,C3_24,0.044
   Analog Mode Setting,Neural Spikes,00000.132560,C3_24,0.06
   Plate Type,CytoView MEA 24,00000.133520,C3_13,0.041
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.134720,C3_14,0.016
   Digital High Pass Filter,200 Hz IIR,00000.135040,C3_44,0.043
   Temperature Set Point,37.0 Degrees C,00000.135600,C3_24,0.03
   Current Temperature,37.1 Degrees C,00000.136640,C3_13,0.052
   Heater Power,On,00000.137200,C3_14,0.015
   Legacy Heating Mode,Off,00000.138000,C3_24,0.046
   Barcode Plate Type,TwentyFourWell,00000.139520,C3_32,0.049
   Plate Serial Number,114-3631,00000.139680,C3_13,0.04
   CO2 Conc. Set Point,5.0 %,00000.139680,C3_44,0.051
   Actual CO2 Conc.,5.0 %,00000.140720,C3_12,0.024
   Gas Mixer Status,Regulating,00000.140960,C3_24,0.154
   AxIS Version,3.10.3.6,00000.141680,C3_14,0.028
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.142080,C3_13,0.042
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.142240,C3_44,0.053
,,00000.142400,C3_23,0.035
Spike Detector Settings,,00000.142480,C3_32,0.048
   Method,Adaptive Threshold Crossing,00000.142800,C3_31,0.026
   Threshold,6,00000.143840,C3_24,0.094
   Threshold Status,Variable,00000.144400,C3_21,0.088
   Threshold Crossing Only,True,00000.144560,C3_13,0.1
   Pre-Spike Duration,0.84 ms,00000.144800,C3_32,0.044
   Post-Spike Duration,2.16 ms,00000.144880,C3_44,0.091
   Coincident Event Filter,Default (Well),00000.145200,C3_31,0.04
   Coincidence Occurrence Threshold,4 Electrodes,00000.145840,C3_14,0.029
   Coincidence Event Window,80 µs,00000.145920,C3_43,0.038
   Allow Sample Overlap,false,00000.146320,C3_24,0.084
   Spike Count Interval,1 s,00000.146800,C3_21,0.018
,,00000.147040,C3_32,0.128
,,00000.147360,C3_11,0.026
,,00000.147680,C3_31,0.362
,,00000.147840,C3_44,0.179
,,00000.148240,C3_33,0.063
,,00000.148400,C3_13,0.044
,,00000.148640,C3_24,0.048
,,00000.149360,C3_21,0.086
,,00000.149920,C3_32,0.1
,,00000.150080,C3_23,0.028
,,00000.150240,C3_31,0.582
,,00000.150640,C3_41,0.023
,,00000.150960,C3_24,0.084
,,00000.151200,C3_11,0.027
,,00000.151360,C3_33,0.056
,,00000.151680,C3_13,0.031
,,00000.151840,C3_42,0.03
,,00000.152640,C3_21,0.025
,,00000.152640,C3_44,0.115
,,00000.153200,C3_31,0.472
,,00000.153280,C3_32,0.044
,,00000.153840,C3_43,0.034
,,00000.153920,C3_34,0.013
,,00000.154080,C3_11,0.021
,,00000.154240,C3_13,0.07
,,00000.154480,C3_24,0.056
,,00000.154880,C3_21,0.06
,,00000.154880,C3_41,0.019
,,00000.155760,C3_44,0.088
,,00000.155840,C3_32,0.086
,,00000.156480,C3_13,0.03
,,00000.156560,C3_31,0.123
,,00000.156560,C3_43,0.039
,,00000.156720,C3_42,0.031
,,00000.156960,C3_24,0.072
,,00000.157840,C3_21,0.014
,,00000.158080,C3_41,0.013
,,00000.158080,C3_44,0.105
,,00000.158240,C3_23,0.019
,,00000.158800,C3_31,0.139
,,00000.159040,C3_13,0.086
,,00000.159760,C3_24,0.069
,,00000.160080,C3_21,0.015
,,00000.160080,C3_32,0.077
,,00000.160400,C3_42,0.023
,,00000.160640,C3_44,0.079
,,00000.161200,C3_31,0.044
,,00000.161280,C3_41,0.027
,,00000.162400,C3_13,0.032
,,00000.162560,C3_24,0.033
,,00000.162560,C3_32,0.047
,,00000.162640,C3_21,0.051
,,00000.163040,C3_44,0.068
,,00000.163520,C3_31,0.11
,,00000.164640,C3_13,0.048
,,00000.164640,C3_14,0.022
,,00000.164960,C3_24,0.045
,,00000.165040,C3_32,0.049
,,00000.165120,C3_21,0.021
,,00000.165120,C3_43,0.027
,,00000.165440,C3_44,0.079
,,00000.165680,C3_41,0.01
,,00000.166880,C3_31,0.045
,,00000.167440,C3_24,0.025
,,00000.168080,C3_13,0.064
,,00000.168080,C3_32,0.032
,,00000.168160,C3_44,0.086
,,00000.169520,C3_21,0.017
,,00000.169680,C3_24,0.08
,,00000.170240,C3_31,0.079
,,00000.170400,C3_32,0.063
,,00000.170560,C3_43,0.023
,,00000.170720,C3_41,0.013
,,00000.171040,C3_44,0.053
,,00000.171120,C3_13,0.078
,,00000.172160,C3_14,0.013
,,00000.172480,C3_21,0.083
,,00000.172480,C3_24,0.019
,,00000.172480,C3_31,0.146
,,00000.172720,C3_32,0.031
,,00000.173360,C3_41,0.013
,,00000.173360,C3_44,0.061
,,00000.174160,C3_13,0.034
,,00000.175360,C3_24,0.083
,,00000.175840,C3_21,0.018
,,00000.175840,C3_44,0.081
,,00000.175920,C3_32,0.067
,,00000.176080,C3_31,0.059
,,00000.177040,C3_13,0.04
,,00000.177920,C3_24,0.045
,,00000.177920,C3_41,0.018
,,00000.178320,C3_32,0.037
,,00000.178560,C3_44,0.063
,,00000.178800,C3_14,0.024
,,00000.179120,C3_21,0.06
,,00000.179520,C3_31,0.069
,,00000.179680,C3_13,0.03
,,00000.180640,C3_24,0.039
,,00000.181360,C3_44,0.064
,,00000.181760,C3_31,0.153
,,00000.181840,C3_41,0.021
,,00000.182080,C3_32,0.056
,,00000.182240,C3_13,0.082
,,00000.183440,C3_24,0.055
,,00000.183760,C3_44,0.041
,,00000.184400,C3_31,0.045
,,00000.184560,C3_13,0.036
,,00000.185040,C3_41,0.015
,,00000.185360,C3_21,0.07
,,00000.185520,C3_32,0.021
,,00000.186800,C3_13,0.009
,,00000.186880,C3_31,0.088
,,00000.186880,C3_44,0.034
,,00000.187760,C3_32,0.045
,,00000.187920,C3_21,0.018
,,00000.188000,C3_24,0.037
,,00000.188240,C3_41,0.012
,,00000.190080,C3_43,0.022
,,00000.190160,C3_44,0.045
,,00000.190240,C3_24,0.041
,,00000.190960,C3_31,0.036
,,00000.191920,C3_32,0.022
,,00000.192240,C3_21,0.058
,,00000.193200,C3_44,0.088
,,00000.193280,C3_31,0.021
,,00000.194240,C3_13,0.027
,,00000.194400,C3_32,0.037
,,00000.194720,C3_34,0.022
,,00000.194960,C3_24,0.036
,,00000.195840,C3_44,0.048
,,00000.195920,C3_31,0.043
,,00000.197040,C3_32,0.049
,,00000.197520,C3_24,0.042
,,00000.198240,C3_44,0.091
,,00000.199040,C3_13,0.024
,,00000.199040,C3_31,0.091
,,00000.199520,C3_21,0.056
,,00000.200560,C3_32,0.035
,,00000.200800,C3_44,0.042
,,00000.202160,C3_31,0.025
,,00000.202240,C3_13,0.046
,,00000.202240,C3_24,0.031
,,00000.203360,C3_44,0.073
,,00000.204240,C3_32,0.034
,,00000.204480,C3_42,0.018
,,00000.204720,C3_31,0.027
,,00000.205040,C3_24,0.077
,,00000.205600,C3_44,0.101
,,00000.206480,C3_14,0.023
,,00000.207440,C3_31,0.034
,,00000.207840,C3_32,0.031
,,00000.208160,C3_44,0.022
,,00000.208320,C3_24,0.025
,,00000.209360,C3_21,0.061
,,00000.210400,C3_32,0.029
,,00000.210640,C3_44,0.047
,,00000.210800,C3_13,0.029
,,00000.210960,C3_24,0.073
,,00000.211760,C3_31,0.027
,,00000.211840,C3_21,0.017
,,00000.212800,C3_32,0.024
,,00000.213120,C3_33,0.032
,,00000.213120,C3_44,0.046
,,00000.213680,C3_24,0.036
,,00000.214160,C3_31,0.156
,,00000.215280,C3_13,0.028
,,00000.215920,C3_44,0.031
,,00000.216720,C3_21,0.063
,,00000.218640,C3_31,0.015
,,00000.218720,C3_44,0.04
,,00000.219120,C3_13,0.026
,,00000.219120,C3_21,0.015
,,00000.221120,C3_32,0.034
,,00000.221360,C3_44,0.024
,,00000.221680,C3_31,0.023
,,00000.223680,C3_13,0.025
,,00000.224000,C3_44,0.042
,,00000.224960,C3_32,0.016
,,00000.225360,C3_31,0.042
,,00000.225760,C3_21,0.066
,,00000.226320,C3_44,0.046
,,00000.228720,C3_44,0.033
,,00000.231280,C3_31,0.049
,,00000.231440,C3_24,0.029
,,00000.231840,C3_44,0.022
,,00000.232800,C3_21,0.057
,,00000.233840,C3_31,0.03
,,00000.234960,C3_44,0.075
,,00000.236480,C3_32,0.029
,,00000.237840,C3_24,0.035
,,00000.237920,C3_44,0.055
,,00000.238160,C3_13,0.02
