Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_B3_(IV),00000.000640,B3_22,0.023
Description,,00000.621040,B3_42,0.045
Maestro Edge (Maestro-091) Settings,,00000.626480,B3_22,0.028
   Original File Time,04/29/2024 14:48:14,00000.829120,B3_22,0.021
   Sampling Frequency,12.5 kHz,00001.154400,B3_22,0.019
   Voltage Scale,-5.484861781483107E-08 V/sample,00001.302640,B3_22,0.022
   Experiment Start Time,04/29/2024 14:38:27,00001.503600,B3_22,0.021
   Referencing Method,Median,00001.744400,B3_22,0.025
   Analog Mode Setting,Neural Spikes,00001.919680,B3_22,0.024
   Plate Type,CytoView MEA 24,00001.954080,B3_42,0.042
   Digital Low Pass Filter,3 kHz Kaiser Window,00002.160640,B3_22,0.025
   Digital High Pass Filter,200 Hz IIR,00002.481840,B3_22,0.023
   Temperature Set Point,37.0 Degrees C,00002.634480,B3_22,0.025
   Current Temperature,37.2 Degrees C,00002.790560,B3_22,0.021
   Heater Power,On,00002.973200,B3_22,0.022
   Legacy Heating Mode,Off,00003.171920,B3_42,0.041
   Barcode Plate Type,TwentyFourWell,00003.174000,B3_31,0.071
   Plate Serial Number,114-3631,00003.177120,B3_22,0.021
   CO2 Conc. Set Point,5.0 %,00003.183440,B3_42,0.035
   Actual CO2 Conc.,5.0 %,00003.191120,B3_31,0.07
   Gas Mixer Status,Regulating,00003.195040,B3_22,0.023
   AxIS Version,3.10.3.6,00003.204480,B3_31,0.055
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00003.206880,B3_31,0.017
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00003.208640,B3_42,0.045
,,00003.211760,B3_31,0.04
Spike Detector Settings,,00003.213600,B3_42,0.034
   Method,Adaptive Threshold Crossing,00003.214640,B3_31,0.066
   Threshold,6,00003.217200,B3_31,0.022
   Threshold Status,Variable,00003.217600,B3_22,0.023
   Threshold Crossing Only,True,00003.220400,B3_22,0.019
   Pre-Spike Duration,0.84 ms,00003.220480,B3_42,0.059
   Post-Spike Duration,2.16 ms,00003.222400,B3_31,0.045
   Coincident Event Filter,Default (Well),00003.224080,B3_42,0.036
   Coincidence Occurrence Threshold,4 Electrodes,00003.226160,B3_31,0.026
   Coincidence Event Window,80 µs,00003.227760,B3_22,0.024
   Allow Sample Overlap,false,00003.228560,B3_42,0.065
   Spike Count Interval,1 s,00003.229120,B3_31,0.024
,,00003.232080,B3_31,0.151
,,00003.233200,B3_33,0.047
,,00003.233920,B3_22,0.09
,,00003.234640,B3_31,0.093
,,00003.235440,B3_14,0.031
,,00003.236000,B3_42,0.056
,,00003.236160,B3_22,0.033
,,00003.237360,B3_33,0.035
,,00003.237600,B3_12,0.038
,,00003.237680,B3_31,0.097
,,00003.239120,B3_22,0.057
,,00003.240080,B3_31,0.03
,,00003.240400,B3_14,0.089
,,00003.240720,B3_24,0.021
,,00003.241840,B3_22,0.012
,,00003.242880,B3_14,0.011
,,00003.243360,B3_12,0.031
,,00003.243360,B3_31,0.149
,,00003.244240,B3_24,0.026
,,00003.244720,B3_42,0.032
,,00003.244880,B3_33,0.046
,,00003.245040,B3_22,0.097
,,00003.245120,B3_14,0.073
,,00003.246800,B3_12,0.021
,,00003.247120,B3_31,0.086
,,00003.247760,B3_14,0.036
,,00003.248000,B3_24,0.066
