Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_A2_(I),00000.203760,A2_42,0.028
Description,,00000.329120,A2_33,0.04
Maestro Edge (Maestro-091) Settings,,00000.329760,A2_23,0.028
   Original File Time,04/29/2024 11:24:41,00000.332480,A2_33,0.023
   Sampling Frequency,12.5 kHz,00000.333280,A2_34,0.018
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.334400,A2_23,0.028
   Experiment Start Time,04/29/2024 11:02:45,00000.335120,A2_33,0.039
   Referencing Method,Median,00000.336000,A2_43,0.147
   Analog Mode Setting,Neural Spikes,00000.338560,A2_43,0.025
   Plate Type,CytoView MEA 24,00000.338720,A2_23,0.036
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.339520,A2_34,0.062
   Digital High Pass Filter,200 Hz IIR,00000.339600,A2_21,0.035
   Temperature Set Point,37.0 Degrees C,00000.340080,A2_13,0.04
   Current Temperature,37.1 Degrees C,00000.340080,A2_33,0.028
   Heater Power,On,00000.340880,A2_42,0.038
   Legacy Heating Mode,Off,00000.340880,A2_43,0.1
   Barcode Plate Type,TwentyFourWell,00000.341840,A2_23,0.021
   Plate Serial Number,114-3631,00000.343120,A2_21,0.02
   CO2 Conc. Set Point,5.0 %,00000.343600,A2_33,0.028
   Actual CO2 Conc.,4.9 %,00000.343840,A2_42,0.04
   Gas Mixer Status,Regulating,00000.344480,A2_34,0.035
   AxIS Version,3.10.3.6,00000.345680,A2_23,0.034
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.347040,A2_13,0.2
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.347200,A2_21,0.036
,,00000.347280,A2_33,0.015
Spike Detector Settings,,00000.349440,A2_43,0.16
   Method,Adaptive Threshold Crossing,00000.349760,A2_13,0.047
   Threshold,6,00000.349840,A2_34,0.015
   Threshold Status,Variable,00000.350640,A2_42,0.039
   Threshold Crossing Only,True,00000.351840,A2_33,0.021
