Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D25_POSTsiembra_P2_C5_(I),00000.027280,C5_12,0.032
Description,,00000.043520,C5_12,0.018
Maestro Edge (Maestro-091) Settings,,00000.059600,C5_43,0.036
   Original File Time,04/30/2024 11:12:54,00000.064720,C5_12,0.03
   Sampling Frequency,12.5 kHz,00000.068000,C5_12,0.071
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.391120,C5_12,0.088
   Experiment Start Time,04/30/2024 10:43:40,00000.400960,C5_12,0.073
   Referencing Method,Median,00000.403120,C5_43,0.046
   Analog Mode Setting,Neural Spikes,00001.030000,C5_12,0.028
   Plate Type,CytoView MEA 24,00002.400160,C5_12,0.022
   Digital Low Pass Filter,3 kHz Kaiser Window,00002.579360,C5_12,0.024
   Digital High Pass Filter,200 Hz IIR,00003.723360,C5_24,0.021
   Temperature Set Point,37.0 Degrees C,00003.725760,C5_24,0.016
   Current Temperature,37.0 Degrees C,00003.747200,C5_43,0.034
   Heater Power,On,00003.749760,C5_43,0.036
   Legacy Heating Mode,Off,00003.752480,C5_43,0.096
   Barcode Plate Type,TwentyFourWell,00003.753200,C5_32,0.03
   Plate Serial Number,114-3631,00003.754160,C5_34,0.031
   CO2 Conc. Set Point,5.0 %,00003.756000,C5_32,0.024
   Actual CO2 Conc.,5.0 %,00003.758000,C5_24,0.019
   Gas Mixer Status,Regulating,00003.758240,C5_43,0.05
   AxIS Version,3.10.3.6,00003.759360,C5_31,0.08
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00003.760400,C5_12,0.023
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00003.761760,C5_42,0.031
,,00003.762400,C5_43,0.034
Spike Detector Settings,,00003.762480,C5_31,0.027
   Method,Adaptive Threshold Crossing,00003.763280,C5_12,0.077
   Threshold,6,00003.763360,C5_32,0.029
   Threshold Status,Variable,00003.764240,C5_41,0.015
   Threshold Crossing Only,True,00003.764720,C5_43,0.101
   Pre-Spike Duration,0.84 ms,00003.765120,C5_24,0.019
   Post-Spike Duration,2.16 ms,00003.766400,C5_32,0.03
   Coincident Event Filter,Default (Well),00003.767840,C5_43,0.045
   Coincidence Occurrence Threshold,4 Electrodes,00003.768080,C5_42,0.055
   Coincidence Event Window,80 µs,00003.768160,C5_24,0.024
   Allow Sample Overlap,false,00003.768480,C5_41,0.015
   Spike Count Interval,1 s,00003.768560,C5_12,0.064
,,00003.769200,C5_34,0.016
,,00003.770640,C5_43,0.039
,,00003.771200,C5_41,0.013
,,00003.771680,C5_32,0.034
,,00003.772880,C5_43,0.068
,,00003.773280,C5_12,0.03
,,00003.773440,C5_42,0.043
,,00003.773760,C5_34,0.028
,,00003.774240,C5_32,0.024
,,00003.774400,C5_41,0.022
,,00003.774560,C5_33,0.029
,,00003.775040,C5_24,0.027
,,00003.775440,C5_43,0.091
,,00003.776400,C5_31,0.043
,,00003.776400,C5_42,0.054
,,00003.776640,C5_34,0.021
,,00003.776960,C5_32,0.029
,,00003.777920,C5_12,0.081
,,00003.778000,C5_41,0.013
,,00003.778000,C5_43,0.053
,,00003.779200,C5_34,0.03
,,00003.779440,C5_32,0.035
,,00003.779520,C5_42,0.023
,,00003.779680,C5_31,0.094
,,00003.780480,C5_43,0.055
,,00003.781280,C5_24,0.022
,,00003.781680,C5_32,0.082
,,00003.781760,C5_41,0.021
,,00003.781840,C5_34,0.036
,,00003.782160,C5_31,0.13
,,00003.782160,C5_42,0.026
,,00003.782480,C5_21,0.102
,,00003.782560,C5_11,0.05
,,00003.782560,C5_12,0.04
,,00003.783360,C5_43,0.135
,,00003.783840,C5_44,0.017
,,00003.784080,C5_24,0.032
,,00003.784400,C5_33,0.028
,,00003.784400,C5_41,0.026
,,00003.784480,C5_34,0.031
,,00003.784720,C5_31,0.185
,,00003.784720,C5_42,0.029
,,00003.785120,C5_32,0.045
,,00003.785200,C5_21,0.079
,,00003.786400,C5_43,0.065
,,00003.786640,C5_12,0.028
,,00003.786640,C5_24,0.057
,,00003.786880,C5_34,0.041
,,00003.787040,C5_11,0.045
,,00003.787600,C5_32,0.156
,,00003.788000,C5_14,0.022
,,00003.788240,C5_41,0.017
,,00003.788480,C5_31,0.189
,,00003.788480,C5_42,0.049
