Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_D3_(I),00000.118160,D3_11,0.031
Description,,00000.123680,D3_11,0.074
Maestro Edge (Maestro-091) Settings,,00000.126240,D3_11,0.07
   Original File Time,04/29/2024 12:46:58,00000.127520,D3_43,0.025
   Sampling Frequency,12.5 kHz,00000.128800,D3_21,0.043
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.130000,D3_43,0.023
   Experiment Start Time,04/29/2024 12:18:36,00000.130080,D3_11,0.121
   Referencing Method,Median,00000.131360,D3_21,0.037
   Analog Mode Setting,Neural Spikes,00000.132240,D3_31,0.025
   Plate Type,CytoView MEA 24,00000.132480,D3_43,0.033
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.132960,D3_11,0.133
   Digital High Pass Filter,200 Hz IIR,00000.133920,D3_32,0.033
   Temperature Set Point,37.0 Degrees C,00000.134240,D3_21,0.055
   Current Temperature,37.0 Degrees C,00000.134880,D3_43,0.032
   Heater Power,On,00000.135360,D3_11,0.095
   Legacy Heating Mode,Off,00000.135360,D3_14,0.019
   Barcode Plate Type,TwentyFourWell,00000.136480,D3_32,0.02
   Plate Serial Number,114-3631,00000.136880,D3_21,0.03
   CO2 Conc. Set Point,5.0 %,00000.137760,D3_31,0.041
   Actual CO2 Conc.,5.0 %,00000.137840,D3_43,0.032
   Gas Mixer Status,Regulating,00000.138240,D3_11,0.072
   AxIS Version,3.10.3.6,00000.139040,D3_32,0.088
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.139440,D3_44,0.028
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.139520,D3_21,0.347
,,00000.140240,D3_31,0.063
Spike Detector Settings,,00000.140960,D3_42,0.021
   Method,Adaptive Threshold Crossing,00000.141440,D3_11,0.095
   Threshold,6,00000.141440,D3_43,0.039
   Threshold Status,Variable,00000.141520,D3_32,0.051
   Threshold Crossing Only,True,00000.141920,D3_21,0.525
   Pre-Spike Duration,0.84 ms,00000.143120,D3_44,0.03
   Post-Spike Duration,2.16 ms,00000.143200,D3_31,0.052
   Coincident Event Filter,Default (Well),00000.143680,D3_42,0.033
   Coincidence Occurrence Threshold,4 Electrodes,00000.143840,D3_11,0.122
   Coincidence Event Window,80 µs,00000.144080,D3_32,0.078
   Allow Sample Overlap,false,00000.144320,D3_43,0.076
   Spike Count Interval,1 s,00000.144720,D3_23,0.021
,,00000.145040,D3_13,0.016
,,00000.145120,D3_21,0.153
,,00000.145600,D3_41,0.011
,,00000.145680,D3_31,0.046
,,00000.146320,D3_11,0.165
,,00000.146320,D3_44,0.024
,,00000.146800,D3_43,0.068
,,00000.146960,D3_32,0.197
,,00000.147920,D3_42,0.036
,,00000.148080,D3_21,0.398
,,00000.148400,D3_31,0.052
,,00000.148720,D3_44,0.041
,,00000.148800,D3_11,0.283
,,00000.148960,D3_13,0.016
,,00000.149120,D3_12,0.032
,,00000.149280,D3_32,0.159
,,00000.149440,D3_43,0.081
,,00000.149920,D3_33,0.029
,,00000.150000,D3_24,0.014
,,00000.150720,D3_21,0.21
,,00000.150880,D3_23,0.023
,,00000.150960,D3_31,0.07
,,00000.151200,D3_42,0.032
,,00000.151280,D3_11,0.186
,,00000.151280,D3_22,0.029
,,00000.151440,D3_13,0.019
,,00000.151440,D3_44,0.043
,,00000.152000,D3_43,0.077
,,00000.152160,D3_41,0.029
,,00000.152640,D3_32,0.061
,,00000.152960,D3_12,0.03
,,00000.153040,D3_33,0.032
,,00000.153360,D3_31,0.094
