Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D25_POSTsiembra_P2_D4_(I),00001.285200,D4_24,0.033
Description,,00001.291040,D4_23,0.034
Maestro Edge (Maestro-091) Settings,,00001.294320,D4_24,0.037
   Original File Time,04/30/2024 11:22:54,00001.294880,D4_33,0.026
   Sampling Frequency,12.5 kHz,00001.297760,D4_43,0.021
   Voltage Scale,-5.484861781483107E-08 V/sample,00001.298320,D4_14,0.039
   Experiment Start Time,04/30/2024 10:43:40,00001.299600,D4_24,0.045
   Referencing Method,Median,00001.300800,D4_14,0.019
   Analog Mode Setting,Neural Spikes,00001.302160,D4_23,0.029
   Plate Type,CytoView MEA 24,00001.302960,D4_43,0.037
   Digital Low Pass Filter,3 kHz Kaiser Window,00001.303280,D4_14,0.062
   Digital High Pass Filter,200 Hz IIR,00001.303760,D4_24,0.05
   Temperature Set Point,37.0 Degrees C,00001.304080,D4_21,0.037
   Current Temperature,37.0 Degrees C,00001.304640,D4_44,0.034
   Heater Power,On,00001.304800,D4_23,0.029
   Legacy Heating Mode,Off,00001.304960,D4_33,0.024
   Barcode Plate Type,TwentyFourWell,00001.305280,D4_12,0.046
   Plate Serial Number,114-3631,00001.306000,D4_14,0.177
   CO2 Conc. Set Point,5.0 %,00001.306320,D4_24,0.412
   Actual CO2 Conc.,5.0 %,00001.306480,D4_21,0.084
   Gas Mixer Status,Regulating,00001.306800,D4_43,0.285
   AxIS Version,3.10.3.6,00001.307120,D4_23,0.033
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.307760,D4_41,0.021
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.308080,D4_31,0.019
,,00001.308240,D4_14,0.067
Spike Detector Settings,,00001.308880,D4_44,0.051
   Method,Adaptive Threshold Crossing,00001.308960,D4_12,0.024
   Threshold,6,00001.309360,D4_21,0.096
   Threshold Status,Variable,00001.309360,D4_23,0.096
   Threshold Crossing Only,True,00001.309440,D4_34,0.026
   Pre-Spike Duration,0.84 ms,00001.309520,D4_24,0.182
   Post-Spike Duration,2.16 ms,00001.309600,D4_33,0.044
   Coincident Event Filter,Default (Well),00001.309760,D4_11,0.021
   Coincidence Occurrence Threshold,4 Electrodes,00001.310640,D4_14,0.101
   Coincidence Event Window,80 µs,00001.310720,D4_41,0.028
   Allow Sample Overlap,false,00001.310880,D4_43,0.25
   Spike Count Interval,1 s,00001.311200,D4_44,0.065
,,00001.311600,D4_12,0.086
,,00001.311600,D4_31,0.025
,,00001.311840,D4_21,0.266
,,00001.311920,D4_32,0.019
,,00001.312080,D4_33,0.086
,,00001.312160,D4_34,0.031
,,00001.312240,D4_11,0.038
,,00001.312480,D4_24,0.15
,,00001.312560,D4_23,0.111
,,00001.312960,D4_41,0.026
,,00001.313040,D4_14,0.103
,,00001.313280,D4_43,0.269
,,00001.313840,D4_12,0.054
,,00001.314080,D4_44,0.063
,,00001.314320,D4_21,0.094
,,00001.314320,D4_32,0.014
,,00001.314480,D4_11,0.047
,,00001.314560,D4_31,0.021
,,00001.314640,D4_33,0.123
,,00001.314880,D4_24,0.106
,,00001.315360,D4_23,0.033
,,00001.315680,D4_14,0.071
,,00001.316080,D4_41,0.049
,,00001.316240,D4_43,0.512
,,00001.316400,D4_12,0.027
,,00001.316720,D4_11,0.056
,,00001.317040,D4_34,0.02
,,00001.317200,D4_33,0.064
,,00001.317360,D4_24,0.052
,,00001.317520,D4_21,0.131
,,00001.317760,D4_23,0.044
,,00001.317760,D4_44,0.055
,,00001.318160,D4_14,0.043
,,00001.318160,D4_32,0.029
,,00001.318800,D4_43,0.162
,,00001.318880,D4_12,0.018
,,00001.318960,D4_41,0.064
,,00001.319280,D4_11,0.06
,,00001.319600,D4_33,0.048
,,00001.319920,D4_24,0.131
,,00001.320080,D4_44,0.049
,,00001.320160,D4_34,0.02
,,00001.320240,D4_21,0.069
,,00001.320400,D4_14,0.049
,,00001.320800,D4_23,0.07
,,00001.320800,D4_32,0.014
,,00001.321200,D4_43,0.181
,,00001.321280,D4_41,0.064
,,00001.321520,D4_11,0.043
,,00001.322320,D4_12,0.036
,,00001.322320,D4_33,0.062
,,00001.322320,D4_42,0.021
,,00001.322560,D4_44,0.042
,,00001.322720,D4_21,0.06
,,00001.322880,D4_14,0.044
,,00001.322960,D4_24,0.093
,,00001.323520,D4_41,0.013
,,00001.323760,D4_23,0.042
,,00001.324000,D4_11,0.028
,,00001.324720,D4_42,0.022
,,00001.324800,D4_12,0.02
,,00001.324800,D4_33,0.056
,,00001.324800,D4_43,0.162
,,00001.324960,D4_44,0.048
,,00001.325440,D4_24,0.064
,,00001.325600,D4_21,0.103
,,00001.326240,D4_23,0.039
,,00001.326320,D4_14,0.023
,,00001.326560,D4_41,0.024
,,00001.326720,D4_11,0.026
,,00001.327120,D4_33,0.038
,,00001.327360,D4_43,0.086
,,00001.327680,D4_44,0.06
,,00001.328000,D4_12,0.029
,,00001.328000,D4_34,0.03
,,00001.328080,D4_24,0.086
,,00001.328720,D4_14,0.058
,,00001.328960,D4_21,0.098
,,00001.329040,D4_41,0.017
,,00001.329440,D4_23,0.055
,,00001.329600,D4_33,0.075
,,00001.329680,D4_11,0.038
,,00001.329760,D4_43,0.154
,,00001.329920,D4_44,0.044
,,00001.330400,D4_12,0.021
,,00001.331120,D4_32,0.019
,,00001.331200,D4_24,0.095
,,00001.331600,D4_14,0.075
,,00001.331760,D4_13,0.014
,,00001.331760,D4_21,0.054
,,00001.331760,D4_41,0.018
,,00001.332080,D4_23,0.043
,,00001.332400,D4_34,0.019
,,00001.332480,D4_43,0.16
,,00001.332560,D4_11,0.022
,,00001.332560,D4_33,0.076
,,00001.332800,D4_44,0.055
,,00001.333760,D4_24,0.051
,,00001.333840,D4_12,0.025
,,00001.334160,D4_21,0.097
,,00001.334480,D4_41,0.033
,,00001.334640,D4_23,0.054
,,00001.335120,D4_14,0.034
,,00001.335120,D4_33,0.053
,,00001.335120,D4_43,0.089
,,00001.335200,D4_44,0.061
,,00001.335440,D4_32,0.014
,,00001.335840,D4_11,0.032
,,00001.336080,D4_24,0.083
,,00001.336240,D4_12,0.02
,,00001.336960,D4_21,0.109
,,00001.337040,D4_34,0.026
,,00001.337280,D4_23,0.055
,,00001.337440,D4_33,0.061
,,00001.337600,D4_14,0.075
,,00001.337680,D4_44,0.018
,,00001.338160,D4_43,0.086
,,00001.338800,D4_11,0.019
,,00001.338960,D4_12,0.013
,,00001.338960,D4_41,0.019
,,00001.339200,D4_24,0.059
,,00001.339440,D4_21,0.1
,,00001.339440,D4_32,0.015
,,00001.339920,D4_23,0.047
,,00001.339920,D4_33,0.079
,,00001.340400,D4_43,0.136
,,00001.340720,D4_42,0.017
,,00001.340880,D4_14,0.069
,,00001.340880,D4_44,0.04
,,00001.341280,D4_11,0.029
,,00001.341360,D4_12,0.029
,,00001.341680,D4_41,0.021
,,00001.342080,D4_24,0.063
,,00001.342480,D4_21,0.122
,,00001.342800,D4_33,0.043
,,00001.343200,D4_23,0.101
,,00001.343280,D4_43,0.097
,,00001.343360,D4_14,0.051
,,00001.343360,D4_34,0.019
,,00001.343360,D4_44,0.051
,,00001.343760,D4_12,0.031
,,00001.343840,D4_32,0.021
,,00001.344480,D4_41,0.028
,,00001.344560,D4_11,0.025
,,00001.344720,D4_21,0.106
,,00001.344800,D4_24,0.026
,,00001.345600,D4_33,0.037
,,00001.345760,D4_14,0.041
,,00001.345760,D4_42,0.018
,,00001.346080,D4_23,0.069
,,00001.346080,D4_44,0.059
,,00001.346720,D4_12,0.043
,,00001.346800,D4_11,0.041
,,00001.346880,D4_43,0.068
,,00001.347360,D4_32,0.018
,,00001.347520,D4_21,0.163
,,00001.348000,D4_41,0.04
,,00001.348080,D4_14,0.037
,,00001.348160,D4_33,0.049
,,00001.348320,D4_24,0.055
,,00001.348800,D4_23,0.053
,,00001.348880,D4_44,0.03
,,00001.349200,D4_12,0.008
,,00001.349200,D4_34,0.02
,,00001.349280,D4_43,0.089
,,00001.349760,D4_11,0.027
,,00001.350640,D4_14,0.033
,,00001.350640,D4_33,0.035
,,00001.350640,D4_41,0.03
,,00001.350800,D4_24,0.091
,,00001.350960,D4_21,0.06
,,00001.351680,D4_44,0.04
,,00001.351760,D4_23,0.038
,,00001.352080,D4_43,0.168
,,00001.352560,D4_11,0.027
,,00001.352960,D4_33,0.041
,,00001.353040,D4_12,0.026
,,00001.353760,D4_21,0.128
,,00001.353760,D4_24,0.043
,,00001.354000,D4_14,0.036
,,00001.354480,D4_44,0.048
,,00001.354720,D4_23,0.047
,,00001.354800,D4_32,0.017
,,00001.354880,D4_11,0.031
,,00001.355200,D4_41,0.031
,,00001.355280,D4_33,0.05
,,00001.355440,D4_12,0.05
,,00001.355920,D4_43,0.064
,,00001.356160,D4_21,0.077
,,00001.356400,D4_14,0.044
,,00001.356960,D4_24,0.069
,,00001.357200,D4_23,0.04
,,00001.357280,D4_44,0.044
,,00001.357600,D4_11,0.026
,,00001.357680,D4_33,0.065
,,00001.358160,D4_12,0.017
,,00001.358320,D4_41,0.028
,,00001.359040,D4_21,0.048
,,00001.359280,D4_14,0.046
,,00001.359280,D4_43,0.128
,,00001.359440,D4_31,0.014
,,00001.359760,D4_23,0.044
,,00001.360000,D4_44,0.043
,,00001.360320,D4_24,0.078
,,00001.360720,D4_41,0.02
,,00001.360880,D4_12,0.027
,,00001.361600,D4_33,0.049
,,00001.362000,D4_14,0.027
,,00001.362080,D4_43,0.144
,,00001.362160,D4_23,0.07
,,00001.362240,D4_21,0.222
,,00001.362640,D4_24,0.072
,,00001.362960,D4_44,0.034
,,00001.363120,D4_12,0.026
,,00001.363600,D4_11,0.026
,,00001.363840,D4_34,0.026
,,00001.363920,D4_31,0.018
,,00001.364320,D4_43,0.04
,,00001.364640,D4_41,0.035
,,00001.364800,D4_14,0.027
,,00001.364880,D4_23,0.038
,,00001.364960,D4_33,0.075
,,00001.365440,D4_21,0.043
,,00001.366000,D4_12,0.059
,,00001.366000,D4_24,0.042
,,00001.366800,D4_43,0.046
,,00001.367040,D4_14,0.032
,,00001.367120,D4_11,0.029
,,00001.367120,D4_44,0.031
,,00001.367200,D4_23,0.078
,,00001.367280,D4_33,0.058
,,00001.367440,D4_41,0.029
,,00001.368720,D4_12,0.019
,,00001.369120,D4_21,0.037
,,00001.369200,D4_24,0.029
,,00001.369360,D4_43,0.045
,,00001.369440,D4_11,0.027
,,00001.369520,D4_14,0.031
,,00001.369520,D4_33,0.057
