Investigator,,Time (s),Electrode,Amplitude (mV)
,,00001.852400,C1_43,0.021
,,00002.633280,C1_43,0.042
,,00002.637840,C1_43,0.029
,,00002.671600,C1_43,0.035
,,00002.679040,C1_43,0.026
,,00002.720800,C1_43,0.033
,,00002.791600,C1_43,0.04
,,00002.801280,C1_43,0.021
,,00002.882000,C1_43,0.035
,,00002.888800,C1_43,0.021
,,00002.931840,C1_43,0.031
,,00002.938880,C1_43,0.027
,,00002.942720,C1_43,0.017
,,00002.945120,C1_43,0.017
,,00002.947680,C1_43,0.028
,,00002.950000,C1_43,0.021
,,00002.955040,C1_43,0.016
,,00002.958880,C1_32,0.046
,,00002.959040,C1_43,0.074
,,00002.961760,C1_43,0.011
,,00002.961760,C1_44,0.017
,,00002.963600,C1_32,0.077
,,00002.964320,C1_43,0.067
,,00002.965840,C1_12,0.033
,,00002.966160,C1_32,0.032
,,00002.966800,C1_43,0.098
,,00002.967440,C1_23,0.022
,,00002.968640,C1_32,0.023
,,00002.969760,C1_44,0.017
,,00002.970800,C1_23,0.025
,,00002.970960,C1_43,0.065
,,00002.971040,C1_11,0.025
,,00002.971360,C1_32,0.089
,,00002.971920,C1_21,0.032
,,00002.972240,C1_33,0.029
,,00002.973360,C1_31,0.069
,,00002.973680,C1_32,0.063
,,00002.973840,C1_44,0.021
,,00002.973920,C1_23,0.025
,,00002.974240,C1_12,0.037
,,00002.974560,C1_21,0.045
,,00002.974800,C1_43,0.063
,,00002.976000,C1_31,0.055
,,00002.976000,C1_32,0.219
,,00002.976960,C1_22,0.021
,,00002.977040,C1_21,0.11
,,00002.977520,C1_33,0.03
,,00002.977520,C1_43,0.061
,,00002.977920,C1_23,0.023
,,00002.978240,C1_11,0.036
,,00002.978480,C1_32,0.195
,,00002.978640,C1_31,0.051
,,00002.979280,C1_21,0.12
,,00002.979600,C1_12,0.022
,,00002.979600,C1_14,0.074
,,00002.980240,C1_22,0.021
,,00002.980240,C1_44,0.017
,,00002.980560,C1_11,0.094
,,00002.980560,C1_43,0.035
,,00002.980720,C1_32,0.146
,,00002.981200,C1_23,0.024
,,00002.981440,C1_34,0.024
,,00002.981920,C1_21,0.099
,,00002.982080,C1_14,0.018
,,00002.982160,C1_31,0.032
,,00002.982800,C1_11,0.134
,,00002.983120,C1_43,0.049
,,00002.983440,C1_44,0.02
,,00002.983520,C1_12,0.033
,,00002.983840,C1_34,0.051
,,00002.984000,C1_33,0.022
,,00002.984080,C1_32,0.061
,,00002.984560,C1_31,0.036
,,00002.984800,C1_13,0.018
,,00002.985040,C1_11,0.076
,,00002.985040,C1_24,0.014
,,00002.985200,C1_21,0.095
,,00002.985200,C1_22,0.021
,,00002.985760,C1_43,0.019
,,00002.986000,C1_14,0.026
,,00002.986080,C1_34,0.043
,,00002.986320,C1_44,0.023
,,00002.986560,C1_42,0.024
,,00002.986640,C1_12,0.032
,,00002.987440,C1_11,0.137
,,00002.987840,C1_22,0.023
,,00002.988240,C1_14,0.037
,,00002.988240,C1_43,0.033
,,00002.988480,C1_21,0.055
,,00002.988480,C1_31,0.02
,,00002.988480,C1_34,0.062
,,00002.988560,C1_44,0.039
,,00002.988640,C1_32,0.041
,,00002.989440,C1_12,0.021
,,00002.989600,C1_42,0.028
,,00002.989760,C1_23,0.016
,,00002.990240,C1_11,0.161
,,00002.990640,C1_14,0.014
,,00002.990720,C1_34,0.055
,,00002.991280,C1_31,0.02
,,00002.991520,C1_32,0.065
,,00002.991760,C1_12,0.033
,,00002.991760,C1_24,0.02
,,00002.992640,C1_11,0.064
,,00002.992800,C1_42,0.02
,,00002.992960,C1_14,0.03
,,00002.993440,C1_34,0.016
,,00002.993520,C1_21,0.028
,,00002.993760,C1_43,0.023
,,00002.994160,C1_32,0.026
,,00002.994880,C1_11,0.056
,,00002.994960,C1_12,0.021
,,00002.994960,C1_44,0.015
,,00002.995040,C1_42,0.022
,,00002.995120,C1_31,0.028
,,00002.995760,C1_21,0.042
,,00002.995840,C1_22,0.013
,,00002.995840,C1_34,0.022
,,00002.996800,C1_32,0.029
,,00002.997120,C1_14,0.026
,,00002.997280,C1_11,0.06
,,00002.997280,C1_12,0.031
,,00002.997440,C1_31,0.023
,,00002.998160,C1_34,0.031
