Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D25_POSTsiembra_P2_B5_(I),00002.625600,B5_13,0.019
Description,,00006.192080,B5_13,0.017
Maestro Edge (Maestro-091) Settings,,00006.210160,B5_13,0.021
   Original File Time,04/30/2024 10:59:51,00008.683200,B5_13,0.02
   Sampling Frequency,12.5 kHz,00009.980640,B5_13,0.02
   Voltage Scale,-5.484861781483107E-08 V/sample,00017.792080,B5_13,0.024
   Experiment Start Time,04/30/2024 10:43:40,00020.728160,B5_13,0.017
   Referencing Method,Median,00021.033520,B5_44,0.129
   Analog Mode Setting,Neural Spikes,00021.037440,B5_44,0.121
   Plate Type,CytoView MEA 24,00021.041760,B5_44,0.018
   Digital Low Pass Filter,3 kHz Kaiser Window,00021.042000,B5_34,0.024
   Digital High Pass Filter,200 Hz IIR,00021.046560,B5_34,0.017
   Temperature Set Point,37.0 Degrees C,00021.047680,B5_14,0.035
   Current Temperature,37.1 Degrees C,00021.051680,B5_42,0.019
   Heater Power,On,00021.053040,B5_34,0.032
   Legacy Heating Mode,Off,00021.053840,B5_41,0.011
   Barcode Plate Type,TwentyFourWell,00021.056480,B5_41,0.018
   Plate Serial Number,114-3631,00021.056720,B5_44,0.031
   CO2 Conc. Set Point,5.0 %,00021.056880,B5_34,0.023
   Actual CO2 Conc.,5.0 %,00021.057440,B5_13,0.019
   Gas Mixer Status,Regulating,00021.058080,B5_14,0.035
   AxIS Version,3.10.3.6,00021.058320,B5_42,0.024
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00021.059600,B5_34,0.033
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00021.061680,B5_14,0.028
,,00021.061760,B5_32,0.017
Spike Detector Settings,,00021.063520,B5_42,0.023
   Method,Adaptive Threshold Crossing,00021.064160,B5_41,0.016
   Threshold,6,00021.064800,B5_34,0.06
   Threshold Status,Variable,00021.068720,B5_41,0.017
   Threshold Crossing Only,True,00021.069200,B5_14,0.024
   Pre-Spike Duration,0.84 ms,00021.070880,B5_42,0.028
   Post-Spike Duration,2.16 ms,00021.071760,B5_41,0.031
   Coincident Event Filter,Default (Well),00021.072880,B5_34,0.025
   Coincidence Occurrence Threshold,4 Electrodes,00021.074400,B5_41,0.022
   Coincidence Event Window,80 µs,00021.074720,B5_44,0.022
   Allow Sample Overlap,false,00021.075200,B5_13,0.026
   Spike Count Interval,1 s,00021.075360,B5_21,0.014
,,00021.076320,B5_32,0.016
,,00021.076400,B5_42,0.029
,,00021.076560,B5_14,0.026
,,00021.078160,B5_13,0.039
,,00021.078240,B5_41,0.016
,,00021.078320,B5_34,0.042
,,00021.078800,B5_14,0.055
,,00021.079120,B5_32,0.035
,,00021.079760,B5_22,0.015
,,00021.080640,B5_34,0.048
,,00021.081280,B5_41,0.028
,,00021.081760,B5_14,0.141
,,00021.081760,B5_44,0.022
,,00021.082000,B5_32,0.014
,,00021.082080,B5_13,0.053
,,00021.083360,B5_34,0.045
,,00021.084080,B5_41,0.04
,,00021.084320,B5_22,0.027
,,00021.084720,B5_44,0.17
,,00021.084880,B5_14,0.166
,,00021.084880,B5_42,0.024
,,00021.085200,B5_13,0.019
,,00021.085600,B5_32,0.022
,,00021.086240,B5_34,0.03
,,00021.086480,B5_41,0.02
,,00021.087120,B5_14,0.084
,,00021.087120,B5_22,0.029
,,00021.087600,B5_24,0.018
,,00021.087680,B5_13,0.047
,,00021.087840,B5_42,0.014
,,00021.087920,B5_44,0.096
,,00021.088000,B5_32,0.019
,,00021.088720,B5_34,0.021
,,00021.089440,B5_14,0.25
,,00021.089440,B5_21,0.017
,,00021.089440,B5_41,0.018
,,00021.089760,B5_22,0.016
,,00021.090080,B5_13,0.064
,,00021.090320,B5_44,0.054
,,00021.090560,B5_32,0.023
,,00021.090960,B5_24,0.028
,,00021.091200,B5_43,0.02
,,00021.091360,B5_34,0.071
,,00021.091680,B5_41,0.023
,,00021.091920,B5_14,0.083
,,00021.092480,B5_21,0.017
,,00021.092800,B5_13,0.097
,,00021.093040,B5_32,0.025
,,00021.093120,B5_44,0.083
,,00021.094400,B5_14,0.157
,,00021.094560,B5_23,0.021
,,00021.094560,B5_34,0.091
,,00021.095360,B5_13,0.088
,,00021.095840,B5_44,0.042
,,00021.096160,B5_32,0.015
,,00021.096640,B5_24,0.032
,,00021.096640,B5_41,0.035
,,00021.096720,B5_14,0.185
,,00021.097360,B5_33,0.019
,,00021.097440,B5_34,0.352
,,00021.097520,B5_22,0.023
,,00021.097600,B5_43,0.02
,,00021.097840,B5_42,0.021
,,00021.098400,B5_13,0.033
,,00021.098400,B5_44,0.031
,,00021.099040,B5_32,0.027
,,00021.099120,B5_11,0.021
,,00021.099360,B5_41,0.014
,,00021.099600,B5_14,0.141
