Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_A4_(I),00000.994880,A4_44,0.02
Description,,00001.153920,A4_44,0.016
Maestro Edge (Maestro-091) Settings,,00001.158160,A4_44,0.017
   Original File Time,04/29/2024 11:34:11,00001.214000,A4_23,0.043
   Sampling Frequency,12.5 kHz,00001.218320,A4_44,0.021
   Voltage Scale,-5.484861781483107E-08 V/sample,00001.221520,A4_23,0.076
   Experiment Start Time,04/29/2024 11:02:45,00001.223760,A4_23,0.014
   Referencing Method,Median,00001.225440,A4_24,0.076
   Analog Mode Setting,Neural Spikes,00001.226240,A4_23,0.036
   Plate Type,CytoView MEA 24,00001.226800,A4_44,0.029
   Digital Low Pass Filter,3 kHz Kaiser Window,00001.229280,A4_44,0.023
   Digital High Pass Filter,200 Hz IIR,00001.229440,A4_24,0.015
   Temperature Set Point,37.0 Degrees C,00001.230080,A4_33,0.062
   Current Temperature,37.0 Degrees C,00001.231200,A4_23,0.033
   Heater Power,On,00001.231520,A4_44,0.042
   Legacy Heating Mode,Off,00001.232880,A4_33,0.043
   Barcode Plate Type,TwentyFourWell,00001.233040,A4_24,0.079
   Plate Serial Number,114-3631,00001.234640,A4_44,0.023
   CO2 Conc. Set Point,5.0 %,00001.235600,A4_24,0.021
   Actual CO2 Conc.,5.0 %,00001.236640,A4_33,0.035
   Gas Mixer Status,Regulating,00001.237040,A4_44,0.028
   AxIS Version,3.10.3.6,00001.237360,A4_23,0.045
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.239600,A4_24,0.076
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.239760,A4_44,0.039
,,00001.240080,A4_22,0.05
Spike Detector Settings,,00001.240880,A4_23,0.066
   Method,Adaptive Threshold Crossing,00001.241680,A4_33,0.039
   Threshold,6,00001.242560,A4_44,0.022
   Threshold Status,Variable,00001.242880,A4_24,0.159
   Threshold Crossing Only,True,00001.243440,A4_23,0.102
   Pre-Spike Duration,0.84 ms,00001.243920,A4_33,0.028
   Post-Spike Duration,2.16 ms,00001.244880,A4_44,0.029
   Coincident Event Filter,Default (Well),00001.244960,A4_22,0.051
   Coincidence Occurrence Threshold,4 Electrodes,00001.245280,A4_24,0.141
   Coincidence Event Window,80 µs,00001.245840,A4_23,0.079
   Allow Sample Overlap,false,00001.246720,A4_33,0.035
   Spike Count Interval,1 s,00001.247520,A4_24,0.058
,,00001.247920,A4_44,0.039
,,00001.248160,A4_23,0.105
,,00001.249920,A4_33,0.02
,,00001.250160,A4_43,0.014
,,00001.250720,A4_23,0.071
,,00001.250720,A4_44,0.063
,,00001.252240,A4_24,0.153
,,00001.252240,A4_33,0.028
,,00001.253200,A4_44,0.099
,,00001.253680,A4_22,0.043
,,00001.253680,A4_23,0.099
,,00001.254480,A4_24,0.03
,,00001.256400,A4_22,0.021
,,00001.256480,A4_23,0.138
,,00001.256480,A4_44,0.067
,,00001.256880,A4_24,0.165
,,00001.257360,A4_33,0.094
,,00001.258880,A4_23,0.151
,,00001.258960,A4_44,0.101
,,00001.259280,A4_22,0.037
,,00001.260160,A4_33,0.087
,,00001.260240,A4_24,0.152
,,00001.260320,A4_32,0.013
,,00001.260480,A4_14,0.03
,,00001.260640,A4_12,0.02
,,00001.261440,A4_23,0.182
,,00001.261520,A4_44,0.095
,,00001.261680,A4_22,0.054
,,00001.261760,A4_43,0.02
,,00001.262800,A4_24,0.103
,,00001.263120,A4_33,0.03
,,00001.263360,A4_32,0.019
,,00001.263440,A4_31,0.013
,,00001.263840,A4_14,0.029
,,00001.263840,A4_23,0.313
,,00001.264080,A4_44,0.063
,,00001.264880,A4_43,0.041
,,00001.265040,A4_22,0.026
,,00001.265600,A4_32,0.02
,,00001.265600,A4_33,0.05
,,00001.265680,A4_12,0.024
,,00001.265760,A4_24,0.121
,,00001.266080,A4_14,0.02
,,00001.266560,A4_23,0.139
,,00001.266640,A4_44,0.07
,,00001.266880,A4_31,0.018
,,00001.267920,A4_33,0.055
,,00001.268240,A4_22,0.038
,,00001.268240,A4_43,0.024
,,00001.268720,A4_32,0.026
,,00001.269040,A4_23,0.099
,,00001.269200,A4_12,0.028
,,00001.269280,A4_24,0.13
,,00001.269760,A4_44,0.11
,,00001.270240,A4_31,0.015
,,00001.270560,A4_22,0.036
,,00001.270720,A4_33,0.053
,,00001.271680,A4_24,0.092
,,00001.271760,A4_23,0.107
,,00001.272320,A4_32,0.025
,,00001.272560,A4_31,0.017
,,00001.272720,A4_44,0.036
,,00001.273200,A4_22,0.027
,,00001.273760,A4_33,0.034
,,00001.274480,A4_23,0.074
,,00001.275040,A4_24,0.081
,,00001.275280,A4_44,0.082
,,00001.275520,A4_22,0.027
,,00001.276560,A4_33,0.031
,,00001.277040,A4_32,0.033
,,00001.277760,A4_22,0.077
,,00001.277920,A4_23,0.047
,,00001.277920,A4_44,0.039
,,00001.278160,A4_24,0.115
,,00001.278720,A4_12,0.023
,,00001.279120,A4_33,0.056
,,00001.279680,A4_32,0.025
,,00001.280240,A4_23,0.062
,,00001.280400,A4_44,0.067
,,00001.280880,A4_22,0.048
,,00001.280880,A4_24,0.089
,,00001.281680,A4_33,0.024
,,00001.282160,A4_32,0.02
,,00001.283120,A4_44,0.055
,,00001.283440,A4_22,0.028
,,00001.283520,A4_24,0.083
,,00001.284160,A4_23,0.05
,,00001.285200,A4_33,0.024
,,00001.285840,A4_44,0.055
,,00001.286160,A4_32,0.017
,,00001.286320,A4_22,0.043
,,00001.286640,A4_21,0.013
,,00001.286720,A4_31,0.019
,,00001.286800,A4_23,0.075
,,00001.286800,A4_24,0.093
,,00001.288080,A4_44,0.077
,,00001.288640,A4_33,0.026
,,00001.289040,A4_32,0.022
,,00001.289760,A4_23,0.037
,,00001.289920,A4_24,0.074
,,00001.290640,A4_44,0.027
,,00001.291360,A4_22,0.022
,,00001.291760,A4_33,0.018
,,00001.292720,A4_23,0.079
,,00001.293680,A4_24,0.075
,,00001.294000,A4_44,0.031
,,00001.294320,A4_32,0.017
,,00001.294400,A4_33,0.026
,,00001.294480,A4_43,0.021
,,00001.295520,A4_23,0.049
,,00001.296160,A4_24,0.038
,,00001.296400,A4_22,0.025
,,00001.296640,A4_44,0.035
,,00001.298160,A4_33,0.032
,,00001.299040,A4_24,0.119
,,00001.299040,A4_44,0.068
,,00001.299200,A4_23,0.043
,,00001.299440,A4_22,0.032
,,00001.300640,A4_33,0.016
,,00001.301360,A4_44,0.026
,,00001.301600,A4_23,0.052
,,00001.301680,A4_22,0.016
,,00001.302080,A4_24,0.042
,,00001.303200,A4_33,0.033
,,00001.303200,A4_43,0.013
,,00001.304080,A4_23,0.057
,,00001.304480,A4_22,0.056
,,00001.304560,A4_44,0.032
,,00001.305120,A4_24,0.126
,,00001.306320,A4_33,0.047
,,00001.307120,A4_23,0.041
,,00001.307280,A4_44,0.026
,,00001.307600,A4_22,0.02
,,00001.308480,A4_24,0.087
,,00001.308960,A4_12,0.02
,,00001.308960,A4_33,0.028
,,00001.309360,A4_32,0.017
,,00001.310080,A4_23,0.012
,,00001.310880,A4_22,0.032
