Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D25_POSTsiembra_P2_B5_(IV),00000.365360,B4_11,0.1
Description,,00000.878720,B4_11,0.1
Maestro Edge (Maestro-091) Settings,,00001.176960,B4_11,0.353
   Original File Time,04/30/2024 13:44:31,00001.180880,B4_11,0.272
   Sampling Frequency,12.5 kHz,00001.183120,B4_11,0.024
   Voltage Scale,-5.484861781483107E-08 V/sample,00001.185440,B4_11,0.027
   Experiment Start Time,04/30/2024 13:25:47,00001.213600,B4_11,0.1
   Referencing Method,Median,00001.290480,B4_11,0.099
   Analog Mode Setting,Neural Spikes,00001.642960,B4_11,0.104
   Plate Type,CytoView MEA 24,00001.730800,B4_11,0.102
   Digital Low Pass Filter,3 kHz Kaiser Window,00002.434320,B4_11,0.017
   Digital High Pass Filter,200 Hz IIR,00002.452640,B4_11,0.097
   Temperature Set Point,37.0 Degrees C,00002.618400,B4_11,0.019
   Current Temperature,37.0 Degrees C,00002.664640,B4_11,0.362
   Heater Power,On,00002.669280,B4_11,0.014
   Legacy Heating Mode,Off,00002.793280,B4_11,0.014
   Barcode Plate Type,TwentyFourWell,00002.809840,B4_11,0.098
   Plate Serial Number,114-3631,00003.384080,B4_11,0.097
   CO2 Conc. Set Point,5.0 %,00003.641920,B4_11,0.358
   Actual CO2 Conc.,5.0 %,00003.646640,B4_11,0.278
   Gas Mixer Status,Regulating,00003.649440,B4_11,0.034
   AxIS Version,3.10.3.6,00003.652560,B4_11,0.009
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00003.815760,B4_11,0.098
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00004.002000,B4_11,0.355
,,00004.006800,B4_11,0.008
Spike Detector Settings,,00004.134480,B4_11,0.022
   Method,Adaptive Threshold Crossing,00004.306000,B4_11,0.017
   Threshold,6,00004.447600,B4_24,0.015
   Threshold Status,Variable,00004.490480,B4_43,0.079
   Threshold Crossing Only,True,00004.494320,B4_23,0.015
   Pre-Spike Duration,0.84 ms,00004.623680,B4_44,0.025
   Post-Spike Duration,2.16 ms,00004.627840,B4_43,0.077
   Coincident Event Filter,Default (Well),00004.628640,B4_42,0.085
   Coincidence Occurrence Threshold,4 Electrodes,00004.630880,B4_44,0.026
   Coincidence Event Window,80 µs,00004.631040,B4_42,0.049
   Allow Sample Overlap,false,00004.631040,B4_43,0.056
   Spike Count Interval,1 s,00004.633920,B4_43,0.042
,,00004.634480,B4_42,0.039
,,00004.635120,B4_11,0.016
,,00004.637120,B4_44,0.021
,,00004.637440,B4_34,0.199
,,00004.637920,B4_43,0.093
,,00004.639520,B4_42,0.066
,,00004.641520,B4_43,0.019
,,00004.642720,B4_44,0.042
,,00004.643360,B4_42,0.048
,,00004.645120,B4_44,0.113
,,00004.645600,B4_43,0.057
,,00004.645680,B4_42,0.057
,,00004.646080,B4_34,0.176
,,00004.646560,B4_33,0.026
,,00004.647520,B4_44,0.054
,,00004.647920,B4_42,0.114
,,00004.648240,B4_43,0.084
,,00004.648400,B4_34,0.08
,,00004.649360,B4_33,0.03
,,00004.649840,B4_44,0.142
,,00004.651520,B4_42,0.114
,,00004.651760,B4_34,0.035
,,00004.651760,B4_43,0.052
,,00004.651840,B4_11,0.097
,,00004.651840,B4_23,0.27
,,00004.652960,B4_31,0.093
,,00004.653600,B4_33,0.037
,,00004.654160,B4_11,0.025
,,00004.654240,B4_44,0.267
,,00004.654480,B4_23,0.127
,,00004.654560,B4_42,0.1
,,00004.654640,B4_43,0.067
,,00004.655600,B4_13,0.035
,,00004.655600,B4_24,0.079
,,00004.655600,B4_34,0.02
,,00004.655680,B4_31,0.069
,,00004.655920,B4_33,0.024
,,00004.656400,B4_22,0.046
,,00004.656640,B4_11,0.325
,,00004.656880,B4_14,0.025
,,00004.656880,B4_41,0.013
,,00004.656880,B4_44,0.086
,,00004.657040,B4_32,0.033
,,00004.657440,B4_42,0.049
,,00004.657760,B4_23,0.034
,,00004.657920,B4_31,0.053
,,00004.658240,B4_24,0.044
,,00004.658400,B4_33,0.025
,,00004.658400,B4_43,0.181
,,00004.658480,B4_13,0.038
,,00004.658960,B4_22,0.027
,,00004.659040,B4_11,0.324
,,00004.659680,B4_41,0.015
,,00004.659680,B4_44,0.089
,,00004.660160,B4_23,0.162
,,00004.660160,B4_31,0.052
,,00004.660160,B4_32,0.05
,,00004.660320,B4_42,0.041
,,00004.660720,B4_34,0.031
,,00004.660800,B4_43,0.159
,,00004.661760,B4_24,0.052
,,00004.662080,B4_44,0.052
,,00004.662320,B4_22,0.051
,,00004.662320,B4_33,0.031
,,00004.662560,B4_31,0.059
,,00004.662560,B4_41,0.028
,,00004.662800,B4_42,0.064
,,00004.662880,B4_13,0.055
,,00004.663120,B4_21,0.018
,,00004.663200,B4_32,0.028
,,00004.663360,B4_14,0.022
,,00004.663440,B4_11,0.254
,,00004.663520,B4_43,0.084
,,00004.663600,B4_23,0.066
,,00004.664400,B4_44,0.092
,,00004.664480,B4_24,0.062
,,00004.664640,B4_34,0.019
,,00004.664960,B4_31,0.052
,,00004.665600,B4_42,0.099
,,00004.665840,B4_22,0.031
,,00004.665840,B4_43,0.088
,,00004.666000,B4_23,0.036
,,00004.666240,B4_32,0.031
,,00004.666560,B4_41,0.013
,,00004.666960,B4_44,0.113
,,00004.667040,B4_13,0.044
,,00004.667120,B4_33,0.018
,,00004.667200,B4_31,0.054
,,00004.667280,B4_24,0.061
,,00004.667520,B4_11,0.266
,,00004.668400,B4_42,0.061
,,00004.668800,B4_43,0.087
,,00004.668880,B4_22,0.037
,,00004.668960,B4_23,0.223
,,00004.669520,B4_33,0.037
,,00004.669520,B4_44,0.043
,,00004.669600,B4_31,0.058
,,00004.670080,B4_11,0.101
,,00004.670880,B4_13,0.036
,,00004.670880,B4_24,0.06
,,00004.671040,B4_42,0.05
,,00004.671440,B4_23,0.025
,,00004.671760,B4_43,0.094
,,00004.671840,B4_31,0.039
,,00004.672080,B4_44,0.05
,,00004.673040,B4_11,0.235
,,00004.673360,B4_24,0.028
,,00004.673680,B4_42,0.03
,,00004.673760,B4_32,0.035
,,00004.674080,B4_43,0.07
,,00004.674320,B4_34,0.019
,,00004.674400,B4_44,0.051
,,00004.674560,B4_33,0.018
,,00004.674880,B4_31,0.041
,,00004.675120,B4_23,0.044
,,00004.675680,B4_24,0.039
,,00004.676000,B4_42,0.027
,,00004.676240,B4_11,0.143
,,00004.676640,B4_43,0.077
,,00004.676800,B4_44,0.054
,,00004.677360,B4_34,0.02
,,00004.677360,B4_41,0.01
,,00004.677760,B4_31,0.034
,,00004.678160,B4_13,0.028
,,00004.678240,B4_42,0.026
,,00004.678720,B4_11,0.219
,,00004.679040,B4_43,0.068
,,00004.679280,B4_44,0.087
,,00004.679360,B4_24,0.062
,,00004.679680,B4_23,0.193
,,00004.680080,B4_31,0.028
,,00004.680160,B4_33,0.043
,,00004.680400,B4_22,0.027
,,00004.680560,B4_34,0.025
,,00004.680960,B4_42,0.083
,,00004.681680,B4_44,0.059
,,00004.681760,B4_11,0.113
,,00004.681760,B4_43,0.051
,,00004.682080,B4_13,0.041
,,00004.682080,B4_23,0.022
,,00004.682400,B4_24,0.024
,,00004.682400,B4_41,0.016
,,00004.682640,B4_31,0.021
,,00004.682880,B4_33,0.021
,,00004.684320,B4_43,0.053
,,00004.684400,B4_44,0.117
,,00004.684640,B4_24,0.049
,,00004.684880,B4_42,0.026
,,00004.684960,B4_11,0.079
,,00004.685280,B4_33,0.023
,,00004.685280,B4_41,0.021
,,00004.685440,B4_23,0.027
,,00004.685520,B4_31,0.074
,,00004.686800,B4_43,0.037
,,00004.687200,B4_44,0.052
,,00004.687520,B4_33,0.028
,,00004.687680,B4_23,0.142
,,00004.688080,B4_11,0.203
,,00004.688240,B4_42,0.052
,,00004.688720,B4_31,0.043
,,00004.689280,B4_43,0.092
,,00004.689360,B4_41,0.015
,,00004.689520,B4_22,0.022
,,00004.690000,B4_44,0.087
,,00004.690320,B4_23,0.049
,,00004.690400,B4_24,0.054
,,00004.690560,B4_42,0.112
,,00004.690640,B4_33,0.027
,,00004.691600,B4_34,0.017
,,00004.692000,B4_31,0.057
,,00004.692080,B4_43,0.046
,,00004.692480,B4_11,0.247
,,00004.692480,B4_44,0.056
,,00004.692720,B4_23,0.019
,,00004.692720,B4_32,0.038
,,00004.692960,B4_42,0.034
,,00004.694560,B4_13,0.031
,,00004.694640,B4_31,0.02
,,00004.694960,B4_44,0.083
,,00004.695040,B4_43,0.077
,,00004.695120,B4_24,0.053
,,00004.695280,B4_11,0.235
,,00004.695360,B4_23,0.027
,,00004.695680,B4_22,0.028
,,00004.696400,B4_42,0.034
,,00004.696720,B4_33,0.025
,,00004.697280,B4_43,0.113
,,00004.697760,B4_31,0.035
,,00004.697760,B4_44,0.057
,,00004.698160,B4_11,0.092
,,00004.698240,B4_23,0.162
,,00004.698720,B4_41,0.015
,,00004.699600,B4_13,0.035
,,00004.700000,B4_32,0.027
,,00004.700000,B4_44,0.078
,,00004.700080,B4_43,0.056
,,00004.700480,B4_42,0.027
,,00004.700640,B4_11,0.206
,,00004.702080,B4_31,0.054
,,00004.702240,B4_24,0.05
,,00004.702480,B4_43,0.128
,,00004.702960,B4_42,0.031
,,00004.703440,B4_11,0.13
,,00004.703520,B4_44,0.042
,,00004.703600,B4_23,0.025
,,00004.704240,B4_41,0.013
,,00004.704480,B4_31,0.042
,,00004.704640,B4_14,0.024
,,00004.704800,B4_43,0.104
,,00004.705840,B4_44,0.085
,,00004.705920,B4_11,0.062
,,00004.706000,B4_24,0.046
,,00004.706320,B4_23,0.135
,,00004.707200,B4_43,0.065
,,00004.708000,B4_42,0.049
,,00004.708160,B4_31,0.032
,,00004.708320,B4_44,0.065
,,00004.708480,B4_11,0.143
,,00004.708720,B4_12,0.02
,,00004.708800,B4_23,0.028
,,00004.709520,B4_33,0.022
,,00004.709600,B4_24,0.034
,,00004.709680,B4_41,0.012
,,00004.710240,B4_32,0.02
,,00004.710720,B4_11,0.05
,,00004.711040,B4_23,0.017
,,00004.711040,B4_44,0.049
,,00004.711280,B4_43,0.052
,,00004.711520,B4_42,0.025
,,00004.712720,B4_24,0.03
,,00004.712720,B4_31,0.046
,,00004.712880,B4_34,0.022
,,00004.712960,B4_11,0.217
,,00004.713120,B4_14,0.02
,,00004.713680,B4_43,0.036
,,00004.713760,B4_42,0.05
,,00004.713920,B4_44,0.057
,,00004.714160,B4_13,0.02
,,00004.714560,B4_41,0.012
,,00004.715120,B4_23,0.05
,,00004.715200,B4_11,0.084
,,00004.715200,B4_31,0.023
,,00004.716000,B4_43,0.055
,,00004.716240,B4_44,0.052
,,00004.717440,B4_24,0.059
,,00004.717520,B4_11,0.059
,,00004.717680,B4_33,0.031
,,00004.718240,B4_43,0.059
,,00004.718640,B4_31,0.039
,,00004.718720,B4_44,0.098
,,00004.719120,B4_23,0.017
,,00004.719760,B4_24,0.028
,,00004.719920,B4_42,0.039
,,00004.720080,B4_11,0.208
,,00004.720160,B4_33,0.025
,,00004.721040,B4_31,0.037
,,00004.722400,B4_24,0.048
,,00004.722720,B4_11,0.075
,,00004.722720,B4_43,0.044
,,00004.722880,B4_44,0.044
,,00004.723520,B4_31,0.038
,,00004.723920,B4_32,0.031
,,00004.724320,B4_42,0.024
,,00004.725200,B4_11,0.126
,,00004.725600,B4_43,0.036
,,00004.725600,B4_44,0.109
,,00004.726960,B4_23,0.035
,,00004.727280,B4_31,0.045
,,00004.728160,B4_44,0.053
,,00004.728400,B4_11,0.069
,,00004.730800,B4_24,0.076
,,00004.730800,B4_42,0.033
,,00004.730800,B4_44,0.031
,,00004.731040,B4_43,0.042
,,00004.731200,B4_31,0.048
,,00004.731440,B4_11,0.036
,,00004.731760,B4_23,0.12
,,00004.733440,B4_31,0.014
,,00004.733440,B4_44,0.075
,,00004.733680,B4_11,0.059
,,00004.733680,B4_43,0.017
,,00004.734320,B4_23,0.021
,,00004.735840,B4_31,0.037
,,00004.736400,B4_43,0.049
,,00004.736480,B4_44,0.087
,,00004.736640,B4_11,0.11
