Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D24_POSTsiembra_P2_A2_(IV),00000.590880,A2_22,0.031
Description,,00000.593840,A2_23,0.028
Maestro Edge (Maestro-091) Settings,,00000.594080,A2_33,0.016
   Original File Time,04/29/2024 13:45:31,00000.598800,A2_33,0.021
   Sampling Frequency,12.5 kHz,00000.599200,A2_43,0.157
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.599840,A2_34,0.024
   Experiment Start Time,04/29/2024 13:38:19,00000.602160,A2_33,0.019
   Referencing Method,Median,00000.605200,A2_23,0.029
   Analog Mode Setting,Neural Spikes,00000.606160,A2_13,0.063
   Plate Type,CytoView MEA 24,00000.607360,A2_21,0.031
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.607920,A2_23,0.025
   Digital High Pass Filter,200 Hz IIR,00000.608080,A2_33,0.028
   Temperature Set Point,37.0 Degrees C,00000.608400,A2_13,0.032
   Current Temperature,37.1 Degrees C,00000.608800,A2_34,0.044
   Heater Power,On,00000.610080,A2_42,0.041
   Legacy Heating Mode,Off,00000.611040,A2_33,0.018
   Barcode Plate Type,TwentyFourWell,00000.611520,A2_13,0.07
   Plate Serial Number,114-3631,00000.612480,A2_42,0.04
   CO2 Conc. Set Point,5.0 %,00000.612560,A2_43,0.027
   Actual CO2 Conc.,4.9 %,00000.613920,A2_13,0.016
   Gas Mixer Status,Regulating,00000.617120,A2_34,0.037
   AxIS Version,3.10.3.6,00000.631280,A2_21,0.029
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.636000,A2_42,0.034
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.774880,A2_22,0.028
,,00000.909120,A2_23,0.022
Spike Detector Settings,,00001.084080,A2_23,0.018
   Method,Adaptive Threshold Crossing,00001.759440,A2_22,0.03
   Threshold,6,00001.817840,A2_41,0.012
   Threshold Status,Variable,00001.820080,A2_41,0.022
   Threshold Crossing Only,True,00001.822560,A2_41,0.028
   Pre-Spike Duration,0.84 ms,00001.825280,A2_34,0.045
   Post-Spike Duration,2.16 ms,00001.825840,A2_41,0.038
   Coincident Event Filter,Default (Well),00001.827360,A2_23,0.239
   Coincidence Occurrence Threshold,4 Electrodes,00001.828080,A2_33,0.039
   Coincidence Event Window,80 µs,00001.828080,A2_41,0.03
   Allow Sample Overlap,false,00001.828560,A2_34,0.05
   Spike Count Interval,1 s,00001.829600,A2_23,0.154
,,00001.830080,A2_42,0.047
,,00001.830720,A2_33,0.043
,,00001.830720,A2_41,0.05
,,00001.831600,A2_34,0.079
,,00001.832320,A2_42,0.041
,,00001.832640,A2_23,0.141
,,00001.833520,A2_21,0.029
,,00001.833680,A2_33,0.044
,,00001.833680,A2_41,0.023
,,00001.833760,A2_43,0.034
,,00001.834000,A2_13,0.265
,,00001.834240,A2_34,0.033
,,00001.834960,A2_42,0.051
,,00001.835920,A2_41,0.035
,,00001.836080,A2_23,0.035
,,00001.836240,A2_13,0.08
,,00001.836640,A2_34,0.022
,,00001.837200,A2_33,0.025
,,00001.837360,A2_42,0.046
,,00001.838320,A2_23,0.042
,,00001.838480,A2_13,0.234
,,00001.839360,A2_43,0.137
,,00001.839680,A2_41,0.023
,,00001.840000,A2_42,0.073
,,00001.840720,A2_33,0.017
,,00001.840800,A2_23,0.216
,,00001.840960,A2_21,0.029
,,00001.841280,A2_13,0.235
,,00001.841600,A2_34,0.054
,,00001.841680,A2_43,0.164
,,00001.842720,A2_42,0.116
,,00001.842960,A2_41,0.012
,,00001.843040,A2_23,0.038
,,00001.843920,A2_21,0.031
,,00001.843920,A2_34,0.025
,,00001.844160,A2_33,0.071
,,00001.844240,A2_13,0.253
,,00001.844320,A2_14,0.03
,,00001.844400,A2_43,0.165
,,00001.845760,A2_23,0.043
,,00001.845760,A2_42,0.069
,,00001.846640,A2_34,0.026
,,00001.846720,A2_21,0.036
,,00001.847520,A2_13,0.065
,,00001.847760,A2_33,0.053
,,00001.848000,A2_43,0.193
,,00001.848800,A2_23,0.236
,,00001.848880,A2_34,0.037
,,00001.848960,A2_42,0.116
,,00001.849280,A2_21,0.135
,,00001.850240,A2_33,0.031
,,00001.850400,A2_14,0.019
,,00001.850720,A2_43,0.205
,,00001.850880,A2_13,0.383
