Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D25_POSTsiembra_P2_D5_(IV),00000.235200,D5_13,0.025
Description,,00000.568320,D5_21,0.017
Maestro Edge (Maestro-091) Settings,,00000.818320,D5_32,0.017
   Original File Time,04/30/2024 14:12:04,00001.273440,D5_32,0.014
   Sampling Frequency,12.5 kHz,00002.075520,D5_21,0.058
   Voltage Scale,-5.484861781483107E-08 V/sample,00002.087600,D5_13,0.02
   Experiment Start Time,04/30/2024 13:25:47,00002.218240,D5_32,0.017
   Referencing Method,Median,00002.257680,D5_32,0.02
   Analog Mode Setting,Neural Spikes,00002.336800,D5_32,0.014
   Plate Type,CytoView MEA 24,00002.938480,D5_32,0.017
   Digital Low Pass Filter,3 kHz Kaiser Window,00003.730480,D5_32,0.016
   Digital High Pass Filter,200 Hz IIR,00004.061200,D5_32,0.02
   Temperature Set Point,37.0 Degrees C,00004.723120,D5_32,0.019
   Current Temperature,37.0 Degrees C,00005.068960,D5_21,0.015
   Heater Power,On,00005.152960,D5_13,0.015
   Legacy Heating Mode,Off,00005.154880,D5_21,0.026
   Barcode Plate Type,TwentyFourWell,00005.158400,D5_11,0.022
   Plate Serial Number,114-3631,00005.208160,D5_13,0.034
   CO2 Conc. Set Point,5.0 %,00005.211600,D5_13,0.035
   Actual CO2 Conc.,5.0 %,00005.214160,D5_21,0.057
   Gas Mixer Status,Regulating,00005.214720,D5_32,0.028
   AxIS Version,3.10.3.6,00005.216320,D5_13,0.041
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00005.217360,D5_21,0.023
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00005.218720,D5_32,0.022
,,00005.219040,D5_13,0.022
Spike Detector Settings,,00005.221840,D5_21,0.034
   Method,Adaptive Threshold Crossing,00005.222720,D5_33,0.021
   Threshold,6,00005.223760,D5_32,0.022
   Threshold Status,Variable,00005.224400,D5_13,0.036
   Threshold Crossing Only,True,00005.226080,D5_32,0.033
   Pre-Spike Duration,0.84 ms,00005.227040,D5_13,0.03
   Post-Spike Duration,2.16 ms,00005.230080,D5_11,0.016
   Coincident Event Filter,Default (Well),00005.230160,D5_13,0.034
   Coincidence Occurrence Threshold,4 Electrodes,00005.231120,D5_32,0.037
   Coincidence Event Window,80 µs,00005.231440,D5_21,0.08
   Allow Sample Overlap,false,00005.232720,D5_11,0.025
   Spike Count Interval,1 s,00005.232720,D5_13,0.048
,,00005.234320,D5_21,0.024
,,00005.234400,D5_33,0.043
,,00005.235680,D5_32,0.028
,,00005.235760,D5_11,0.025
,,00005.235760,D5_13,0.029
,,00005.236640,D5_14,0.026
,,00005.236640,D5_21,0.042
,,00005.237360,D5_33,0.029
,,00005.238000,D5_13,0.164
,,00005.238080,D5_32,0.041
,,00005.239120,D5_21,0.095
,,00005.239360,D5_11,0.062
,,00005.240240,D5_13,0.116
,,00005.240240,D5_33,0.13
,,00005.240320,D5_32,0.027
,,00005.241440,D5_14,0.024
,,00005.241440,D5_42,0.014
,,00005.241840,D5_21,0.061
,,00005.242080,D5_11,0.029
,,00005.242640,D5_33,0.054
,,00005.243040,D5_13,0.204
,,00005.243040,D5_32,0.094
,,00005.243120,D5_43,0.024
,,00005.243520,D5_22,0.083
,,00005.244320,D5_12,0.023
,,00005.244400,D5_11,0.025
,,00005.244480,D5_21,0.085
,,00005.244800,D5_44,0.023
,,00005.244880,D5_33,0.12
,,00005.244880,D5_41,0.014
,,00005.245120,D5_23,0.023
,,00005.245120,D5_31,0.021
,,00005.245840,D5_32,0.078
