Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D52_POSTsiembra_P2_D3_500,00000.144480,D3_44,0.033
Description,,00000.164320,D3_41,0.019
Maestro Edge (Maestro-091) Settings,,00000.169680,D3_44,0.028
   Original File Time,06/07/2024 14:46:11,00000.174080,D3_41,0.014
   Sampling Frequency,12.5 kHz,00000.179680,D3_31,0.02
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.183520,D3_41,0.013
   Experiment Start Time,06/07/2024 13:54:49,00000.184320,D3_44,0.029
   Referencing Method,Median,00000.188000,D3_41,0.009
   Analog Mode Setting,Neural Spikes,00000.196960,D3_41,0.012
   Plate Type,CytoView MEA 24,00000.202000,D3_42,0.019
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.202960,D3_21,0.019
   Digital High Pass Filter,200 Hz IIR,00000.204720,D3_41,0.012
   Temperature Set Point,37.0 Degrees C,00000.206720,D3_21,0.02
   Current Temperature,37.0 Degrees C,00000.207600,D3_31,0.018
   Heater Power,On,00000.209280,D3_42,0.026
   Legacy Heating Mode,Off,00000.210880,D3_41,0.013
   Barcode Plate Type,TwentyFourWell,00000.211520,D3_42,0.021
   Plate Serial Number,114-0325,00000.212400,D3_12,0.027
   CO2 Conc. Set Point,5.0 %,00000.213280,D3_21,0.028
   Actual CO2 Conc.,5.0 %,00000.213280,D3_31,0.021
   Gas Mixer Status,Regulating,00000.213920,D3_42,0.019
   AxIS Version,3.10.3.6,00000.214480,D3_44,0.027
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.214960,D3_41,0.015
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.216240,D3_42,0.024
,,00000.216320,D3_32,0.016
Spike Detector Settings,,00000.216720,D3_31,0.019
   Method,Adaptive Threshold Crossing,00000.218560,D3_41,0.026
   Threshold,6,00000.219680,D3_43,0.015
   Threshold Status,Variable,00000.219840,D3_32,0.027
   Threshold Crossing Only,True,00000.221840,D3_42,0.02
   Pre-Spike Duration,0.84 ms,00000.222960,D3_21,0.02
   Post-Spike Duration,2.16 ms,00000.223440,D3_24,0.022
   Coincident Event Filter,Default (Well),00000.224960,D3_31,0.021
   Coincidence Occurrence Threshold,4 Electrodes,00000.226000,D3_12,0.023
   Coincidence Event Window,80 µs,00000.226640,D3_42,0.025
   Allow Sample Overlap,false,00000.227840,D3_21,0.024
   Spike Count Interval,1 s,00000.227840,D3_41,0.012
,,00000.229120,D3_11,0.018
,,00000.229280,D3_32,0.016
,,00000.229520,D3_42,0.022
,,00000.230640,D3_34,0.027
,,00000.231840,D3_32,0.035
,,00000.232080,D3_31,0.02
,,00000.232880,D3_42,0.02
,,00000.233040,D3_21,0.021
,,00000.234320,D3_41,0.013
,,00000.234640,D3_34,0.065
,,00000.234880,D3_32,0.022
,,00000.235440,D3_24,0.015
,,00000.236240,D3_44,0.05
,,00000.236400,D3_21,0.014
,,00000.236640,D3_11,0.017
,,00000.236960,D3_43,0.014
,,00000.237520,D3_31,0.018
,,00000.238080,D3_41,0.015
,,00000.238560,D3_34,0.052
,,00000.239280,D3_24,0.02
,,00000.239440,D3_42,0.027
,,00000.239760,D3_44,0.026
,,00000.240160,D3_21,0.029
,,00000.241040,D3_34,0.054
,,00000.241040,D3_43,0.022
,,00000.241840,D3_41,0.017
,,00000.241920,D3_31,0.02
,,00000.242240,D3_44,0.057
,,00000.242320,D3_32,0.03
,,00000.243360,D3_34,0.053
,,00000.243600,D3_42,0.03
,,00000.243680,D3_13,0.012
,,00000.244000,D3_11,0.018
,,00000.244000,D3_12,0.025
,,00000.244160,D3_21,0.02
,,00000.244560,D3_24,0.025
,,00000.244640,D3_31,0.025
,,00000.244960,D3_43,0.023
,,00000.245440,D3_44,0.033
,,00000.245600,D3_34,0.052
,,00000.245840,D3_42,0.03
,,00000.246560,D3_21,0.022
,,00000.247040,D3_31,0.018
,,00000.247120,D3_32,0.035
,,00000.247600,D3_41,0.014
,,00000.248160,D3_44,0.031
,,00000.248560,D3_42,0.024
,,00000.248720,D3_24,0.024
,,00000.248960,D3_21,0.017
,,00000.249120,D3_34,0.09
,,00000.249280,D3_11,0.016
,,00000.249440,D3_31,0.022
,,00000.249520,D3_32,0.016
,,00000.249840,D3_43,0.032
,,00000.250400,D3_44,0.036
,,00000.251440,D3_21,0.025
,,00000.251520,D3_12,0.018
,,00000.251520,D3_24,0.016
,,00000.251600,D3_34,0.034
,,00000.251840,D3_41,0.021
,,00000.252080,D3_11,0.019
,,00000.252160,D3_32,0.018
,,00000.252240,D3_42,0.04
,,00000.252400,D3_31,0.022
,,00000.252880,D3_23,0.016
,,00000.253040,D3_13,0.018
,,00000.253760,D3_44,0.041
,,00000.254080,D3_34,0.04
,,00000.254320,D3_24,0.033
,,00000.254480,D3_32,0.027
,,00000.254720,D3_42,0.036
,,00000.254800,D3_21,0.02
,,00000.255120,D3_23,0.013
,,00000.255440,D3_31,0.025
,,00000.255600,D3_11,0.019
,,00000.256480,D3_34,0.051
,,00000.257040,D3_43,0.036
,,00000.257120,D3_21,0.016
,,00000.257360,D3_44,0.025
,,00000.257680,D3_12,0.018
,,00000.257680,D3_42,0.034
,,00000.257760,D3_24,0.024
,,00000.259200,D3_34,0.076
,,00000.259360,D3_32,0.024
,,00000.259600,D3_21,0.015
,,00000.259680,D3_41,0.019
,,00000.260640,D3_44,0.044
,,00000.260880,D3_11,0.023
,,00000.261280,D3_24,0.039
,,00000.261360,D3_23,0.016
,,00000.261440,D3_12,0.018
,,00000.261520,D3_31,0.028
,,00000.261520,D3_43,0.031
,,00000.261680,D3_34,0.045
,,00000.261760,D3_32,0.044
,,00000.261920,D3_42,0.027
,,00000.262400,D3_41,0.013
,,00000.263200,D3_21,0.02
,,00000.263200,D3_44,0.035
,,00000.264000,D3_24,0.028
,,00000.264160,D3_43,0.04
,,00000.264480,D3_34,0.037
,,00000.264800,D3_32,0.027
,,00000.265520,D3_42,0.035
,,00000.266160,D3_41,0.014
,,00000.266320,D3_21,0.022
,,00000.266320,D3_31,0.025
,,00000.266320,D3_44,0.037
,,00000.267120,D3_32,0.036
,,00000.267120,D3_34,0.053
,,00000.267520,D3_43,0.035
,,00000.267920,D3_42,0.029
,,00000.268560,D3_31,0.033
