Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D52_POSTsiembra_P2_A2_100,00000.087520,A2_24,0.022
Description,,00000.095760,A2_24,0.024
Maestro Edge (Maestro-091) Settings,,00000.097520,A2_33,0.014
   Original File Time,06/07/2024 13:58:58,00000.097600,A2_23,0.035
   Sampling Frequency,12.5 kHz,00000.100240,A2_13,0.032
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.100880,A2_24,0.021
   Experiment Start Time,06/07/2024 13:54:49,00000.101360,A2_23,0.028
   Referencing Method,Median,00000.103440,A2_24,0.027
   Analog Mode Setting,Neural Spikes,00000.104320,A2_33,0.017
   Plate Type,CytoView MEA 24,00000.105040,A2_21,0.03
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.106160,A2_23,0.034
   Digital High Pass Filter,200 Hz IIR,00000.106560,A2_24,0.036
   Temperature Set Point,37.0 Degrees C,00000.106960,A2_22,0.023
   Current Temperature,37.1 Degrees C,00000.107200,A2_33,0.017
   Heater Power,On,00000.107760,A2_21,0.016
   Legacy Heating Mode,Off,00000.107840,A2_34,0.016
   Barcode Plate Type,TwentyFourWell,00000.109360,A2_44,0.017
   Plate Serial Number,114-0325,00000.110240,A2_24,0.025
   CO2 Conc. Set Point,5.0 %,00000.110560,A2_34,0.041
   Actual CO2 Conc.,5.0 %,00000.111360,A2_33,0.022
   Gas Mixer Status,Regulating,00000.111600,A2_21,0.026
   AxIS Version,3.10.3.6,00000.111760,A2_23,0.034
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.112640,A2_24,0.035
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.112880,A2_44,0.015
,,00000.113440,A2_34,0.019
Spike Detector Settings,,00000.113760,A2_33,0.03
   Method,Adaptive Threshold Crossing,00000.114000,A2_23,0.019
   Threshold,6,00000.114320,A2_43,0.021
   Threshold Status,Variable,00000.114480,A2_31,0.029
   Threshold Crossing Only,True,00000.114560,A2_21,0.013
   Pre-Spike Duration,0.84 ms,00000.114880,A2_13,0.027
   Post-Spike Duration,2.16 ms,00000.116080,A2_24,0.041
   Coincident Event Filter,Default (Well),00000.116320,A2_34,0.04
   Coincidence Occurrence Threshold,4 Electrodes,00000.116560,A2_33,0.021
   Coincidence Event Window,80 µs,00000.116720,A2_23,0.02
   Allow Sample Overlap,false,00000.118160,A2_22,0.016
   Spike Count Interval,1 s,00000.118480,A2_24,0.042
,,00000.119120,A2_23,0.026
,,00000.119120,A2_33,0.025
,,00000.119760,A2_44,0.014
,,00000.120640,A2_21,0.019
,,00000.120640,A2_31,0.026
,,00000.121440,A2_11,0.028
,,00000.121440,A2_24,0.032
,,00000.121840,A2_34,0.017
,,00000.122320,A2_13,0.028
,,00000.123200,A2_41,0.015
,,00000.124000,A2_24,0.049
,,00000.124400,A2_21,0.015
,,00000.124480,A2_31,0.028
,,00000.125120,A2_33,0.031
