Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D52_POSTsiembra_P2_C6_200,00000.144720,C6_31,0.023
Description,,00000.300320,C6_31,0.023
Maestro Edge (Maestro-091) Settings,,00000.350480,C6_43,0.017
   Original File Time,06/07/2024 14:41:49,00000.429840,C6_43,0.016
   Sampling Frequency,12.5 kHz,00000.456080,C6_31,0.022
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.608960,C6_31,0.019
   Experiment Start Time,06/07/2024 13:54:49,00000.799360,C6_31,0.022
   Referencing Method,Median,00000.964560,C6_31,0.018
   Analog Mode Setting,Neural Spikes,00001.072320,C6_31,0.026
   Plate Type,CytoView MEA 24,00001.093040,C6_31,0.03
   Digital Low Pass Filter,3 kHz Kaiser Window,00001.099120,C6_31,0.027
   Digital High Pass Filter,200 Hz IIR,00001.108880,C6_31,0.021
   Temperature Set Point,37.0 Degrees C,00001.119120,C6_31,0.023
   Current Temperature,37.0 Degrees C,00001.135520,C6_31,0.021
   Heater Power,On,00001.148000,C6_31,0.031
   Legacy Heating Mode,Off,00001.187280,C6_31,0.03
   Barcode Plate Type,TwentyFourWell,00001.190480,C6_31,0.02
   Plate Serial Number,114-0325,00001.193600,C6_43,0.014
   CO2 Conc. Set Point,5.0 %,00001.194080,C6_31,0.019
   Actual CO2 Conc.,5.0 %,00001.196720,C6_31,0.024
   Gas Mixer Status,Regulating,00001.200880,C6_31,0.028
   AxIS Version,3.10.3.6,00001.203440,C6_31,0.025
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.208720,C6_44,0.016
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.210160,C6_43,0.02
,,00001.210400,C6_24,0.022
Spike Detector Settings,,00001.210720,C6_31,0.034
   Method,Adaptive Threshold Crossing,00001.212000,C6_44,0.022
   Threshold,6,00001.212960,C6_43,0.024
   Threshold Status,Variable,00001.213440,C6_24,0.029
   Threshold Crossing Only,True,00001.213440,C6_31,0.039
   Pre-Spike Duration,0.84 ms,00001.214240,C6_44,0.09
   Post-Spike Duration,2.16 ms,00001.215920,C6_24,0.026
   Coincident Event Filter,Default (Well),00001.216080,C6_43,0.072
   Coincidence Occurrence Threshold,4 Electrodes,00001.216720,C6_32,0.018
   Coincidence Event Window,80 µs,00001.216800,C6_44,0.067
   Allow Sample Overlap,false,00001.217040,C6_31,0.035
   Spike Count Interval,1 s,00001.217200,C6_23,0.037
,,00001.218400,C6_24,0.055
,,00001.218960,C6_21,0.019
,,00001.219360,C6_44,0.093
,,00001.219440,C6_23,0.025
,,00001.219600,C6_31,0.055
,,00001.220000,C6_43,0.049
,,00001.220560,C6_32,0.019
,,00001.220960,C6_24,0.032
,,00001.222000,C6_23,0.03
,,00001.222480,C6_31,0.075
,,00001.222640,C6_33,0.034
,,00001.222640,C6_44,0.031
,,00001.222880,C6_32,0.036
,,00001.223520,C6_24,0.043
,,00001.224240,C6_43,0.045
,,00001.224640,C6_21,0.019
,,00001.224640,C6_23,0.016
,,00001.224960,C6_44,0.012
,,00001.225520,C6_31,0.099
,,00001.225680,C6_32,0.027
,,00001.226320,C6_24,0.037
,,00001.226320,C6_33,0.021
,,00001.226800,C6_43,0.035
,,00001.226880,C6_23,0.028
,,00001.226960,C6_22,0.019
,,00001.227040,C6_21,0.014
,,00001.227920,C6_32,0.04
,,00001.228080,C6_44,0.037
,,00001.228480,C6_31,0.101
,,00001.228560,C6_24,0.037
,,00001.229520,C6_43,0.036
,,00001.230080,C6_23,0.025
,,00001.230320,C6_32,0.026
,,00001.230400,C6_44,0.037
