Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D52_POSTsiembra_P2_B5_500,00001.166880,B5_13,0.017
Description,,00001.343040,B5_13,0.023
Maestro Edge (Maestro-091) Settings,,00001.550720,B5_13,0.016
   Original File Time,06/07/2024 14:19:48,00001.586240,B5_13,0.018
   Sampling Frequency,12.5 kHz,00001.625280,B5_13,0.018
   Voltage Scale,-5.484861781483107E-08 V/sample,00001.891120,B5_13,0.018
   Experiment Start Time,06/07/2024 13:54:49,00002.057440,B5_13,0.019
   Referencing Method,Median,00002.302240,B5_13,0.018
   Analog Mode Setting,Neural Spikes,00002.572320,B5_13,0.021
   Plate Type,CytoView MEA 24,00002.686640,B5_13,0.02
   Digital Low Pass Filter,3 kHz Kaiser Window,00002.740000,B5_13,0.016
   Digital High Pass Filter,200 Hz IIR,00003.212560,B5_31,0.021
   Temperature Set Point,37.0 Degrees C,00003.217040,B5_31,0.021
   Current Temperature,37.0 Degrees C,00003.221440,B5_31,0.026
   Heater Power,On,00003.338160,B5_13,0.018
   Legacy Heating Mode,Off,00003.389360,B5_13,0.016
   Barcode Plate Type,TwentyFourWell,00003.605200,B5_13,0.014
   Plate Serial Number,114-0325,00003.651120,B5_13,0.018
   CO2 Conc. Set Point,5.0 %,00003.848400,B5_13,0.019
   Actual CO2 Conc.,5.0 %,00003.894240,B5_13,0.018
   Gas Mixer Status,Regulating,00004.172320,B5_13,0.016
   AxIS Version,3.10.3.6,00004.266080,B5_13,0.018
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00004.363920,B5_13,0.019
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00004.417040,B5_13,0.019
,,00004.458000,B5_13,0.015
Spike Detector Settings,,00004.508560,B5_13,0.019
   Method,Adaptive Threshold Crossing,00004.651280,B5_13,0.016
   Threshold,6,00004.690720,B5_13,0.017
   Threshold Status,Variable,00004.731840,B5_13,0.02
   Threshold Crossing Only,True,00004.890720,B5_13,0.016
   Pre-Spike Duration,0.84 ms,00005.081600,B5_13,0.017
   Post-Spike Duration,2.16 ms,00005.247920,B5_31,0.021
   Coincident Event Filter,Default (Well),00005.252320,B5_31,0.028
   Coincidence Occurrence Threshold,4 Electrodes,00005.256400,B5_31,0.021
   Coincidence Event Window,80 µs,00005.266560,B5_31,0.023
   Allow Sample Overlap,false,00005.273520,B5_31,0.021
   Spike Count Interval,1 s,00005.281040,B5_13,0.019
,,00005.289840,B5_31,0.023
,,00005.308560,B5_31,0.02
,,00005.315120,B5_13,0.015
,,00005.365440,B5_31,0.023
,,00005.370320,B5_31,0.028
,,00005.373200,B5_21,0.019
,,00005.374720,B5_31,0.023
,,00005.375600,B5_12,0.022
,,00005.376880,B5_13,0.027
,,00005.381200,B5_32,0.018
,,00005.381280,B5_31,0.02
,,00005.381600,B5_13,0.013
,,00005.381600,B5_21,0.025
,,00005.383120,B5_12,0.022
,,00005.384000,B5_13,0.026
,,00005.384240,B5_31,0.025
,,00005.384800,B5_44,0.022
,,00005.385520,B5_11,0.018
,,00005.385840,B5_32,0.024
,,00005.386000,B5_21,0.039
,,00005.386240,B5_22,0.024
,,00005.386800,B5_13,0.031
,,00005.387440,B5_31,0.025
,,00005.388480,B5_12,0.018
,,00005.388480,B5_21,0.041
,,00005.388640,B5_32,0.025
,,00005.388880,B5_23,0.013
,,00005.389200,B5_13,0.041
,,00005.390640,B5_43,0.055
,,00005.390960,B5_32,0.02
,,00005.391440,B5_34,0.021
,,00005.392080,B5_13,0.071
,,00005.392240,B5_12,0.032
,,00005.392320,B5_21,0.057
,,00005.392480,B5_31,0.025
,,00005.392560,B5_22,0.022
,,00005.392560,B5_23,0.019
,,00005.393840,B5_11,0.025
,,00005.394640,B5_12,0.033
,,00005.394720,B5_13,0.075
,,00005.394800,B5_22,0.03
,,00005.394800,B5_32,0.04
,,00005.395040,B5_21,0.044
,,00005.395120,B5_31,0.042
,,00005.395520,B5_43,0.056
,,00005.395600,B5_23,0.021
,,00005.396080,B5_34,0.024
,,00005.396160,B5_44,0.04
,,00005.397200,B5_22,0.019
,,00005.397280,B5_12,0.036
,,00005.397280,B5_32,0.04
,,00005.397440,B5_13,0.065
,,00005.397440,B5_21,0.043
,,00005.397600,B5_31,0.021
,,00005.398320,B5_43,0.034
,,00005.399120,B5_34,0.023
,,00005.399600,B5_32,0.038
,,00005.399680,B5_21,0.032
,,00005.399760,B5_12,0.049
,,00005.400000,B5_31,0.033
,,00005.400080,B5_13,0.043
,,00005.400400,B5_22,0.013
,,00005.400400,B5_44,0.03
,,00005.400560,B5_11,0.017
,,00005.400640,B5_43,0.044
,,00005.400880,B5_23,0.019
,,00005.401360,B5_42,0.021
,,00005.401840,B5_34,0.019
,,00005.402080,B5_12,0.045
,,00005.402240,B5_21,0.061
,,00005.402480,B5_31,0.063
,,00005.402560,B5_32,0.032
,,00005.402640,B5_44,0.025
,,00005.402720,B5_22,0.02
,,00005.403120,B5_43,0.085
,,00005.403760,B5_13,0.045
,,00005.404000,B5_42,0.035
,,00005.404480,B5_21,0.064
,,00005.404880,B5_12,0.03
,,00005.404960,B5_31,0.026
,,00005.405360,B5_34,0.019
,,00005.405600,B5_43,0.137
,,00005.405920,B5_22,0.026
,,00005.406000,B5_13,0.069
,,00005.406000,B5_32,0.031
,,00005.406480,B5_42,0.026
,,00005.406480,B5_44,0.028
,,00005.407360,B5_21,0.092
,,00005.407840,B5_31,0.058
,,00005.407920,B5_34,0.021
,,00005.408400,B5_13,0.058
,,00005.408720,B5_43,0.062
,,00005.408960,B5_11,0.027
,,00005.409040,B5_32,0.036
,,00005.409120,B5_12,0.04
,,00005.409200,B5_22,0.024
,,00005.409440,B5_44,0.026
,,00005.409920,B5_42,0.021
,,00005.410240,B5_31,0.034
,,00005.411040,B5_21,0.035
,,00005.411600,B5_13,0.026
,,00005.411680,B5_12,0.055
,,00005.411680,B5_44,0.033
,,00005.411760,B5_32,0.037
,,00005.411760,B5_43,0.056
,,00005.412080,B5_22,0.036
,,00005.412560,B5_42,0.021
,,00005.412880,B5_31,0.026
,,00005.413840,B5_34,0.019
,,00005.413920,B5_21,0.082
,,00005.414000,B5_12,0.056
,,00005.414160,B5_13,0.053
,,00005.414320,B5_43,0.085
,,00005.414640,B5_22,0.03
,,00005.414960,B5_14,0.018
,,00005.414960,B5_32,0.027
,,00005.415200,B5_31,0.044
,,00005.415600,B5_42,0.02
,,00005.415760,B5_44,0.025
,,00005.416240,B5_21,0.053
,,00005.416560,B5_12,0.033
,,00005.416560,B5_34,0.028
,,00005.416880,B5_11,0.017
,,00005.417360,B5_13,0.027
,,00005.417360,B5_43,0.049
,,00005.417760,B5_32,0.013
,,00005.418160,B5_44,0.021
,,00005.418240,B5_42,0.016
