Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D52_POSTsiembra_P2_C5_200,00000.292880,C5_22,0.016
Description,,00001.830880,C5_43,0.019
Maestro Edge (Maestro-091) Settings,,00002.484880,C5_12,0.016
   Original File Time,06/07/2024 14:37:38,00002.490160,C5_12,0.015
   Sampling Frequency,12.5 kHz,00002.491760,C5_11,0.052
   Voltage Scale,-5.484861781483107E-08 V/sample,00002.493760,C5_12,0.032
   Experiment Start Time,06/07/2024 13:54:49,00002.494880,C5_11,0.014
   Referencing Method,Median,00002.500800,C5_11,0.033
   Analog Mode Setting,Neural Spikes,00002.509680,C5_32,0.114
   Plate Type,CytoView MEA 24,00002.511040,C5_43,0.021
   Digital Low Pass Filter,3 kHz Kaiser Window,00002.514160,C5_43,0.035
   Digital High Pass Filter,200 Hz IIR,00002.519520,C5_11,0.038
   Temperature Set Point,37.0 Degrees C,00002.521600,C5_32,0.087
   Current Temperature,37.0 Degrees C,00002.522880,C5_34,0.023
   Heater Power,On,00002.524800,C5_11,0.036
   Legacy Heating Mode,Off,00002.527680,C5_32,0.076
   Barcode Plate Type,TwentyFourWell,00002.533840,C5_12,0.041
   Plate Serial Number,114-0325,00002.534800,C5_32,0.068
   CO2 Conc. Set Point,5.0 %,00002.537200,C5_12,0.018
   Actual CO2 Conc.,5.0 %,00002.537840,C5_32,0.023
   Gas Mixer Status,Regulating,00002.537920,C5_43,0.02
   AxIS Version,3.10.3.6,00002.543200,C5_43,0.031
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00002.544240,C5_14,0.021
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00002.544960,C5_32,0.05
,,00002.545040,C5_31,0.018
Spike Detector Settings,,00002.545120,C5_11,0.028
   Method,Adaptive Threshold Crossing,00002.547040,C5_43,0.027
   Threshold,6,00002.547840,C5_12,0.034
   Threshold Status,Variable,00002.548080,C5_11,0.019
   Threshold Crossing Only,True,00002.548240,C5_14,0.021
   Pre-Spike Duration,0.84 ms,00002.548320,C5_32,0.022
   Post-Spike Duration,2.16 ms,00002.549360,C5_43,0.031
   Coincident Event Filter,Default (Well),00002.550160,C5_12,0.019
   Coincidence Occurrence Threshold,4 Electrodes,00002.550720,C5_32,0.045
   Coincidence Event Window,80 µs,00002.550800,C5_31,0.02
   Allow Sample Overlap,false,00002.551280,C5_11,0.026
   Spike Count Interval,1 s,00002.551840,C5_43,0.051
,,00002.551920,C5_22,0.018
,,00002.552880,C5_33,0.024
,,00002.553600,C5_14,0.031
,,00002.553600,C5_34,0.017
,,00002.553680,C5_11,0.081
,,00002.554560,C5_12,0.025
,,00002.554960,C5_43,0.029
,,00002.555120,C5_32,0.041
,,00002.555920,C5_31,0.014
,,00002.556160,C5_14,0.034
,,00002.556960,C5_11,0.038
,,00002.557440,C5_43,0.036
,,00002.557920,C5_34,0.023
,,00002.558800,C5_42,0.033
,,00002.558880,C5_14,0.036
,,00002.559520,C5_12,0.046
,,00002.559680,C5_32,0.021
,,00002.559760,C5_43,0.041
,,00002.560560,C5_11,0.058
,,00002.561040,C5_42,0.029
,,00002.561360,C5_33,0.048
