Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D52_POSTsiembra_P1_D1_200msec,00000.000000,D1_42,0.026
Description,,00000.000960,D1_32,0.021
Maestro Edge (Maestro-091) Settings,,00000.001040,D1_23,0.015
   Original File Time,06/07/2024 11:16:05,00000.001680,D1_34,0.023
   Sampling Frequency,12.5 kHz,00000.002240,D1_31,0.017
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.002720,D1_33,0.02
   Experiment Start Time,06/07/2024 10:30:31,00000.002800,D1_14,0.025
   Referencing Method,Median,00000.003360,D1_42,0.023
   Analog Mode Setting,Neural Spikes,00000.003520,D1_22,0.017
   Plate Type,CytoView MEA 24,00000.004560,D1_11,0.016
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.004800,D1_23,0.018
   Digital High Pass Filter,200 Hz IIR,00000.005600,D1_32,0.022
   Temperature Set Point,37.0 Degrees C,00000.006000,D1_22,0.04
   Current Temperature,37.0 Degrees C,00000.007280,D1_31,0.016
   Heater Power,On,00000.008000,D1_32,0.025
   Legacy Heating Mode,Off,00000.008640,D1_34,0.025
   Barcode Plate Type,TwentyFourWell,00000.008960,D1_42,0.023
   Plate Serial Number,114-0350,00000.009280,D1_11,0.023
   CO2 Conc. Set Point,5.0 %,00000.009360,D1_23,0.028
   Actual CO2 Conc.,5.0 %,00000.009600,D1_31,0.019
   Gas Mixer Status,Regulating,00000.009920,D1_22,0.02
   AxIS Version,3.10.3.6,00000.010400,D1_32,0.022
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.010480,D1_33,0.016
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.011520,D1_11,0.02
,,00000.012080,D1_12,0.02
Spike Detector Settings,,00000.012320,D1_34,0.015
   Method,Adaptive Threshold Crossing,00000.012720,D1_22,0.026
   Threshold,6,00000.014480,D1_33,0.018
   Threshold Status,Variable,00000.015040,D1_14,0.029
   Threshold Crossing Only,True,00000.015600,D1_32,0.025
   Pre-Spike Duration,0.84 ms,00000.016000,D1_34,0.02
   Post-Spike Duration,2.16 ms,00000.016480,D1_22,0.028
   Coincident Event Filter,Default (Well),00000.017760,D1_11,0.013
   Coincidence Occurrence Threshold,4 Electrodes,00000.017840,D1_32,0.021
   Coincidence Event Window,80 µs,00000.018000,D1_42,0.042
   Allow Sample Overlap,false,00000.018080,D1_31,0.025
   Spike Count Interval,1 s,00000.018320,D1_33,0.018
,,00000.018880,D1_23,0.02
,,00000.019520,D1_22,0.022
,,00000.020160,D1_43,0.017
,,00000.020320,D1_12,0.017
,,00000.020640,D1_34,0.021
,,00000.021040,D1_11,0.015
,,00000.021680,D1_31,0.014
,,00000.022560,D1_22,0.038
,,00000.022640,D1_12,0.011
,,00000.023840,D1_32,0.017
,,00000.024160,D1_33,0.015
,,00000.024400,D1_42,0.02
,,00000.025200,D1_22,0.018
,,00000.025760,D1_34,0.02
,,00000.026240,D1_32,0.022
,,00000.026480,D1_23,0.011
,,00000.026800,D1_43,0.015
,,00000.029360,D1_22,0.032
,,00000.029440,D1_31,0.023
,,00000.029520,D1_11,0.014
,,00000.029840,D1_32,0.027
,,00000.031280,D1_34,0.016
,,00000.032480,D1_11,0.019
,,00000.032640,D1_23,0.02
,,00000.032960,D1_32,0.02
,,00000.033200,D1_33,0.014
,,00000.033440,D1_42,0.022
,,00000.035840,D1_34,0.027
,,00000.036000,D1_42,0.017
,,00000.036080,D1_32,0.019
,,00000.037200,D1_22,0.041
,,00000.037280,D1_11,0.021
,,00000.037760,D1_31,0.018
,,00000.038800,D1_14,0.032
,,00000.039760,D1_22,0.023
,,00000.039920,D1_32,0.033
,,00000.040640,D1_23,0.021
,,00000.042640,D1_32,0.02
,,00000.042960,D1_31,0.023
,,00000.042960,D1_43,0.024
,,00000.044400,D1_22,0.025
,,00000.044880,D1_32,0.02
,,00000.046080,D1_34,0.02
,,00000.047040,D1_14,0.033
,,00000.047120,D1_32,0.015
,,00000.047520,D1_31,0.023
,,00000.049520,D1_42,0.019
,,00000.049600,D1_32,0.024
,,00000.050160,D1_23,0.015
,,00000.050240,D1_33,0.013
,,00000.050400,D1_11,0.015
,,00000.050880,D1_43,0.016
,,00000.050960,D1_12,0.018
,,00000.051760,D1_22,0.03
,,00000.051840,D1_42,0.019
,,00000.052320,D1_32,0.02
,,00000.053440,D1_31,0.024
,,00000.053840,D1_11,0.016
,,00000.054800,D1_33,0.021
,,00000.054880,D1_22,0.022
,,00000.056480,D1_42,0.024
,,00000.056800,D1_32,0.021
,,00000.057120,D1_23,0.02
,,00000.057600,D1_22,0.02
,,00000.057760,D1_12,0.014
,,00000.059920,D1_22,0.025
,,00000.060240,D1_33,0.015
,,00000.061760,D1_32,0.024
