Investigator,,Time (s),Electrode,Amplitude (mV)
,,00003.105760,A1_44,0.017
,,00003.106080,A1_11,0.062
,,00003.106320,A1_12,0.03
,,00003.106560,A1_33,0.018
,,00003.106640,A1_13,0.028
,,00003.106800,A1_34,0.022
,,00003.106880,A1_21,0.019
,,00003.106880,A1_42,0.021
,,00003.107120,A1_22,0.019
,,00003.107280,A1_31,0.043
,,00003.107840,A1_23,0.02
,,00003.108080,A1_41,0.014
,,00003.108160,A1_44,0.029
,,00003.108480,A1_14,0.029
,,00003.108640,A1_12,0.036
,,00003.108720,A1_24,0.029
,,00003.108800,A1_11,0.052
,,00003.108960,A1_33,0.032
,,00003.109120,A1_13,0.029
,,00003.109200,A1_34,0.016
,,00003.109360,A1_22,0.02
,,00003.109920,A1_21,0.014
,,00003.110320,A1_31,0.015
,,00003.110720,A1_43,0.017
,,00003.110800,A1_44,0.014
,,00003.111120,A1_12,0.037
,,00003.111200,A1_11,0.069
,,00003.111200,A1_23,0.066
,,00003.111200,A1_41,0.011
,,00003.111360,A1_13,0.028
,,00003.111440,A1_24,0.04
,,00003.112080,A1_22,0.033
,,00003.112080,A1_34,0.016
,,00003.113040,A1_31,0.032
,,00003.113440,A1_23,0.018
,,00003.113440,A1_44,0.021
,,00003.113600,A1_13,0.037
,,00003.113680,A1_12,0.051
,,00003.113760,A1_21,0.014
,,00003.113920,A1_24,0.034
,,00003.114240,A1_41,0.012
,,00003.114480,A1_33,0.033
,,00003.114640,A1_34,0.018
,,00003.114800,A1_11,0.042
,,00003.115040,A1_43,0.016
,,00003.115680,A1_31,0.037
,,00003.115840,A1_22,0.023
,,00003.116000,A1_44,0.057
,,00003.116160,A1_23,0.026
,,00003.116240,A1_12,0.03
,,00003.116400,A1_21,0.031
,,00003.116720,A1_33,0.015
,,00003.116800,A1_14,0.013
,,00003.117280,A1_24,0.056
,,00003.117360,A1_41,0.01
,,00003.117440,A1_13,0.024
,,00003.117920,A1_11,0.063
,,00003.118160,A1_32,0.016
,,00003.118480,A1_12,0.035
,,00003.118480,A1_44,0.02
,,00003.118560,A1_31,0.039
,,00003.118720,A1_23,0.036
,,00003.118960,A1_22,0.054
,,00003.119040,A1_33,0.024
,,00003.120160,A1_24,0.029
,,00003.120160,A1_34,0.026
,,00003.120240,A1_41,0.006
,,00003.120320,A1_11,0.02
,,00003.120400,A1_13,0.032
,,00003.120400,A1_21,0.017
,,00003.120880,A1_12,0.037
,,00003.120880,A1_31,0.04
,,00003.121440,A1_44,0.017
,,00003.121760,A1_14,0.019
,,00003.122080,A1_22,0.015
,,00003.122160,A1_33,0.023
,,00003.122480,A1_24,0.039
,,00003.122640,A1_11,0.044
,,00003.122640,A1_34,0.018
,,00003.123280,A1_31,0.051
,,00003.123440,A1_12,0.054
,,00003.123600,A1_43,0.019
,,00003.123920,A1_13,0.031
,,00003.124320,A1_22,0.023
,,00003.124400,A1_44,0.02
,,00003.124800,A1_23,0.024
,,00003.124800,A1_24,0.039
,,00003.125120,A1_11,0.022
,,00003.125280,A1_34,0.032
,,00003.125520,A1_33,0.017
,,00003.125600,A1_21,0.015
,,00003.126080,A1_12,0.036
,,00003.126080,A1_31,0.035
,,00003.126160,A1_13,0.037
,,00003.126800,A1_44,0.019
,,00003.126880,A1_22,0.023
,,00003.127440,A1_23,0.11
,,00003.128560,A1_31,0.03
,,00003.128720,A1_24,0.032
,,00003.128880,A1_11,0.024
,,00003.129120,A1_12,0.043
,,00003.129120,A1_34,0.024
,,00003.129120,A1_44,0.016
,,00003.129200,A1_22,0.025
,,00003.129360,A1_21,0.029
,,00003.129680,A1_13,0.026
,,00003.130160,A1_23,0.019
,,00003.130160,A1_41,0.013
,,00003.130720,A1_43,0.021
,,00003.131120,A1_24,0.028
,,00003.131200,A1_33,0.02
,,00003.131520,A1_31,0.032
,,00003.131600,A1_11,0.028
,,00003.131600,A1_34,0.015
,,00003.131840,A1_22,0.041
,,00003.132400,A1_13,0.024
,,00003.132560,A1_44,0.022
,,00003.132800,A1_23,0.01
,,00003.132880,A1_12,0.027
,,00003.133760,A1_24,0.036
,,00003.133760,A1_33,0.021
,,00003.133920,A1_11,0.041
,,00003.133920,A1_31,0.027
,,00003.134080,A1_41,0.011
,,00003.134400,A1_21,0.026
,,00003.134560,A1_34,0.02
,,00003.134720,A1_13,0.04
,,00003.135200,A1_12,0.025
,,00003.135440,A1_44,0.014
,,00003.136000,A1_33,0.021
,,00003.136320,A1_22,0.025
,,00003.136400,A1_24,0.026
,,00003.136480,A1_23,0.038
,,00003.136480,A1_31,0.033
,,00003.136880,A1_11,0.032
,,00003.137200,A1_13,0.033
,,00003.137760,A1_12,0.029
,,00003.138720,A1_24,0.047
,,00003.138720,A1_34,0.015
,,00003.138880,A1_22,0.016
,,00003.138960,A1_31,0.022
,,00003.139280,A1_23,0.013
,,00003.139440,A1_33,0.08
,,00003.139600,A1_11,0.027
,,00003.139840,A1_41,0.012
,,00003.140320,A1_12,0.049
,,00003.140480,A1_44,0.023
,,00003.140960,A1_13,0.029
,,00003.141520,A1_22,0.018
,,00003.141840,A1_21,0.011
,,00003.141840,A1_23,0.041
,,00003.141840,A1_24,0.041
,,00003.141920,A1_33,0.025
,,00003.142000,A1_31,0.025
,,00003.142080,A1_11,0.024
,,00003.142080,A1_43,0.017
,,00003.142400,A1_34,0.031
,,00003.142640,A1_12,0.035
,,00003.143360,A1_41,0.012
,,00003.144240,A1_23,0.03
,,00003.144320,A1_22,0.019
,,00003.144400,A1_44,0.038
,,00003.144560,A1_31,0.05
,,00003.144640,A1_13,0.033
,,00003.144800,A1_11,0.019
,,00003.144800,A1_43,0.015
,,00003.145200,A1_34,0.02
,,00003.145440,A1_24,0.035
,,00003.145760,A1_12,0.031
,,00003.145840,A1_33,0.043
,,00003.145920,A1_14,0.026
,,00003.146800,A1_22,0.021
,,00003.146880,A1_23,0.037
