Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D52_POSTsiembra_P1_D4_500msec,00000.035200,D4_14,0.017
Description,,00000.237840,D4_33,0.018
Maestro Edge (Maestro-091) Settings,,00000.382160,D4_43,0.014
   Original File Time,06/07/2024 11:28:47,00000.409360,D4_33,0.018
   Sampling Frequency,12.5 kHz,00000.489440,D4_33,0.015
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.576000,D4_33,0.018
   Experiment Start Time,06/07/2024 10:30:31,00000.666320,D4_33,0.019
   Referencing Method,Median,00000.934800,D4_33,0.017
   Analog Mode Setting,Neural Spikes,00001.166880,D4_11,0.024
   Plate Type,CytoView MEA 24,00001.168640,D4_23,0.016
   Digital Low Pass Filter,3 kHz Kaiser Window,00001.172240,D4_13,0.05
   Digital High Pass Filter,200 Hz IIR,00001.173360,D4_14,0.018
   Temperature Set Point,37.0 Degrees C,00001.173760,D4_23,0.017
   Current Temperature,37.0 Degrees C,00001.174480,D4_13,0.034
   Heater Power,On,00001.175680,D4_14,0.032
   Legacy Heating Mode,Off,00001.176160,D4_22,0.02
   Barcode Plate Type,TwentyFourWell,00001.176480,D4_11,0.034
   Plate Serial Number,114-0350,00001.176720,D4_13,0.046
   CO2 Conc. Set Point,5.0 %,00001.176800,D4_44,0.021
   Actual CO2 Conc.,5.0 %,00001.177440,D4_23,0.023
   Gas Mixer Status,Regulating,00001.178800,D4_33,0.016
   AxIS Version,3.10.3.6,00001.179200,D4_22,0.021
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00001.179360,D4_44,0.023
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00001.179840,D4_11,0.025
,,00001.179920,D4_24,0.043
Spike Detector Settings,,00001.180400,D4_23,0.025
   Method,Adaptive Threshold Crossing,00001.180960,D4_13,0.041
   Threshold,6,00001.181440,D4_43,0.018
   Threshold Status,Variable,00001.182080,D4_44,0.059
   Threshold Crossing Only,True,00001.182560,D4_24,0.036
   Pre-Spike Duration,0.84 ms,00001.182640,D4_11,0.022
   Post-Spike Duration,2.16 ms,00001.182880,D4_32,0.018
   Coincident Event Filter,Default (Well),00001.183280,D4_42,0.016
   Coincidence Occurrence Threshold,4 Electrodes,00001.183360,D4_13,0.051
   Coincidence Event Window,80 µs,00001.183920,D4_43,0.053
   Allow Sample Overlap,false,00001.184080,D4_33,0.03
   Spike Count Interval,1 s,00001.184320,D4_23,0.026
,,00001.184320,D4_44,0.096
,,00001.185120,D4_24,0.058
,,00001.185440,D4_41,0.011
,,00001.185520,D4_14,0.025
,,00001.185600,D4_11,0.034
,,00001.185840,D4_13,0.036
,,00001.185920,D4_42,0.079
,,00001.186560,D4_43,0.033
,,00001.187040,D4_44,0.074
,,00001.187280,D4_32,0.023
,,00001.187440,D4_23,0.019
,,00001.187440,D4_24,0.064
,,00001.187680,D4_33,0.044
,,00001.187840,D4_14,0.029
,,00001.188080,D4_11,0.03
,,00001.188160,D4_34,0.018
,,00001.188240,D4_13,0.022
,,00001.188560,D4_42,0.038
,,00001.189680,D4_44,0.061
,,00001.189760,D4_43,0.069
,,00001.189840,D4_24,0.05
,,00001.189920,D4_23,0.056
,,00001.189920,D4_32,0.02
,,00001.190320,D4_11,0.042
,,00001.190400,D4_33,0.06
,,00001.190720,D4_14,0.023
,,00001.190720,D4_34,0.025
,,00001.191600,D4_42,0.041
,,00001.192000,D4_44,0.121
,,00001.192240,D4_24,0.042
,,00001.192640,D4_11,0.036
,,00001.192640,D4_33,0.046
,,00001.192720,D4_13,0.043
,,00001.192720,D4_23,0.02
