Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D52_POSTsiembra_P1_C4_100msec,00000.528720,C4_11,0.021
Description,,00000.550640,C4_32,0.029
Maestro Edge (Maestro-091) Settings,,00000.553040,C4_12,0.029
   Original File Time,06/07/2024 11:07:09,00000.556320,C4_14,0.024
   Sampling Frequency,12.5 kHz,00000.560240,C4_14,0.056
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.561360,C4_12,0.03
   Experiment Start Time,06/07/2024 10:30:31,00000.562720,C4_22,0.027
   Referencing Method,Median,00000.562880,C4_11,0.022
   Analog Mode Setting,Neural Spikes,00000.563360,C4_13,0.034
   Plate Type,CytoView MEA 24,00000.563360,C4_42,0.111
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.564000,C4_21,0.02
   Digital High Pass Filter,200 Hz IIR,00000.564960,C4_41,0.013
   Temperature Set Point,37.0 Degrees C,00000.565120,C4_12,0.036
   Current Temperature,37.0 Degrees C,00000.565280,C4_24,0.026
   Heater Power,On,00000.565760,C4_34,0.031
   Legacy Heating Mode,Off,00000.566560,C4_13,0.036
   Barcode Plate Type,TwentyFourWell,00000.566560,C4_32,0.028
   Plate Serial Number,114-0350,00000.566640,C4_44,0.025
   CO2 Conc. Set Point,5.0 %,00000.568400,C4_22,0.018
   Actual CO2 Conc.,5.0 %,00000.568640,C4_11,0.033
   Gas Mixer Status,Regulating,00000.569120,C4_13,0.038
   AxIS Version,3.10.3.6,00000.569120,C4_14,0.037
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.569360,C4_12,0.03
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.569840,C4_32,0.021
,,00000.570080,C4_23,0.037
Spike Detector Settings,,00000.570480,C4_21,0.017
   Method,Adaptive Threshold Crossing,00000.571120,C4_22,0.027
   Threshold,6,00000.571360,C4_14,0.035
   Threshold Status,Variable,00000.571520,C4_11,0.081
   Threshold Crossing Only,True,00000.572480,C4_13,0.027
   Pre-Spike Duration,0.84 ms,00000.572720,C4_42,0.107
   Post-Spike Duration,2.16 ms,00000.573200,C4_12,0.034
   Coincident Event Filter,Default (Well),00000.573680,C4_41,0.015
   Coincidence Occurrence Threshold,4 Electrodes,00000.573760,C4_22,0.052
   Coincidence Event Window,80 µs,00000.574400,C4_14,0.037
   Allow Sample Overlap,false,00000.574960,C4_42,0.023
   Spike Count Interval,1 s,00000.575360,C4_11,0.028
,,00000.575840,C4_32,0.025
,,00000.576000,C4_13,0.025
,,00000.576240,C4_24,0.026
,,00000.576320,C4_12,0.027
,,00000.576880,C4_22,0.025
,,00000.577360,C4_41,0.028
,,00000.578160,C4_14,0.03
,,00000.578240,C4_21,0.02
,,00000.578480,C4_11,0.067
,,00000.578640,C4_13,0.025
,,00000.578640,C4_32,0.037
,,00000.578800,C4_12,0.032
,,00000.579200,C4_23,0.042
,,00000.579840,C4_44,0.028
,,00000.580560,C4_22,0.033
,,00000.581120,C4_11,0.022
,,00000.581200,C4_12,0.046
,,00000.581200,C4_13,0.027
,,00000.582080,C4_21,0.021
,,00000.582160,C4_32,0.03
,,00000.582160,C4_42,0.113
,,00000.582560,C4_14,0.036
,,00000.582560,C4_41,0.012
,,00000.583280,C4_22,0.073
,,00000.583360,C4_11,0.044
,,00000.583680,C4_13,0.037
,,00000.583760,C4_31,0.019
,,00000.583840,C4_24,0.023
,,00000.584000,C4_23,0.034
,,00000.584160,C4_12,0.045
,,00000.584720,C4_42,0.02
,,00000.584800,C4_32,0.024
,,00000.585120,C4_14,0.028
,,00000.585520,C4_22,0.055
,,00000.585680,C4_11,0.093
,,00000.585920,C4_34,0.03
,,00000.586000,C4_41,0.019
,,00000.586080,C4_13,0.047
,,00000.586320,C4_21,0.015
,,00000.587120,C4_24,0.183
,,00000.587360,C4_32,0.027
,,00000.587440,C4_12,0.04
,,00000.588640,C4_11,0.065
,,00000.588640,C4_21,0.043
,,00000.588640,C4_42,0.035
,,00000.589040,C4_41,0.013
,,00000.589120,C4_14,0.033
,,00000.589680,C4_13,0.065
,,00000.590000,C4_32,0.027
,,00000.590320,C4_12,0.044
,,00000.590960,C4_22,0.07
,,00000.591040,C4_24,0.029
,,00000.591840,C4_11,0.115
,,00000.591840,C4_21,0.022
,,00000.591920,C4_41,0.023
,,00000.592000,C4_13,0.047
