Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D52_POSTsiembra_P1_D2_200msec,00000.068080,D2_31,0.031
Description,,00000.796960,D2_31,0.054
Maestro Edge (Maestro-091) Settings,,00000.800160,D2_31,0.106
   Original File Time,06/07/2024 11:20:05,00000.800960,D2_41,0.018
   Sampling Frequency,12.5 kHz,00000.803040,D2_31,0.009
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.804160,D2_41,0.027
   Experiment Start Time,06/07/2024 10:30:31,00000.805360,D2_12,0.015
   Referencing Method,Median,00000.805680,D2_31,0.062
   Analog Mode Setting,Neural Spikes,00000.807120,D2_41,0.011
   Plate Type,CytoView MEA 24,00000.809120,D2_42,0.015
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.809520,D2_31,0.051
   Digital High Pass Filter,200 Hz IIR,00000.809600,D2_41,0.023
   Temperature Set Point,37.0 Degrees C,00000.810080,D2_12,0.025
   Current Temperature,37.0 Degrees C,00000.811920,D2_41,0.012
   Heater Power,On,00000.812480,D2_31,0.079
   Legacy Heating Mode,Off,00000.812960,D2_22,0.026
   Barcode Plate Type,TwentyFourWell,00000.813040,D2_12,0.042
   Plate Serial Number,114-0350,00000.813360,D2_32,0.04
   CO2 Conc. Set Point,5.0 %,00000.813600,D2_42,0.023
   Actual CO2 Conc.,5.0 %,00000.814320,D2_41,0.012
   Gas Mixer Status,Regulating,00000.814720,D2_31,0.035
   AxIS Version,3.10.3.6,00000.814960,D2_21,0.02
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.815360,D2_12,0.069
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.815520,D2_22,0.039
,,00000.815680,D2_32,0.039
Spike Detector Settings,,00000.817040,D2_42,0.03
   Method,Adaptive Threshold Crossing,00000.817520,D2_31,0.049
   Threshold,6,00000.818000,D2_12,0.083
   Threshold Status,Variable,00000.818080,D2_21,0.022
   Threshold Crossing Only,True,00000.818160,D2_32,0.068
   Pre-Spike Duration,0.84 ms,00000.819200,D2_22,0.035
   Post-Spike Duration,2.16 ms,00000.819440,D2_41,0.012
   Coincident Event Filter,Default (Well),00000.819840,D2_31,0.073
   Coincidence Occurrence Threshold,4 Electrodes,00000.819920,D2_42,0.021
   Coincidence Event Window,80 µs,00000.820080,D2_13,0.026
   Allow Sample Overlap,false,00000.820160,D2_43,0.018
   Spike Count Interval,1 s,00000.820720,D2_34,0.026
,,00000.820800,D2_33,0.019
,,00000.820880,D2_32,0.037
,,00000.821040,D2_44,0.016
,,00000.821280,D2_21,0.03
,,00000.821600,D2_12,0.077
,,00000.821760,D2_41,0.011
,,00000.821840,D2_22,0.034
,,00000.822160,D2_42,0.025
,,00000.822880,D2_31,0.061
,,00000.823280,D2_32,0.038
,,00000.823360,D2_44,0.021
,,00000.823600,D2_33,0.026
,,00000.823840,D2_12,0.05
,,00000.823840,D2_34,0.023
,,00000.824240,D2_43,0.027
,,00000.824400,D2_41,0.016
,,00000.824800,D2_22,0.031
,,00000.825280,D2_13,0.019
,,00000.825680,D2_32,0.03
,,00000.826160,D2_34,0.027
,,00000.826240,D2_12,0.058
,,00000.826240,D2_44,0.02
,,00000.826480,D2_43,0.017
,,00000.826560,D2_42,0.04
,,00000.826640,D2_31,0.052
,,00000.826720,D2_33,0.033
,,00000.826960,D2_41,0.014
,,00000.827120,D2_22,0.046
,,00000.827920,D2_32,0.033
,,00000.828480,D2_12,0.07
,,00000.828960,D2_13,0.023
,,00000.828960,D2_44,0.016
,,00000.829040,D2_33,0.022
,,00000.829040,D2_42,0.021
,,00000.829440,D2_22,0.03
,,00000.829520,D2_43,0.018
,,00000.829920,D2_31,0.059
,,00000.830160,D2_34,0.026
,,00000.830720,D2_12,0.041
,,00000.830720,D2_32,0.05
,,00000.831280,D2_13,0.021
,,00000.831280,D2_33,0.042
,,00000.831520,D2_42,0.024
,,00000.831680,D2_44,0.024
,,00000.832080,D2_22,0.023
,,00000.832480,D2_31,0.034
,,00000.832960,D2_32,0.03
,,00000.833360,D2_12,0.057
,,00000.833360,D2_21,0.02
,,00000.833440,D2_34,0.014
,,00000.833520,D2_33,0.034
,,00000.833600,D2_41,0.013
,,00000.834160,D2_13,0.028
,,00000.834320,D2_22,0.043
,,00000.834320,D2_42,0.014
,,00000.834320,D2_44,0.027
,,00000.835440,D2_32,0.024
,,00000.835840,D2_43,0.023
,,00000.836080,D2_12,0.067
,,00000.836560,D2_44,0.026
,,00000.836720,D2_34,0.026
,,00000.836880,D2_22,0.044
,,00000.836880,D2_33,0.032
,,00000.837040,D2_13,0.015
,,00000.837040,D2_31,0.063
,,00000.837280,D2_42,0.028
,,00000.838400,D2_32,0.04
,,00000.838560,D2_21,0.021
,,00000.839040,D2_12,0.064
,,00000.839040,D2_44,0.028
,,00000.839200,D2_33,0.016
,,00000.839280,D2_22,0.027
,,00000.839280,D2_31,0.033
,,00000.839520,D2_34,0.024
,,00000.839840,D2_43,0.016
,,00000.839920,D2_42,0.022
,,00000.841120,D2_32,0.036
,,00000.841920,D2_12,0.099
,,00000.841920,D2_34,0.022
,,00000.842240,D2_13,0.029
,,00000.842720,D2_44,0.032
,,00000.842880,D2_31,0.021
,,00000.843680,D2_42,0.017
,,00000.844000,D2_33,0.032
,,00000.844000,D2_43,0.022
,,00000.844320,D2_12,0.035
,,00000.844320,D2_41,0.015
,,00000.844720,D2_34,0.023
,,00000.845040,D2_32,0.04
,,00000.845120,D2_31,0.033
,,00000.845120,D2_44,0.044
,,00000.845360,D2_22,0.033
,,00000.846400,D2_42,0.026
,,00000.846720,D2_41,0.015
,,00000.846880,D2_12,0.06
,,00000.846880,D2_33,0.016
,,00000.846880,D2_43,0.024
,,00000.847920,D2_32,0.025
,,00000.848000,D2_44,0.027
,,00000.848480,D2_31,0.041
,,00000.848960,D2_22,0.022
,,00000.849280,D2_33,0.045
,,00000.849280,D2_34,0.015
,,00000.849520,D2_12,0.045
,,00000.849840,D2_43,0.026
,,00000.850240,D2_32,0.053
,,00000.850400,D2_41,0.014
,,00000.850480,D2_44,0.023
,,00000.850720,D2_13,0.031
,,00000.851840,D2_33,0.015
,,00000.851840,D2_34,0.024
,,00000.852480,D2_12,0.041
,,00000.852560,D2_31,0.044
,,00000.852640,D2_22,0.021
,,00000.852720,D2_44,0.026
,,00000.853760,D2_41,0.015
,,00000.853920,D2_32,0.041
,,00000.854080,D2_34,0.019
,,00000.854240,D2_33,0.025
,,00000.854640,D2_43,0.014
,,00000.854800,D2_42,0.025
,,00000.854960,D2_22,0.016
,,00000.855280,D2_12,0.042
,,00000.855520,D2_44,0.03
,,00000.855920,D2_31,0.045
,,00000.856720,D2_34,0.022
,,00000.856720,D2_41,0.017
,,00000.856960,D2_32,0.062
,,00000.857200,D2_22,0.013
,,00000.857360,D2_33,0.023
,,00000.857920,D2_12,0.069
,,00000.858000,D2_44,0.028
,,00000.858960,D2_42,0.024
,,00000.859200,D2_32,0.042
,,00000.859600,D2_31,0.022
,,00000.860400,D2_12,0.038
,,00000.860720,D2_33,0.018
,,00000.861520,D2_32,0.028
,,00000.861760,D2_21,0.019
,,00000.861920,D2_22,0.035
,,00000.862000,D2_42,0.016
,,00000.862320,D2_34,0.023
,,00000.863040,D2_12,0.059
,,00000.863200,D2_31,0.014
,,00000.864080,D2_32,0.05
,,00000.864640,D2_42,0.017
,,00000.864880,D2_33,0.016
,,00000.865600,D2_31,0.056
,,00000.865840,D2_34,0.018
,,00000.865840,D2_44,0.024
,,00000.866080,D2_22,0.037
,,00000.866880,D2_41,0.02
,,00000.867040,D2_12,0.079
,,00000.867200,D2_32,0.046
,,00000.867200,D2_42,0.024
,,00000.867440,D2_33,0.028
,,00000.868160,D2_34,0.019
,,00000.868320,D2_31,0.035
,,00000.869520,D2_42,0.015
,,00000.869760,D2_12,0.079
,,00000.869760,D2_32,0.026
,,00000.870160,D2_33,0.022
,,00000.870320,D2_41,0.012
,,00000.870480,D2_34,0.029
,,00000.870720,D2_22,0.048
,,00000.870960,D2_44,0.024
,,00000.871040,D2_31,0.02
,,00000.872000,D2_32,0.029
,,00000.872720,D2_43,0.018
,,00000.872960,D2_12,0.043
,,00000.873040,D2_22,0.021
,,00000.873600,D2_31,0.052
,,00000.873760,D2_44,0.025
,,00000.874240,D2_33,0.024
,,00000.874400,D2_41,0.017
,,00000.874960,D2_34,0.019
,,00000.875200,D2_32,0.028
,,00000.875280,D2_22,0.022
,,00000.875440,D2_21,0.021
,,00000.875600,D2_12,0.073
,,00000.875920,D2_31,0.036
,,00000.876160,D2_42,0.019
,,00000.876320,D2_43,0.015
,,00000.877600,D2_41,0.014
,,00000.877760,D2_32,0.049
,,00000.877840,D2_33,0.017
,,00000.878480,D2_42,0.019
,,00000.878640,D2_12,0.039
,,00000.878720,D2_31,0.015
,,00000.879120,D2_44,0.031
,,00000.879360,D2_22,0.019
,,00000.879840,D2_13,0.025
,,00000.880000,D2_32,0.048
,,00000.880400,D2_33,0.034
,,00000.880800,D2_42,0.013
,,00000.880960,D2_12,0.059
,,00000.881520,D2_41,0.018
,,00000.881680,D2_31,0.064
,,00000.882000,D2_34,0.024
,,00000.882480,D2_22,0.026
,,00000.882720,D2_32,0.037
,,00000.883040,D2_42,0.025
,,00000.883440,D2_44,0.022
,,00000.883680,D2_12,0.055
,,00000.884080,D2_33,0.015
,,00000.884400,D2_31,0.029
,,00000.885760,D2_22,0.029
,,00000.886000,D2_32,0.074
,,00000.886000,D2_34,0.03
,,00000.886080,D2_44,0.018
,,00000.886240,D2_12,0.041
,,00000.887120,D2_31,0.04
,,00000.887200,D2_33,0.019
,,00000.887520,D2_41,0.018
,,00000.887840,D2_13,0.024
,,00000.888640,D2_12,0.039
,,00000.888720,D2_32,0.03
,,00000.888960,D2_22,0.019
,,00000.889120,D2_42,0.012
,,00000.889840,D2_34,0.026
,,00000.889920,D2_33,0.02
,,00000.889920,D2_44,0.022
,,00000.890160,D2_41,0.018
,,00000.891040,D2_12,0.034
,,00000.891120,D2_32,0.033
,,00000.891440,D2_42,0.026
,,00000.891440,D2_43,0.019
,,00000.891680,D2_31,0.053
,,00000.892240,D2_33,0.027
,,00000.892800,D2_22,0.018
,,00000.893600,D2_12,0.072
,,00000.894160,D2_41,0.019
,,00000.894240,D2_42,0.027
,,00000.894960,D2_32,0.029
,,00000.895040,D2_44,0.027
,,00000.895120,D2_31,0.034
,,00000.895280,D2_33,0.023
,,00000.896400,D2_12,0.039
,,00000.896640,D2_22,0.022
,,00000.897040,D2_42,0.024
,,00000.897440,D2_32,0.034
,,00000.897600,D2_31,0.022
,,00000.897920,D2_33,0.013
,,00000.898960,D2_12,0.067
,,00000.899840,D2_31,0.035
,,00000.899840,D2_44,0.03
,,00000.899920,D2_32,0.028
,,00000.899920,D2_34,0.02
,,00000.900480,D2_22,0.037
,,00000.900720,D2_33,0.018
,,00000.901440,D2_12,0.092
,,00000.902800,D2_32,0.028
,,00000.902800,D2_42,0.02
,,00000.903200,D2_31,0.027
,,00000.903760,D2_44,0.022
,,00000.904000,D2_33,0.014
,,00000.904160,D2_22,0.018
,,00000.904800,D2_12,0.045
,,00000.905040,D2_41,0.012
,,00000.905280,D2_34,0.019
,,00000.906320,D2_32,0.034
,,00000.906320,D2_44,0.018
,,00000.906400,D2_31,0.015
,,00000.907360,D2_33,0.024
,,00000.907440,D2_12,0.054
,,00000.908800,D2_22,0.019
,,00000.908960,D2_31,0.058
,,00000.909120,D2_32,0.041
,,00000.909520,D2_44,0.025
,,00000.909840,D2_41,0.01
,,00000.910000,D2_12,0.035
,,00000.910560,D2_33,0.027
,,00000.911280,D2_42,0.018
,,00000.911520,D2_31,0.017
,,00000.911760,D2_32,0.027
,,00000.912480,D2_22,0.02
,,00000.912960,D2_12,0.027
,,00000.913120,D2_33,0.017
,,00000.913200,D2_34,0.021
,,00000.913920,D2_31,0.055
,,00000.914960,D2_32,0.018
,,00000.915120,D2_22,0.019
,,00000.915360,D2_33,0.013
,,00000.915360,D2_41,0.012
,,00000.915600,D2_12,0.041
,,00000.917360,D2_34,0.029
,,00000.917680,D2_33,0.015
,,00000.917760,D2_22,0.031
,,00000.917760,D2_32,0.018
,,00000.918000,D2_44,0.028
,,00000.918160,D2_12,0.073
,,00000.918720,D2_31,0.028
,,00000.920080,D2_22,0.017
,,00000.920320,D2_34,0.021
,,00000.920480,D2_33,0.017
,,00000.920800,D2_42,0.016
,,00000.920960,D2_44,0.027
,,00000.921120,D2_12,0.055
,,00000.922160,D2_32,0.035
,,00000.922320,D2_31,0.052
,,00000.923520,D2_41,0.01
,,00000.923600,D2_34,0.025
,,00000.923840,D2_13,0.035
,,00000.923920,D2_33,0.015
,,00000.924160,D2_42,0.018
,,00000.924880,D2_31,0.029
,,00000.924960,D2_12,0.045
,,00000.925760,D2_41,0.011
,,00000.925840,D2_44,0.036
,,00000.926560,D2_32,0.034
,,00000.926800,D2_22,0.033
,,00000.927040,D2_34,0.023
,,00000.927200,D2_12,0.016
,,00000.927440,D2_31,0.029
,,00000.928160,D2_44,0.031
,,00000.928720,D2_33,0.018
,,00000.928960,D2_42,0.019
,,00000.929040,D2_32,0.034
,,00000.929360,D2_22,0.025
,,00000.929760,D2_12,0.043
