Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D52_POSTsiembra_P1_C3_100msec,00001.604320,C3_43,0.018
Description,,00002.021200,C3_31,0.022
Maestro Edge (Maestro-091) Settings,,00002.024080,C3_31,0.018
   Original File Time,06/07/2024 11:02:16,00002.031040,C3_31,0.02
   Sampling Frequency,12.5 kHz,00002.039120,C3_21,0.028
   Voltage Scale,-5.484861781483107E-08 V/sample,00002.040880,C3_32,0.039
   Experiment Start Time,06/07/2024 10:30:31,00002.042720,C3_24,0.029
   Referencing Method,Median,00002.043920,C3_21,0.043
   Analog Mode Setting,Neural Spikes,00002.044800,C3_32,0.032
   Plate Type,CytoView MEA 24,00002.045600,C3_22,0.02
   Digital Low Pass Filter,3 kHz Kaiser Window,00002.047520,C3_21,0.054
   Digital High Pass Filter,200 Hz IIR,00002.047840,C3_22,0.015
   Temperature Set Point,37.0 Degrees C,00002.048000,C3_14,0.05
   Current Temperature,37.0 Degrees C,00002.048080,C3_44,0.029
   Heater Power,On,00002.048160,C3_32,0.029
   Legacy Heating Mode,Off,00002.050240,C3_21,0.022
   Barcode Plate Type,TwentyFourWell,00002.050320,C3_44,0.058
   Plate Serial Number,114-0350,00002.050560,C3_14,0.045
   CO2 Conc. Set Point,5.0 %,00002.050880,C3_32,0.019
   Actual CO2 Conc.,4.9 %,00002.052400,C3_23,0.021
   Gas Mixer Status,Regulating,00002.053440,C3_32,0.032
   AxIS Version,3.10.3.6,00002.053680,C3_24,0.032
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00002.054480,C3_43,0.038
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00002.055600,C3_12,0.022
,,00002.055760,C3_23,0.024
Spike Detector Settings,,00002.055840,C3_22,0.025
   Method,Adaptive Threshold Crossing,00002.056640,C3_21,0.043
   Threshold,6,00002.056640,C3_32,0.044
   Threshold Status,Variable,00002.056960,C3_14,0.089
   Threshold Crossing Only,True,00002.057040,C3_44,0.055
   Pre-Spike Duration,0.84 ms,00002.057280,C3_43,0.045
   Post-Spike Duration,2.16 ms,00002.057360,C3_34,0.037
   Coincident Event Filter,Default (Well),00002.057440,C3_24,0.032
   Coincidence Occurrence Threshold,4 Electrodes,00002.057840,C3_13,0.024
   Coincidence Event Window,80 µs,00002.058880,C3_33,0.026
   Allow Sample Overlap,false,00002.059200,C3_32,0.023
   Spike Count Interval,1 s,00002.059360,C3_12,0.015
,,00002.059360,C3_14,0.04
,,00002.060000,C3_24,0.04
,,00002.060160,C3_43,0.043
,,00002.060800,C3_44,0.043
,,00002.060880,C3_21,0.025
,,00002.061360,C3_23,0.075
,,00002.061840,C3_34,0.032
,,00002.062080,C3_32,0.039
,,00002.062400,C3_43,0.044
,,00002.062480,C3_31,0.021
,,00002.062640,C3_14,0.098
,,00002.063280,C3_21,0.033
,,00002.063280,C3_22,0.029
,,00002.064080,C3_23,0.02
,,00002.064080,C3_24,0.041
,,00002.064320,C3_32,0.047
,,00002.064480,C3_34,0.039
,,00002.064640,C3_44,0.059
,,00002.065120,C3_43,0.037
,,00002.065360,C3_14,0.028
,,00002.066880,C3_24,0.032
,,00002.066880,C3_44,0.042
,,00002.066960,C3_33,0.031
,,00002.067120,C3_22,0.021
,,00002.067120,C3_23,0.057
,,00002.067440,C3_32,0.043
,,00002.067680,C3_14,0.09
,,00002.067760,C3_21,0.049
,,00002.068000,C3_43,0.045
,,00002.068160,C3_34,0.045
,,00002.069200,C3_24,0.05
,,00002.069440,C3_44,0.044
,,00002.069840,C3_32,0.042
,,00002.069840,C3_33,0.031
,,00002.070480,C3_23,0.017
,,00002.070800,C3_43,0.034
,,00002.071200,C3_14,0.11
,,00002.071200,C3_22,0.029
,,00002.071440,C3_13,0.026
,,00002.071600,C3_21,0.031
,,00002.071920,C3_34,0.043
,,00002.072080,C3_24,0.049
,,00002.072400,C3_32,0.036
,,00002.072560,C3_44,0.034
,,00002.073360,C3_33,0.03
,,00002.073520,C3_43,0.035
,,00002.073680,C3_14,0.07
,,00002.073680,C3_23,0.044
,,00002.074160,C3_21,0.039
,,00002.074480,C3_24,0.045
,,00002.074480,C3_34,0.041
,,00002.074960,C3_32,0.03
,,00002.075200,C3_31,0.016
,,00002.075680,C3_33,0.047
,,00002.075920,C3_23,0.051
,,00002.076000,C3_43,0.05
,,00002.076160,C3_44,0.026
,,00002.076640,C3_21,0.026
,,00002.076800,C3_14,0.076
,,00002.077280,C3_34,0.029
,,00002.077280,C3_42,0.022
,,00002.077920,C3_32,0.029
,,00002.078400,C3_23,0.032
,,00002.078400,C3_43,0.024
,,00002.078720,C3_31,0.026
,,00002.079440,C3_21,0.033
,,00002.079440,C3_44,0.06
,,00002.079520,C3_24,0.061
,,00002.079680,C3_41,0.012
,,00002.080000,C3_14,0.069
,,00002.080160,C3_33,0.018
,,00002.080240,C3_32,0.016
,,00002.080400,C3_34,0.04
,,00002.080800,C3_22,0.015
,,00002.082000,C3_23,0.033
,,00002.082000,C3_43,0.038
,,00002.082000,C3_44,0.07
,,00002.082320,C3_24,0.043
,,00002.082480,C3_21,0.03
,,00002.082560,C3_14,0.109
,,00002.082560,C3_32,0.038
,,00002.083040,C3_33,0.017
,,00002.083840,C3_34,0.055
,,00002.084880,C3_23,0.058
,,00002.085040,C3_43,0.033
,,00002.085040,C3_44,0.04
,,00002.085440,C3_32,0.041
,,00002.085600,C3_21,0.025
,,00002.085840,C3_24,0.059
,,00002.086160,C3_14,0.117
,,00002.086720,C3_22,0.019
,,00002.087040,C3_31,0.024
,,00002.087200,C3_34,0.024
,,00002.087520,C3_43,0.046
,,00002.087760,C3_33,0.028
,,00002.087920,C3_23,0.033
,,00002.088000,C3_21,0.028
,,00002.088240,C3_32,0.022
,,00002.088800,C3_44,0.066
,,00002.089440,C3_14,0.046
,,00002.089680,C3_24,0.027
,,00002.089920,C3_34,0.039
,,00002.090160,C3_12,0.021
,,00002.090160,C3_43,0.036
,,00002.090320,C3_23,0.069
,,00002.091040,C3_32,0.039
,,00002.091280,C3_44,0.083
,,00002.091440,C3_22,0.028
,,00002.091920,C3_21,0.036
,,00002.092000,C3_14,0.041
,,00002.092240,C3_34,0.045
,,00002.092320,C3_33,0.023
,,00002.092560,C3_24,0.031
,,00002.092640,C3_43,0.031
,,00002.093280,C3_23,0.029
,,00002.093760,C3_31,0.02
,,00002.094240,C3_13,0.032
,,00002.094320,C3_21,0.031
,,00002.094320,C3_44,0.035
,,00002.094560,C3_32,0.041
,,00002.094960,C3_43,0.042
,,00002.095440,C3_14,0.063
,,00002.095440,C3_34,0.053
,,00002.095520,C3_24,0.035
,,00002.095520,C3_33,0.026
,,00002.095760,C3_23,0.025
,,00002.095920,C3_22,0.019
,,00002.096880,C3_44,0.095
,,00002.097120,C3_21,0.034
,,00002.097280,C3_31,0.021
,,00002.097280,C3_43,0.03
,,00002.097840,C3_34,0.032
,,00002.098160,C3_23,0.035
,,00002.098400,C3_32,0.037
,,00002.098720,C3_12,0.016
,,00002.098800,C3_14,0.06
,,00002.099440,C3_33,0.022
,,00002.099520,C3_21,0.043
,,00002.100000,C3_43,0.029
,,00002.100080,C3_13,0.034
,,00002.100080,C3_34,0.043
,,00002.100320,C3_44,0.035
,,00002.100480,C3_24,0.061
,,00002.100720,C3_23,0.024
,,00002.101280,C3_14,0.047
,,00002.101920,C3_12,0.018
,,00002.102000,C3_32,0.029
,,00002.102000,C3_33,0.023
,,00002.102400,C3_21,0.029
,,00002.102560,C3_31,0.023
,,00002.102640,C3_44,0.05
,,00002.102720,C3_43,0.033
,,00002.102800,C3_34,0.043
,,00002.103120,C3_24,0.022
,,00002.103440,C3_22,0.018
,,00002.104240,C3_32,0.021
,,00002.104320,C3_14,0.016
,,00002.104560,C3_33,0.027
,,00002.105440,C3_44,0.033
,,00002.105840,C3_34,0.033
,,00002.106320,C3_21,0.029
,,00002.106720,C3_23,0.08
,,00002.106800,C3_24,0.088
,,00002.106800,C3_33,0.024
,,00002.106800,C3_43,0.025
,,00002.106960,C3_32,0.029
,,00002.107920,C3_14,0.068
,,00002.108480,C3_34,0.04
,,00002.109120,C3_23,0.019
,,00002.109200,C3_22,0.017
,,00002.109360,C3_32,0.033
,,00002.109440,C3_44,0.056
,,00002.110000,C3_24,0.05
,,00002.111440,C3_34,0.051
,,00002.111760,C3_14,0.035
,,00002.111920,C3_43,0.03
,,00002.112400,C3_32,0.034
,,00002.112480,C3_24,0.02
,,00002.112560,C3_44,0.049
,,00002.113440,C3_23,0.023
,,00002.114160,C3_21,0.025
,,00002.114160,C3_43,0.037
,,00002.114480,C3_34,0.027
,,00002.114800,C3_14,0.051
,,00002.115120,C3_24,0.034
,,00002.115520,C3_32,0.037
,,00002.115680,C3_33,0.025
,,00002.115760,C3_23,0.039
,,00002.116320,C3_44,0.022
,,00002.116800,C3_34,0.042
,,00002.117120,C3_14,0.099
,,00002.117520,C3_21,0.029
,,00002.117680,C3_43,0.024
,,00002.118160,C3_23,0.058
,,00002.118320,C3_24,0.037
,,00002.118880,C3_33,0.038
,,00002.119200,C3_44,0.029
,,00002.119440,C3_34,0.023
,,00002.119760,C3_31,0.022
,,00002.120240,C3_21,0.036
,,00002.120560,C3_43,0.039
,,00002.120640,C3_32,0.03
,,00002.120720,C3_23,0.03
,,00002.121440,C3_44,0.032
,,00002.122160,C3_13,0.023
,,00002.122480,C3_34,0.046
,,00002.122560,C3_24,0.041
,,00002.123120,C3_32,0.03
,,00002.123120,C3_43,0.039
,,00002.123600,C3_23,0.05
,,00002.124640,C3_14,0.053
,,00002.124720,C3_21,0.035
,,00002.124800,C3_34,0.02
,,00002.124800,C3_44,0.035
,,00002.125040,C3_33,0.027
,,00002.125280,C3_24,0.041
,,00002.125520,C3_32,0.032
,,00002.126960,C3_23,0.018
,,00002.127200,C3_44,0.06
,,00002.127280,C3_33,0.026
,,00002.127360,C3_34,0.034
,,00002.127680,C3_14,0.065
,,00002.128240,C3_24,0.041
,,00002.128480,C3_32,0.02
,,00002.128800,C3_43,0.031
,,00002.129680,C3_23,0.048
,,00002.129680,C3_44,0.028
,,00002.130720,C3_14,0.043
,,00002.130880,C3_22,0.017
,,00002.131040,C3_34,0.046
,,00002.131280,C3_32,0.039
,,00002.131440,C3_24,0.041
,,00002.131440,C3_33,0.035
,,00002.131520,C3_43,0.038
,,00002.132400,C3_44,0.065
,,00002.132960,C3_14,0.027
,,00002.133520,C3_34,0.021
,,00002.133600,C3_23,0.033
,,00002.133760,C3_32,0.035
,,00002.134160,C3_24,0.057
,,00002.134320,C3_43,0.022
,,00002.134560,C3_22,0.016
,,00002.135040,C3_21,0.025
,,00002.135440,C3_33,0.016
,,00002.135440,C3_44,0.084
,,00002.135920,C3_14,0.069
,,00002.136400,C3_23,0.031
,,00002.136480,C3_31,0.031
,,00002.136880,C3_24,0.042
,,00002.136880,C3_43,0.037
,,00002.136960,C3_34,0.043
,,00002.138080,C3_32,0.038
,,00002.138720,C3_14,0.055
,,00002.138720,C3_23,0.022
,,00002.139120,C3_21,0.023
,,00002.139200,C3_22,0.023
,,00002.139280,C3_34,0.03
,,00002.139440,C3_24,0.043
,,00002.139520,C3_33,0.031
,,00002.140080,C3_43,0.024
,,00002.141600,C3_14,0.059
,,00002.141760,C3_44,0.036
,,00002.142000,C3_23,0.018
,,00002.142480,C3_31,0.017
,,00002.142720,C3_13,0.026
,,00002.142720,C3_34,0.026
,,00002.143040,C3_24,0.029
,,00002.143040,C3_32,0.025
,,00002.143200,C3_43,0.028
,,00002.143920,C3_14,0.071
,,00002.144400,C3_44,0.026
,,00002.145360,C3_21,0.025
,,00002.145520,C3_33,0.038
,,00002.146000,C3_32,0.033
,,00002.146160,C3_24,0.022
,,00002.146240,C3_34,0.053
,,00002.146400,C3_22,0.02
,,00002.146480,C3_23,0.013
,,00002.147760,C3_14,0.109
,,00002.147920,C3_44,0.054
,,00002.148240,C3_32,0.026
,,00002.148480,C3_24,0.028
,,00002.148960,C3_23,0.052
,,00002.149120,C3_34,0.057
,,00002.149360,C3_43,0.043
,,00002.149760,C3_33,0.032
,,00002.149920,C3_13,0.024
,,00002.150640,C3_44,0.039
,,00002.150960,C3_24,0.031
,,00002.151040,C3_21,0.031
,,00002.151280,C3_14,0.05
,,00002.151360,C3_23,0.037
,,00002.151920,C3_31,0.019
,,00002.152000,C3_34,0.036
,,00002.152880,C3_44,0.07
,,00002.153200,C3_32,0.03
,,00002.153200,C3_43,0.026
,,00002.153520,C3_13,0.028
,,00002.153920,C3_24,0.04
,,00002.154160,C3_14,0.063
,,00002.154400,C3_34,0.026
,,00002.155120,C3_21,0.026
,,00002.155760,C3_32,0.018
,,00002.155920,C3_33,0.022
,,00002.156080,C3_43,0.033
,,00002.156400,C3_44,0.04
,,00002.156640,C3_34,0.045
,,00002.156800,C3_23,0.04
,,00002.157280,C3_14,0.09
,,00002.157840,C3_21,0.028
,,00002.158880,C3_32,0.034
,,00002.159120,C3_23,0.018
,,00002.159120,C3_43,0.038
,,00002.159200,C3_34,0.023
,,00002.159360,C3_44,0.052
,,00002.159600,C3_24,0.044
,,00002.159840,C3_14,0.066
,,00002.160160,C3_21,0.025
,,00002.161200,C3_32,0.025
,,00002.161680,C3_43,0.031
,,00002.162080,C3_24,0.073
,,00002.162160,C3_44,0.077
,,00002.162240,C3_23,0.034
,,00002.162480,C3_22,0.019
,,00002.162640,C3_33,0.022
,,00002.162800,C3_34,0.034
,,00002.162960,C3_14,0.029
,,00002.163600,C3_21,0.017
,,00002.164080,C3_32,0.027
,,00002.164480,C3_23,0.014
,,00002.165040,C3_43,0.029
,,00002.165520,C3_34,0.03
,,00002.165840,C3_44,0.023
,,00002.165920,C3_24,0.035
,,00002.166720,C3_31,0.019
,,00002.167440,C3_32,0.021
,,00002.168080,C3_14,0.055
,,00002.168160,C3_43,0.049
,,00002.168240,C3_23,0.035
,,00002.168400,C3_24,0.026
,,00002.168480,C3_34,0.026
,,00002.168480,C3_44,0.054
,,00002.168560,C3_21,0.017
,,00002.169440,C3_33,0.022
,,00002.169840,C3_32,0.036
,,00002.171680,C3_34,0.05
,,00002.171760,C3_14,0.061
,,00002.172000,C3_22,0.031
,,00002.172000,C3_24,0.062
,,00002.172400,C3_32,0.029
,,00002.172480,C3_21,0.026
,,00002.172640,C3_44,0.05
,,00002.173280,C3_23,0.016
,,00002.173440,C3_33,0.025
,,00002.173520,C3_43,0.021
,,00002.174000,C3_14,0.069
,,00002.174960,C3_34,0.025
,,00002.175040,C3_32,0.042
,,00002.175120,C3_24,0.046
,,00002.175280,C3_44,0.028
,,00002.175840,C3_21,0.015
,,00002.176480,C3_43,0.029
,,00002.176800,C3_31,0.017
,,00002.176880,C3_23,0.025
,,00002.177360,C3_33,0.022
,,00002.177520,C3_32,0.023
,,00002.177680,C3_14,0.038
,,00002.178480,C3_21,0.026
,,00002.178480,C3_34,0.031
,,00002.178880,C3_44,0.063
,,00002.179600,C3_23,0.031
,,00002.179600,C3_24,0.032
,,00002.180000,C3_14,0.028
,,00002.180720,C3_32,0.034
,,00002.181120,C3_41,0.01
,,00002.182480,C3_31,0.018
,,00002.182800,C3_14,0.112
,,00002.183280,C3_24,0.058
,,00002.183760,C3_43,0.028
,,00002.183760,C3_44,0.021
,,00002.184000,C3_21,0.027
,,00002.184480,C3_32,0.019
,,00002.185520,C3_24,0.033
,,00002.185760,C3_34,0.031
,,00002.186000,C3_44,0.048
,,00002.186080,C3_14,0.068
,,00002.186880,C3_22,0.017
,,00002.187040,C3_32,0.023
,,00002.187200,C3_33,0.03
,,00002.187280,C3_43,0.035
,,00002.187600,C3_23,0.049
,,00002.187920,C3_31,0.018
,,00002.188000,C3_34,0.032
,,00002.189040,C3_44,0.049
,,00002.189200,C3_21,0.028
,,00002.190000,C3_24,0.06
,,00002.190160,C3_43,0.047
,,00002.190240,C3_23,0.017
,,00002.190400,C3_12,0.013
,,00002.191200,C3_32,0.041
,,00002.191280,C3_14,0.025
,,00002.191520,C3_44,0.033
,,00002.191840,C3_31,0.03
,,00002.192720,C3_24,0.034
,,00002.192960,C3_23,0.023
,,00002.193440,C3_43,0.021
,,00002.194000,C3_34,0.033
,,00002.194160,C3_44,0.023
,,00002.194960,C3_14,0.03
,,00002.194960,C3_32,0.038
,,00002.195040,C3_21,0.023
,,00002.196480,C3_34,0.04
,,00002.196800,C3_22,0.027
,,00002.197440,C3_44,0.093
,,00002.197600,C3_43,0.026
,,00002.197680,C3_14,0.067
,,00002.198960,C3_21,0.028
,,00002.199120,C3_33,0.026
,,00002.199280,C3_32,0.023
,,00002.199360,C3_34,0.033
,,00002.199520,C3_24,0.036
,,00002.199760,C3_23,0.042
,,00002.200320,C3_44,0.024
,,00002.201600,C3_34,0.016
,,00002.202080,C3_24,0.039
,,00002.202560,C3_14,0.033
,,00002.202640,C3_23,0.032
,,00002.203200,C3_44,0.039
,,00002.203840,C3_33,0.022
,,00002.203840,C3_34,0.021
,,00002.205680,C3_44,0.041
,,00002.205840,C3_24,0.028
,,00002.206400,C3_14,0.03
,,00002.206400,C3_21,0.029
,,00002.206960,C3_32,0.031
,,00002.207280,C3_43,0.035
,,00002.208240,C3_33,0.037
,,00002.208320,C3_22,0.018
,,00002.208800,C3_24,0.036
,,00002.209440,C3_23,0.039
,,00002.209440,C3_34,0.032
,,00002.209600,C3_21,0.019
,,00002.210640,C3_43,0.047
,,00002.210640,C3_44,0.064
,,00002.210800,C3_14,0.069
,,00002.211200,C3_32,0.021
,,00002.212720,C3_23,0.022
,,00002.212720,C3_24,0.027
,,00002.213200,C3_14,0.03
,,00002.213360,C3_44,0.048
,,00002.214640,C3_21,0.023
,,00002.215280,C3_23,0.014
,,00002.215280,C3_34,0.026
,,00002.215920,C3_44,0.02
,,00002.216240,C3_24,0.025
,,00002.218320,C3_34,0.023
,,00002.218400,C3_43,0.037
,,00002.218800,C3_44,0.037
,,00002.219360,C3_24,0.027
,,00002.220080,C3_32,0.016
,,00002.221040,C3_34,0.021
,,00002.221040,C3_43,0.035
,,00002.221200,C3_14,0.033
,,00002.221600,C3_21,0.023
,,00002.222000,C3_44,0.037
,,00002.222720,C3_32,0.024
,,00002.223440,C3_23,0.025
,,00002.224480,C3_43,0.027
,,00002.224800,C3_44,0.055
,,00002.225040,C3_34,0.029
,,00002.225600,C3_24,0.032
,,00002.226160,C3_14,0.046
,,00002.226800,C3_21,0.026
,,00002.227040,C3_43,0.046
,,00002.227840,C3_44,0.024
,,00002.228000,C3_23,0.039
,,00002.228240,C3_24,0.032
,,00002.228640,C3_34,0.034
,,00002.228800,C3_14,0.045
,,00002.230240,C3_13,0.02
,,00002.230400,C3_22,0.019
,,00002.230560,C3_21,0.017
,,00002.231200,C3_23,0.015
,,00002.232000,C3_24,0.045
,,00002.232160,C3_43,0.033
,,00002.232160,C3_44,0.029
,,00002.232800,C3_32,0.025
,,00002.232960,C3_33,0.031
,,00002.232960,C3_34,0.032
,,00002.233200,C3_14,0.032
,,00002.234160,C3_23,0.015
,,00002.234640,C3_31,0.035
,,00002.235200,C3_44,0.025
,,00002.235920,C3_32,0.016
,,00002.236160,C3_43,0.03
,,00002.236240,C3_22,0.018
,,00002.236480,C3_21,0.032
,,00002.237120,C3_14,0.022
,,00002.237280,C3_23,0.034
,,00002.237680,C3_24,0.027
,,00002.238080,C3_31,0.023
,,00002.238240,C3_32,0.025
,,00002.238240,C3_34,0.03
,,00002.238960,C3_21,0.025
,,00002.239520,C3_14,0.038
,,00002.239920,C3_44,0.029
,,00002.240480,C3_24,0.034
,,00002.241120,C3_23,0.038
,,00002.241200,C3_32,0.03
,,00002.242800,C3_14,0.076
,,00002.242800,C3_21,0.02
,,00002.243200,C3_34,0.039
,,00002.243840,C3_22,0.013
,,00002.243840,C3_32,0.021
,,00002.244000,C3_44,0.034
,,00002.244160,C3_23,0.018
,,00002.244560,C3_43,0.029
,,00002.245040,C3_33,0.019
,,00002.245440,C3_14,0.058
,,00002.246480,C3_32,0.029
,,00002.246720,C3_24,0.036
,,00002.247600,C3_44,0.039
,,00002.248240,C3_14,0.038
,,00002.248720,C3_32,0.029
,,00002.250720,C3_34,0.033
,,00002.250960,C3_44,0.051
,,00002.253120,C3_33,0.023
,,00002.254080,C3_34,0.029
,,00002.254160,C3_23,0.046
,,00002.254800,C3_32,0.017
,,00002.254800,C3_44,0.022
,,00002.255440,C3_43,0.035
,,00002.255600,C3_14,0.03
,,00002.255840,C3_21,0.025
,,00002.255840,C3_24,0.024
,,00002.256320,C3_34,0.036
,,00002.257360,C3_44,0.042
,,00002.259120,C3_34,0.04
,,00002.260000,C3_44,0.05
,,00002.260240,C3_32,0.027
,,00002.260480,C3_24,0.03
,,00002.260960,C3_14,0.046
,,00002.262480,C3_44,0.037
,,00002.262640,C3_13,0.021
,,00002.262640,C3_32,0.025
,,00002.263040,C3_23,0.041
,,00002.263360,C3_33,0.019
,,00002.263920,C3_43,0.02
,,00002.264960,C3_21,0.019
,,00002.265280,C3_32,0.023
,,00002.265360,C3_23,0.019
,,00002.266560,C3_43,0.027
,,00002.266720,C3_44,0.025
,,00002.266960,C3_14,0.023
,,00002.267040,C3_34,0.027
,,00002.268080,C3_32,0.021
,,00002.270000,C3_44,0.02
,,00002.270400,C3_24,0.032
,,00002.270960,C3_23,0.032
,,00002.271040,C3_34,0.021
,,00002.271680,C3_32,0.025
,,00002.271760,C3_22,0.019
,,00002.272960,C3_44,0.062
,,00002.274240,C3_24,0.022
,,00002.274880,C3_34,0.028
,,00002.275200,C3_43,0.024
,,00002.276000,C3_32,0.022
,,00002.276240,C3_33,0.022
,,00002.276480,C3_14,0.056
,,00002.276640,C3_24,0.03
,,00002.277040,C3_31,0.017
,,00002.277440,C3_43,0.027
,,00002.277600,C3_44,0.042
,,00002.278080,C3_23,0.023
,,00002.279200,C3_24,0.03
,,00002.279360,C3_31,0.018
,,00002.279840,C3_43,0.027
,,00002.279920,C3_34,0.029
,,00002.280560,C3_32,0.017
,,00002.281200,C3_44,0.026
,,00002.282800,C3_24,0.047
,,00002.283040,C3_32,0.023
