Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D52_POSTsiembra_P1_A4_100msec,00000.766320,A4_12,0.027
Description,,00000.773840,A4_24,0.018
Maestro Edge (Maestro-091) Settings,,00000.774480,A4_12,0.023
   Original File Time,06/07/2024 11:45:24,00000.776880,A4_14,0.025
   Sampling Frequency,12.5 kHz,00000.780480,A4_14,0.024
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.783040,A4_24,0.022
   Experiment Start Time,06/07/2024 10:30:31,00000.784320,A4_11,0.02
   Referencing Method,Median,00000.784640,A4_14,0.029
   Analog Mode Setting,Neural Spikes,00000.786160,A4_12,0.025
   Plate Type,CytoView MEA 24,00000.787440,A4_11,0.031
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.789200,A4_14,0.036
   Digital High Pass Filter,200 Hz IIR,00000.790160,A4_11,0.028
   Temperature Set Point,37.0 Degrees C,00000.791600,A4_22,0.03
   Current Temperature,37.0 Degrees C,00000.791920,A4_14,0.039
   Heater Power,On,00000.792080,A4_12,0.029
   Legacy Heating Mode,Off,00000.792800,A4_32,0.016
   Barcode Plate Type,TwentyFourWell,00000.793280,A4_11,0.03
   Plate Serial Number,114-0350,00000.794400,A4_42,0.026
   CO2 Conc. Set Point,5.0 %,00000.794720,A4_22,0.023
   Actual CO2 Conc.,5.0 %,00000.795040,A4_14,0.05
   Gas Mixer Status,Regulating,00000.795520,A4_11,0.031
   AxIS Version,3.10.3.6,00000.796000,A4_12,0.033
   Maestro Edge (Maestro-091) Firmware,3.6.2.2,00000.796800,A4_44,0.023
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.797840,A4_11,0.028
,,00000.797920,A4_24,0.044
Spike Detector Settings,,00000.798000,A4_14,0.079
   Method,Adaptive Threshold Crossing,00000.798240,A4_12,0.026
   Threshold,6,00000.798240,A4_22,0.033
   Threshold Status,Variable,00000.799040,A4_23,0.012
   Threshold Crossing Only,True,00000.799280,A4_44,0.038
   Pre-Spike Duration,0.84 ms,00000.799920,A4_31,0.034
   Post-Spike Duration,2.16 ms,00000.800160,A4_11,0.027
   Coincident Event Filter,Default (Well),00000.800320,A4_14,0.036
   Coincidence Occurrence Threshold,4 Electrodes,00000.800320,A4_24,0.04
   Coincidence Event Window,80 µs,00000.801280,A4_12,0.033
   Allow Sample Overlap,false,00000.801680,A4_42,0.034
   Spike Count Interval,1 s,00000.802000,A4_22,0.026
,,00000.802640,A4_11,0.037
,,00000.802800,A4_14,0.066
,,00000.802800,A4_44,0.048
,,00000.803120,A4_32,0.018
,,00000.803520,A4_24,0.038
,,00000.803600,A4_34,0.021
,,00000.803760,A4_12,0.041
,,00000.804800,A4_22,0.02
,,00000.804960,A4_11,0.046
,,00000.805200,A4_14,0.09
,,00000.805360,A4_32,0.034
,,00000.805680,A4_44,0.074
,,00000.806080,A4_42,0.058
,,00000.806480,A4_12,0.059
,,00000.806640,A4_24,0.069
,,00000.807200,A4_22,0.077
,,00000.807280,A4_34,0.024
,,00000.807600,A4_11,0.042
,,00000.807920,A4_31,0.044
,,00000.808000,A4_44,0.026
,,00000.808160,A4_32,0.084
,,00000.808320,A4_14,0.072
,,00000.809040,A4_42,0.051
,,00000.809120,A4_12,0.035
,,00000.809600,A4_24,0.025
,,00000.810000,A4_11,0.047
,,00000.810080,A4_22,0.03
,,00000.810400,A4_32,0.037
,,00000.810400,A4_44,0.045
,,00000.810480,A4_13,0.016
,,00000.810560,A4_14,0.093
,,00000.810800,A4_34,0.03
,,00000.811840,A4_42,0.087
,,00000.812560,A4_12,0.067
,,00000.812640,A4_11,0.027
,,00000.812640,A4_22,0.056
,,00000.812640,A4_24,0.054
,,00000.812720,A4_44,0.08
,,00000.812960,A4_31,0.045
,,00000.813280,A4_32,0.028
,,00000.813760,A4_14,0.043
,,00000.814800,A4_12,0.032
,,00000.815120,A4_11,0.052
,,00000.815120,A4_44,0.078
,,00000.815440,A4_22,0.052
,,00000.815520,A4_32,0.031
,,00000.815760,A4_42,0.056
,,00000.815840,A4_24,0.041
,,00000.816000,A4_41,0.022
,,00000.816320,A4_14,0.062
,,00000.816800,A4_31,0.033
,,00000.817120,A4_13,0.015
,,00000.817280,A4_12,0.042
,,00000.817360,A4_43,0.019
,,00000.817680,A4_11,0.036
,,00000.817680,A4_22,0.074
,,00000.817920,A4_32,0.04
,,00000.818080,A4_42,0.059
,,00000.818240,A4_44,0.018
,,00000.818320,A4_24,0.033
,,00000.818720,A4_34,0.022
,,00000.818960,A4_14,0.085
,,00000.819920,A4_11,0.043
,,00000.820000,A4_12,0.045
,,00000.820000,A4_31,0.031
,,00000.820080,A4_22,0.036
,,00000.820080,A4_41,0.013
