,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,14:00:05.370750,14:00:05.587450,0 days 00:00:00.216700
1,2,200,0,14:00:08.613606,14:00:08.820378,0 days 00:00:00.206772
2,3,200,0,14:00:11.845241,14:00:12.052106,0 days 00:00:00.206865
3,4,200,0,14:00:15.081915,14:00:15.285869,0 days 00:00:00.203954
4,5,200,0,14:00:18.319399,14:00:18.528762,0 days 00:00:00.209363
5,6,200,0,14:00:21.553783,14:00:21.762059,0 days 00:00:00.208276
6,7,200,0,14:00:24.804174,14:00:25.018836,0 days 00:00:00.214662
7,8,200,0,14:00:28.053841,14:00:28.263534,0 days 00:00:00.209693
8,9,200,0,14:00:31.294904,14:00:31.514280,0 days 00:00:00.219376
9,10,200,0,14:00:34.544682,14:00:34.745703,0 days 00:00:00.201021
10,1,200,20,14:00:37.785178,14:00:37.997466,0 days 00:00:00.212288
11,2,200,20,14:00:41.029452,14:00:41.239861,0 days 00:00:00.210409
12,3,200,20,14:00:44.268225,14:00:44.494124,0 days 00:00:00.225899
13,4,200,20,14:00:47.527897,14:00:47.734630,0 days 00:00:00.206733
14,5,200,20,14:00:50.777183,14:00:50.977298,0 days 00:00:00.200115
15,6,200,20,14:00:54.004857,14:00:54.212478,0 days 00:00:00.207621
16,7,200,20,14:00:57.239265,14:00:57.443774,0 days 00:00:00.204509
17,8,200,20,14:01:00.493385,14:01:00.709917,0 days 00:00:00.216532
18,9,200,20,14:01:03.750741,14:01:03.959898,0 days 00:00:00.209157
19,10,200,20,14:01:06.998188,14:01:07.213938,0 days 00:00:00.215750
20,1,200,40,14:01:10.249960,14:01:10.463342,0 days 00:00:00.213382
21,2,200,40,14:01:13.500717,14:01:13.706422,0 days 00:00:00.205705
22,3,200,40,14:01:16.732844,14:01:16.946255,0 days 00:00:00.213411
23,4,200,40,14:01:19.986626,14:01:20.208902,0 days 00:00:00.222276
24,5,200,40,14:01:23.235009,14:01:23.446003,0 days 00:00:00.210994
25,6,200,40,14:01:26.465967,14:01:26.675388,0 days 00:00:00.209421
26,7,200,40,14:01:29.699030,14:01:29.908485,0 days 00:00:00.209455
27,8,200,40,14:01:32.951254,14:01:33.161845,0 days 00:00:00.210591
28,9,200,40,14:01:36.198834,14:01:36.407989,0 days 00:00:00.209155
29,10,200,40,14:01:39.431792,14:01:39.641445,0 days 00:00:00.209653
30,1,200,60,14:01:42.683920,14:01:42.894130,0 days 00:00:00.210210
31,2,200,60,14:01:45.914924,14:01:46.118629,0 days 00:00:00.203705
32,3,200,60,14:01:49.147868,14:01:49.357576,0 days 00:00:00.209708
33,4,200,60,14:01:52.395325,14:01:52.613894,0 days 00:00:00.218569
34,5,200,60,14:01:55.647671,14:01:55.857463,0 days 00:00:00.209792
35,6,200,60,14:01:58.897369,14:01:59.106889,0 days 00:00:00.209520
36,7,200,60,14:02:02.147350,14:02:02.350673,0 days 00:00:00.203323
37,8,200,60,14:02:05.390124,14:02:05.597190,0 days 00:00:00.207066
38,9,200,60,14:02:08.630213,14:02:08.840827,0 days 00:00:00.210614
39,10,200,60,14:02:11.880612,14:02:12.081341,0 days 00:00:00.200729
40,1,200,80,14:02:15.113526,14:02:15.323050,0 days 00:00:00.209524
41,2,200,80,14:02:18.363029,14:02:18.573261,0 days 00:00:00.210232
42,3,200,80,14:02:21.613311,14:02:21.813470,0 days 00:00:00.200159
43,4,200,80,14:02:24.847482,14:02:25.061046,0 days 00:00:00.213564
44,5,200,80,14:02:28.095909,14:02:28.305677,0 days 00:00:00.209768
45,6,200,80,14:02:31.329518,14:02:31.538896,0 days 00:00:00.209378
46,7,200,80,14:02:34.565650,14:02:34.768642,0 days 00:00:00.202992
47,8,200,80,14:02:37.795876,14:02:38.008982,0 days 00:00:00.213106
48,9,200,80,14:02:41.049393,14:02:41.258105,0 days 00:00:00.208712
49,10,200,80,14:02:44.294974,14:02:44.497357,0 days 00:00:00.202383
50,1,200,100,14:02:47.531376,14:02:47.741638,0 days 00:00:00.210262
51,2,200,100,14:02:50.780499,14:02:50.991526,0 days 00:00:00.211027
52,3,200,100,14:02:54.024680,14:02:54.237803,0 days 00:00:00.213123
53,4,200,100,14:02:57.270988,14:02:57.471345,0 days 00:00:00.200357
54,5,200,100,14:03:00.504009,14:03:00.714325,0 days 00:00:00.210316
55,6,200,100,14:03:03.743569,14:03:03.953800,0 days 00:00:00.210231
56,7,200,100,14:03:06.986607,14:03:07.203610,0 days 00:00:00.217003
57,8,200,100,14:03:10.246587,14:03:10.455599,0 days 00:00:00.209012
58,9,200,100,14:03:13.493521,14:03:13.703469,0 days 00:00:00.209948
59,10,200,100,14:03:16.736198,14:03:16.953004,0 days 00:00:00.216806
