,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,11:53:34.040577,11:53:34.247442,0 days 00:00:00.206865
1,2,200,0,11:53:37.272459,11:53:37.476348,0 days 00:00:00.203889
2,3,200,0,11:53:40.507867,11:53:40.725769,0 days 00:00:00.217902
3,4,200,0,11:53:43.747404,11:53:43.947604,0 days 00:00:00.200200
4,5,200,0,11:53:46.981822,11:53:47.194625,0 days 00:00:00.212803
5,6,200,0,11:53:50.233037,11:53:50.435000,0 days 00:00:00.201963
6,7,200,0,11:53:53.465274,11:53:53.668140,0 days 00:00:00.202866
7,8,200,0,11:53:56.701766,11:53:56.909996,0 days 00:00:00.208230
8,9,200,0,11:53:59.951531,11:54:00.152058,0 days 00:00:00.200527
9,10,200,0,11:54:03.200795,11:54:03.407146,0 days 00:00:00.206351
10,1,200,20,11:54:06.440360,11:54:06.647101,0 days 00:00:00.206741
11,2,200,20,11:54:09.680494,11:54:09.890243,0 days 00:00:00.209749
12,3,200,20,11:54:12.923017,11:54:13.129643,0 days 00:00:00.206626
13,4,200,20,11:54:16.163412,11:54:16.364153,0 days 00:00:00.200741
14,5,200,20,11:54:19.399193,11:54:19.609835,0 days 00:00:00.210642
15,6,200,20,11:54:22.639313,11:54:22.859725,0 days 00:00:00.220412
16,7,200,20,11:54:25.897969,11:54:26.113181,0 days 00:00:00.215212
17,8,200,20,11:54:29.146029,11:54:29.355569,0 days 00:00:00.209540
18,9,200,20,11:54:32.379276,11:54:32.589219,0 days 00:00:00.209943
19,10,200,20,11:54:35.612816,11:54:35.822073,0 days 00:00:00.209257
20,1,200,40,11:54:38.845573,11:54:39.059421,0 days 00:00:00.213848
21,2,200,40,11:54:42.088335,11:54:42.294784,0 days 00:00:00.206449
22,3,200,40,11:54:45.328459,11:54:45.539991,0 days 00:00:00.211532
23,4,200,40,11:54:48.578217,11:54:48.782399,0 days 00:00:00.204182
24,5,200,40,11:54:51.811578,11:54:52.025169,0 days 00:00:00.213591
25,6,200,40,11:54:55.054183,11:54:55.254588,0 days 00:00:00.200405
26,7,200,40,11:54:58.278313,11:54:58.495524,0 days 00:00:00.217211
27,8,200,40,11:55:01.527911,11:55:01.728900,0 days 00:00:00.200989
28,9,200,40,11:55:04.761306,11:55:04.978420,0 days 00:00:00.217114
29,10,200,40,11:55:08.010744,11:55:08.220720,0 days 00:00:00.209976
30,1,200,60,11:55:11.244449,11:55:11.448468,0 days 00:00:00.204019
31,2,200,60,11:55:14.477170,11:55:14.678387,0 days 00:00:00.201217
32,3,200,60,11:55:17.712201,11:55:17.926734,0 days 00:00:00.214533
33,4,200,60,11:55:20.946792,11:55:21.152903,0 days 00:00:00.206111
34,5,200,60,11:55:24.178567,11:55:24.383412,0 days 00:00:00.204845
35,6,200,60,11:55:27.408570,11:55:27.615881,0 days 00:00:00.207311
36,7,200,60,11:55:30.639904,11:55:30.848362,0 days 00:00:00.208458
37,8,200,60,11:55:33.871795,11:55:34.071807,0 days 00:00:00.200012
38,9,200,60,11:55:37.100036,11:55:37.309803,0 days 00:00:00.209767
39,10,200,60,11:55:40.342136,11:55:40.555691,0 days 00:00:00.213555
40,1,200,80,11:55:43.595774,11:55:43.805836,0 days 00:00:00.210062
41,2,200,80,11:55:46.842061,11:55:47.055963,0 days 00:00:00.213902
42,3,200,80,11:55:50.091892,11:55:50.305614,0 days 00:00:00.213722
43,4,200,80,11:55:53.341583,11:55:53.547452,0 days 00:00:00.205869
44,5,200,80,11:55:56.574696,11:55:56.784443,0 days 00:00:00.209747
45,6,200,80,11:55:59.807924,11:56:00.017532,0 days 00:00:00.209608
46,7,200,80,11:56:03.041109,11:56:03.250764,0 days 00:00:00.209655
47,8,200,80,11:56:06.291049,11:56:06.500776,0 days 00:00:00.209727
48,9,200,80,11:56:09.545454,11:56:09.752786,0 days 00:00:00.207332
49,10,200,80,11:56:12.790507,11:56:13.007269,0 days 00:00:00.216762
50,1,200,100,11:56:16.034332,11:56:16.240983,0 days 00:00:00.206651
51,2,200,100,11:56:19.275057,11:56:19.485146,0 days 00:00:00.210089
52,3,200,100,11:56:22.532150,11:56:22.732408,0 days 00:00:00.200258
53,4,200,100,11:56:25.760587,11:56:25.966941,0 days 00:00:00.206354
54,5,200,100,11:56:29.006308,11:56:29.213955,0 days 00:00:00.207647
55,6,200,100,11:56:32.244616,11:56:32.453712,0 days 00:00:00.209096
56,7,200,100,11:56:35.492899,11:56:35.706465,0 days 00:00:00.213566
57,8,200,100,11:56:38.746124,11:56:38.958896,0 days 00:00:00.212772
58,9,200,100,11:56:41.990494,11:56:42.220554,0 days 00:00:00.230060
59,10,200,100,11:56:45.262176,11:56:45.472769,0 days 00:00:00.210593
