,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,12:09:17.904144,12:09:18.121457,0 days 00:00:00.217313
1,2,200,0,12:09:21.157732,12:09:21.373228,0 days 00:00:00.215496
2,3,200,0,12:09:24.405023,12:09:24.621076,0 days 00:00:00.216053
3,4,200,0,12:09:27.654870,12:09:27.868683,0 days 00:00:00.213813
4,5,200,0,12:09:30.894925,12:09:31.095337,0 days 00:00:00.200412
5,6,200,0,12:09:34.132004,12:09:34.341648,0 days 00:00:00.209644
6,7,200,0,12:09:37.368345,12:09:37.574749,0 days 00:00:00.206404
7,8,200,0,12:09:40.602658,12:09:40.812663,0 days 00:00:00.210005
8,9,200,0,12:09:43.835491,12:09:44.035791,0 days 00:00:00.200300
9,10,200,0,12:09:47.059999,12:09:47.262646,0 days 00:00:00.202647
10,1,200,20,12:09:50.287771,12:09:50.494389,0 days 00:00:00.206618
11,2,200,20,12:09:53.536390,12:09:53.745641,0 days 00:00:00.209251
12,3,200,20,12:09:56.774845,12:09:56.982574,0 days 00:00:00.207729
13,4,200,20,12:10:00.006857,12:10:00.213691,0 days 00:00:00.206834
14,5,200,20,12:10:03.244321,12:10:03.449912,0 days 00:00:00.205591
15,6,200,20,12:10:06.470633,12:10:06.676394,0 days 00:00:00.205761
16,7,200,20,12:10:09.704412,12:10:09.923961,0 days 00:00:00.219549
17,8,200,20,12:10:12.947378,12:10:13.147880,0 days 00:00:00.200502
18,9,200,20,12:10:16.173900,12:10:16.379218,0 days 00:00:00.205318
19,10,200,20,12:10:19.402373,12:10:19.602897,0 days 00:00:00.200524
20,1,200,40,12:10:22.635202,12:10:22.844835,0 days 00:00:00.209633
21,2,200,40,12:10:25.890790,12:10:26.101144,0 days 00:00:00.210354
22,3,200,40,12:10:29.144491,12:10:29.344759,0 days 00:00:00.200268
23,4,200,40,12:10:32.369252,12:10:32.578195,0 days 00:00:00.208943
24,5,200,40,12:10:35.604637,12:10:35.810739,0 days 00:00:00.206102
25,6,200,40,12:10:38.834833,12:10:39.045001,0 days 00:00:00.210168
26,7,200,40,12:10:42.091583,12:10:42.302761,0 days 00:00:00.211178
27,8,200,40,12:10:45.345464,12:10:45.564444,0 days 00:00:00.218980
28,9,200,40,12:10:48.598750,12:10:48.810270,0 days 00:00:00.211520
29,10,200,40,12:10:51.833721,12:10:52.044184,0 days 00:00:00.210463
30,1,200,60,12:10:55.085686,12:10:55.295997,0 days 00:00:00.210311
31,2,200,60,12:10:58.333252,12:10:58.542796,0 days 00:00:00.209544
32,3,200,60,12:11:01.577130,12:11:01.784937,0 days 00:00:00.207807
33,4,200,60,12:11:04.825936,12:11:05.026147,0 days 00:00:00.200211
34,5,200,60,12:11:08.060137,12:11:08.279166,0 days 00:00:00.219029
35,6,200,60,12:11:11.325465,12:11:11.526803,0 days 00:00:00.201338
36,7,200,60,12:11:14.565736,12:11:14.779369,0 days 00:00:00.213633
37,8,200,60,12:11:17.817104,12:11:18.034083,0 days 00:00:00.216979
38,9,200,60,12:11:21.065438,12:11:21.278726,0 days 00:00:00.213288
39,10,200,60,12:11:24.325903,12:11:24.540612,0 days 00:00:00.214709
40,1,200,80,12:11:27.565537,12:11:27.774652,0 days 00:00:00.209115
41,2,200,80,12:11:30.808179,12:11:31.024652,0 days 00:00:00.216473
42,3,200,80,12:11:34.048271,12:11:34.252491,0 days 00:00:00.204220
43,4,200,80,12:11:37.281669,12:11:37.492305,0 days 00:00:00.210636
44,5,200,80,12:11:40.541112,12:11:40.741762,0 days 00:00:00.200650
45,6,200,80,12:11:43.780780,12:11:43.995378,0 days 00:00:00.214598
46,7,200,80,12:11:47.030719,12:11:47.241759,0 days 00:00:00.211040
47,8,200,80,12:11:50.269612,12:11:50.473889,0 days 00:00:00.204277
48,9,200,80,12:11:53.497857,12:11:53.706054,0 days 00:00:00.208197
49,10,200,80,12:11:56.739979,12:11:56.940889,0 days 00:00:00.200910
50,1,200,100,12:11:59.979718,12:12:00.189992,0 days 00:00:00.210274
51,2,200,100,12:12:03.229711,12:12:03.439750,0 days 00:00:00.210039
52,3,200,100,12:12:06.479451,12:12:06.689460,0 days 00:00:00.210009
53,4,200,100,12:12:09.739362,12:12:09.943716,0 days 00:00:00.204354
54,5,200,100,12:12:12.979358,12:12:13.189102,0 days 00:00:00.209744
55,6,200,100,12:12:16.230206,12:12:16.439089,0 days 00:00:00.208883
56,7,200,100,12:12:19.482092,12:12:19.693095,0 days 00:00:00.211003
57,8,200,100,12:12:22.728888,12:12:22.938813,0 days 00:00:00.209925
58,9,200,100,12:12:25.981923,12:12:26.193140,0 days 00:00:00.211217
59,10,200,100,12:12:29.228324,12:12:29.438397,0 days 00:00:00.210073
