,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,11:49:21.492400,11:49:21.705371,0 days 00:00:00.212971
1,2,200,0,11:49:24.737276,11:49:24.949864,0 days 00:00:00.212588
2,3,200,0,11:49:27.971748,11:49:28.181402,0 days 00:00:00.209654
3,4,200,0,11:49:31.205137,11:49:31.411501,0 days 00:00:00.206364
4,5,200,0,11:49:34.445261,11:49:34.646536,0 days 00:00:00.201275
5,6,200,0,11:49:37.670297,11:49:37.876899,0 days 00:00:00.206602
6,7,200,0,11:49:40.910652,11:49:41.117989,0 days 00:00:00.207337
7,8,200,0,11:49:44.144374,11:49:44.361266,0 days 00:00:00.216892
8,9,200,0,11:49:47.388255,11:49:47.608078,0 days 00:00:00.219823
9,10,200,0,11:49:50.644679,11:49:50.854281,0 days 00:00:00.209602
10,1,200,20,11:49:53.894564,11:49:54.109086,0 days 00:00:00.214522
11,2,200,20,11:49:57.143608,11:49:57.354110,0 days 00:00:00.210502
12,3,200,20,11:50:00.386664,11:50:00.603346,0 days 00:00:00.216682
13,4,200,20,11:50:03.626753,11:50:03.829096,0 days 00:00:00.202343
14,5,200,20,11:50:06.860756,11:50:07.073904,0 days 00:00:00.213148
15,6,200,20,11:50:10.112765,11:50:10.318104,0 days 00:00:00.205339
16,7,200,20,11:50:13.353050,11:50:13.569582,0 days 00:00:00.216532
17,8,200,20,11:50:16.602501,11:50:16.802508,0 days 00:00:00.200007
18,9,200,20,11:50:19.825806,11:50:20.039648,0 days 00:00:00.213842
19,10,200,20,11:50:23.079226,11:50:23.289555,0 days 00:00:00.210329
20,1,200,40,11:50:26.341859,11:50:26.558415,0 days 00:00:00.216556
21,2,200,40,11:50:29.592413,11:50:29.805771,0 days 00:00:00.213358
22,3,200,40,11:50:32.841963,11:50:33.056226,0 days 00:00:00.214263
23,4,200,40,11:50:36.091848,11:50:36.306003,0 days 00:00:00.214155
24,5,200,40,11:50:39.341455,11:50:39.555625,0 days 00:00:00.214170
25,6,200,40,11:50:42.585369,11:50:42.791324,0 days 00:00:00.205955
26,7,200,40,11:50:45.834130,11:50:46.040916,0 days 00:00:00.206786
27,8,200,40,11:50:49.076931,11:50:49.284394,0 days 00:00:00.207463
28,9,200,40,11:50:52.324399,11:50:52.534012,0 days 00:00:00.209613
29,10,200,40,11:50:55.576990,11:50:55.787537,0 days 00:00:00.210547
30,1,200,60,11:50:58.825264,11:50:59.041040,0 days 00:00:00.215776
31,2,200,60,11:51:02.074205,11:51:02.283606,0 days 00:00:00.209401
32,3,200,60,11:51:05.309586,11:51:05.518899,0 days 00:00:00.209313
33,4,200,60,11:51:08.542293,11:51:08.743175,0 days 00:00:00.200882
34,5,200,60,11:51:11.773760,11:51:11.976109,0 days 00:00:00.202349
35,6,200,60,11:51:15.008744,11:51:15.219241,0 days 00:00:00.210497
36,7,200,60,11:51:18.249101,11:51:18.453144,0 days 00:00:00.204043
37,8,200,60,11:51:21.489315,11:51:21.698954,0 days 00:00:00.209639
38,9,200,60,11:51:24.739315,11:51:24.948718,0 days 00:00:00.209403
39,10,200,60,11:51:27.972550,11:51:28.183503,0 days 00:00:00.210953
40,1,200,80,11:51:31.222072,11:51:31.423020,0 days 00:00:00.200948
41,2,200,80,11:51:34.456080,11:51:34.665529,0 days 00:00:00.209449
42,3,200,80,11:51:37.705544,11:51:37.908374,0 days 00:00:00.202830
43,4,200,80,11:51:40.948057,11:51:41.148947,0 days 00:00:00.200890
44,5,200,80,11:51:44.188708,11:51:44.390982,0 days 00:00:00.202274
45,6,200,80,11:51:47.421931,11:51:47.630903,0 days 00:00:00.208972
46,7,200,80,11:51:50.654753,11:51:50.869643,0 days 00:00:00.214890
47,8,200,80,11:51:53.907033,11:51:54.119674,0 days 00:00:00.212641
48,9,200,80,11:51:57.154560,11:51:57.368135,0 days 00:00:00.213575
49,10,200,80,11:52:00.404543,11:52:00.618744,0 days 00:00:00.214201
50,1,200,100,11:52:03.654087,11:52:03.868119,0 days 00:00:00.214032
51,2,200,100,11:52:06.903429,11:52:08.509192,0 days 00:00:01.605763
52,3,200,100,11:52:11.546451,11:52:11.751322,0 days 00:00:00.204871
53,4,200,100,11:52:14.786259,11:52:14.996320,0 days 00:00:00.210061
54,5,200,100,11:52:18.029130,11:52:18.229449,0 days 00:00:00.200319
55,6,200,100,11:52:21.270123,11:52:21.480847,0 days 00:00:00.210724
56,7,200,100,11:52:24.529564,11:52:24.742230,0 days 00:00:00.212666
57,8,200,100,11:52:27.768815,11:52:27.979406,0 days 00:00:00.210591
58,9,200,100,11:52:31.018722,11:52:31.224491,0 days 00:00:00.205769
59,10,200,100,11:52:34.252548,11:52:34.461774,0 days 00:00:00.209226
