,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,12:11:58.365497,12:11:58.573265,0 days 00:00:00.207768
1,2,200,0,12:12:01.606942,12:12:01.829049,0 days 00:00:00.222107
2,3,200,0,12:12:04.857171,12:12:05.069342,0 days 00:00:00.212171
3,4,200,0,12:12:08.106592,12:12:08.317980,0 days 00:00:00.211388
4,5,200,0,12:12:11.350465,12:12:11.558957,0 days 00:00:00.208492
5,6,200,0,12:12:14.591943,12:12:14.804481,0 days 00:00:00.212538
6,7,200,0,12:12:17.839802,12:12:18.049717,0 days 00:00:00.209915
7,8,200,0,12:12:21.090008,12:12:21.299579,0 days 00:00:00.209571
8,9,200,0,12:12:24.332766,12:12:24.542021,0 days 00:00:00.209255
9,10,200,0,12:12:27.566265,12:12:27.766352,0 days 00:00:00.200087
10,1,200,20,12:12:30.799861,12:12:31.000256,0 days 00:00:00.200395
11,2,200,20,12:12:34.029921,12:12:34.232848,0 days 00:00:00.202927
12,3,200,20,12:12:37.256338,12:12:37.463318,0 days 00:00:00.206980
13,4,200,20,12:12:40.495317,12:12:40.710559,0 days 00:00:00.215242
14,5,200,20,12:12:43.741937,12:12:43.958198,0 days 00:00:00.216261
15,6,200,20,12:12:46.987329,12:12:47.196020,0 days 00:00:00.208691
16,7,200,20,12:12:50.235033,12:12:50.441605,0 days 00:00:00.206572
17,8,200,20,12:12:53.474672,12:12:53.676280,0 days 00:00:00.201608
18,9,200,20,12:12:56.708963,12:12:56.913348,0 days 00:00:00.204385
19,10,200,20,12:12:59.949449,12:13:00.156052,0 days 00:00:00.206603
20,1,200,40,12:13:03.187340,12:13:03.387374,0 days 00:00:00.200034
21,2,200,40,12:13:06.420314,12:13:06.621285,0 days 00:00:00.200971
22,3,200,40,12:13:09.657971,12:13:09.866085,0 days 00:00:00.208114
23,4,200,40,12:13:12.904342,12:13:13.117687,0 days 00:00:00.213345
24,5,200,40,12:13:16.153792,12:13:16.364759,0 days 00:00:00.210967
25,6,200,40,12:13:19.403172,12:13:19.613217,0 days 00:00:00.210045
26,7,200,40,12:13:22.658378,12:13:22.868489,0 days 00:00:00.210111
27,8,200,40,12:13:25.901793,12:13:26.103450,0 days 00:00:00.201657
28,9,200,40,12:13:29.136047,12:13:29.344549,0 days 00:00:00.208502
29,10,200,40,12:13:32.369095,12:13:32.579447,0 days 00:00:00.210352
30,1,200,60,12:13:35.618927,12:13:35.828876,0 days 00:00:00.209949
31,2,200,60,12:13:38.869889,12:13:39.078346,0 days 00:00:00.208457
32,3,200,60,12:13:42.118525,12:13:42.329909,0 days 00:00:00.211384
33,4,200,60,12:13:45.360299,12:13:45.568609,0 days 00:00:00.208310
34,5,200,60,12:13:48.601646,12:13:48.801901,0 days 00:00:00.200255
35,6,200,60,12:13:51.835529,12:13:52.044869,0 days 00:00:00.209340
36,7,200,60,12:13:55.067882,12:13:55.277818,0 days 00:00:00.209936
37,8,200,60,12:13:58.317605,12:13:58.517712,0 days 00:00:00.200107
38,9,200,60,12:14:01.553089,12:14:01.761212,0 days 00:00:00.208123
39,10,200,60,12:14:04.800817,12:14:05.010935,0 days 00:00:00.210118
40,1,200,80,12:14:08.044180,12:14:08.250496,0 days 00:00:00.206316
41,2,200,80,12:14:11.278486,12:14:11.489717,0 days 00:00:00.211231
42,3,200,80,12:14:14.519749,12:14:14.733431,0 days 00:00:00.213682
43,4,200,80,12:14:17.770594,12:14:17.976487,0 days 00:00:00.205893
44,5,200,80,12:14:21.000809,12:14:21.216617,0 days 00:00:00.215808
45,6,200,80,12:14:24.238582,12:14:24.441239,0 days 00:00:00.202657
46,7,200,80,12:14:27.469683,12:14:27.677010,0 days 00:00:00.207327
47,8,200,80,12:14:30.709028,12:14:30.921345,0 days 00:00:00.212317
48,9,200,80,12:14:33.952232,12:14:34.159532,0 days 00:00:00.207300
49,10,200,80,12:14:37.183437,12:14:37.393378,0 days 00:00:00.209941
50,1,200,100,12:14:40.416019,12:14:40.618044,0 days 00:00:00.202025
51,2,200,100,12:14:43.642077,12:14:43.849455,0 days 00:00:00.207378
52,3,200,100,12:14:46.878957,12:14:47.084960,0 days 00:00:00.206003
53,4,200,100,12:14:50.115371,12:14:50.315867,0 days 00:00:00.200496
54,5,200,100,12:14:53.338232,12:14:53.549151,0 days 00:00:00.210919
55,6,200,100,12:14:56.595246,12:14:56.806199,0 days 00:00:00.210953
56,7,200,100,12:14:59.831712,12:15:00.040729,0 days 00:00:00.209017
57,8,200,100,12:15:03.073858,12:15:03.280996,0 days 00:00:00.207138
58,9,200,100,12:15:06.308672,12:15:06.529200,0 days 00:00:00.220528
59,10,200,100,12:15:09.551445,12:15:09.759152,0 days 00:00:00.207707
