,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,14:04:18.453379,14:04:18.674414,0 days 00:00:00.221035
1,2,200,0,14:04:21.706569,14:04:21.919933,0 days 00:00:00.213364
2,3,200,0,14:04:24.955881,14:04:25.170776,0 days 00:00:00.214895
3,4,200,0,14:04:28.205932,14:04:28.406658,0 days 00:00:00.200726
4,5,200,0,14:04:31.442683,14:04:31.652612,0 days 00:00:00.209929
5,6,200,0,14:04:34.678837,14:04:34.881935,0 days 00:00:00.203098
6,7,200,0,14:04:37.909055,14:04:38.119431,0 days 00:00:00.210376
7,8,200,0,14:04:41.156039,14:04:41.370079,0 days 00:00:00.214040
8,9,200,0,14:04:44.405405,14:04:44.618873,0 days 00:00:00.213468
9,10,200,0,14:04:47.646159,14:04:47.855492,0 days 00:00:00.209333
10,1,200,20,14:04:50.888159,14:04:51.102899,0 days 00:00:00.214740
11,2,200,20,14:04:54.145796,14:04:54.355262,0 days 00:00:00.209466
12,3,200,20,14:04:57.387931,14:04:57.597855,0 days 00:00:00.209924
13,4,200,20,14:05:00.640459,14:05:00.850332,0 days 00:00:00.209873
14,5,200,20,14:05:03.870803,14:05:04.080502,0 days 00:00:00.209699
15,6,200,20,14:05:07.120799,14:05:07.330255,0 days 00:00:00.209456
16,7,200,20,14:05:10.354281,14:05:10.563666,0 days 00:00:00.209385
17,8,200,20,14:05:13.603794,14:05:13.813226,0 days 00:00:00.209432
18,9,200,20,14:05:16.853828,14:05:17.069699,0 days 00:00:00.215871
19,10,200,20,14:05:20.103254,14:05:20.313141,0 days 00:00:00.209887
20,1,200,40,14:05:23.353221,14:05:23.569886,0 days 00:00:00.216665
21,2,200,40,14:05:26.603328,14:05:26.812164,0 days 00:00:00.208836
22,3,200,40,14:05:29.836239,14:05:30.045974,0 days 00:00:00.209735
23,4,200,40,14:05:33.069673,14:05:33.278927,0 days 00:00:00.209254
24,5,200,40,14:05:36.303066,14:05:36.507556,0 days 00:00:00.204490
25,6,200,40,14:05:39.535661,14:05:39.745478,0 days 00:00:00.209817
26,7,200,40,14:05:42.787108,14:05:42.991762,0 days 00:00:00.204654
27,8,200,40,14:05:46.019292,14:05:46.228155,0 days 00:00:00.208863
28,9,200,40,14:05:49.252095,14:05:49.465895,0 days 00:00:00.213800
29,10,200,40,14:05:52.501859,14:05:52.709299,0 days 00:00:00.207440
30,1,200,60,14:05:55.734914,14:05:55.948943,0 days 00:00:00.214029
31,2,200,60,14:05:58.991492,14:05:59.194457,0 days 00:00:00.202965
32,3,200,60,14:06:02.227465,14:06:02.448227,0 days 00:00:00.220762
33,4,200,60,14:06:05.484447,14:06:05.696922,0 days 00:00:00.212475
34,5,200,60,14:06:08.727017,14:06:08.943200,0 days 00:00:00.216183
35,6,200,60,14:06:11.966795,14:06:12.176896,0 days 00:00:00.210101
36,7,200,60,14:06:15.200306,14:06:15.410340,0 days 00:00:00.210034
37,8,200,60,14:06:18.444058,14:06:18.664002,0 days 00:00:00.219944
38,9,200,60,14:06:21.700704,14:06:21.914308,0 days 00:00:00.213604
39,10,200,60,14:06:24.941647,14:06:25.150672,0 days 00:00:00.209025
40,1,200,80,14:06:28.182769,14:06:28.393248,0 days 00:00:00.210479
41,2,200,80,14:06:31.432688,14:06:31.639345,0 days 00:00:00.206657
42,3,200,80,14:06:34.675941,14:06:34.885401,0 days 00:00:00.209460
43,4,200,80,14:06:37.916308,14:06:38.125699,0 days 00:00:00.209391
44,5,200,80,14:06:41.155194,14:06:41.368004,0 days 00:00:00.212810
45,6,200,80,14:06:44.392223,14:06:44.608774,0 days 00:00:00.216551
46,7,200,80,14:06:47.632047,14:06:47.842072,0 days 00:00:00.210025
47,8,200,80,14:06:50.881657,14:06:51.091486,0 days 00:00:00.209829
48,9,200,80,14:06:54.118003,14:06:54.324943,0 days 00:00:00.206940
49,10,200,80,14:06:57.357973,14:06:57.564904,0 days 00:00:00.206931
50,1,200,100,14:07:00.598369,14:07:00.812472,0 days 00:00:00.214103
51,2,200,100,14:07:03.849862,14:07:04.067471,0 days 00:00:00.217609
52,3,200,100,14:07:07.097306,14:07:07.311544,0 days 00:00:00.214238
53,4,200,100,14:07:10.347403,14:07:10.567305,0 days 00:00:00.219902
54,5,200,100,14:07:13.597205,14:07:13.798247,0 days 00:00:00.201042
55,6,200,100,14:07:16.832499,14:07:17.043936,0 days 00:00:00.211437
56,7,200,100,14:07:20.080169,14:07:20.289827,0 days 00:00:00.209658
57,8,200,100,14:07:23.329884,14:07:23.546524,0 days 00:00:00.216640
58,9,200,100,14:07:26.589615,14:07:26.789857,0 days 00:00:00.200242
59,10,200,100,14:07:29.813181,14:07:30.022839,0 days 00:00:00.209658
