,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,14:59:04.562822,14:59:04.776521,0 days 00:00:00.213699
1,2,200,0,14:59:07.806261,14:59:08.016273,0 days 00:00:00.210012
2,3,200,0,14:59:11.041993,14:59:11.242141,0 days 00:00:00.200148
3,4,200,0,14:59:14.271594,14:59:14.471865,0 days 00:00:00.200271
4,5,200,0,14:59:17.505356,14:59:17.714970,0 days 00:00:00.209614
5,6,200,0,14:59:20.738953,14:59:20.949341,0 days 00:00:00.210388
6,7,200,0,14:59:23.977014,14:59:24.187948,0 days 00:00:00.210934
7,8,200,0,14:59:27.208093,14:59:27.414810,0 days 00:00:00.206717
8,9,200,0,14:59:30.437950,14:59:30.652497,0 days 00:00:00.214547
9,10,200,0,14:59:33.684607,14:59:33.888155,0 days 00:00:00.203548
10,1,200,20,14:59:36.922160,14:59:37.135453,0 days 00:00:00.213293
11,2,200,20,14:59:40.170584,14:59:40.383288,0 days 00:00:00.212704
12,3,200,20,14:59:43.421453,14:59:43.634445,0 days 00:00:00.212992
13,4,200,20,14:59:46.658180,14:59:46.863650,0 days 00:00:00.205470
14,5,200,20,14:59:49.887181,14:59:50.097019,0 days 00:00:00.209838
15,6,200,20,14:59:53.136909,14:59:53.337060,0 days 00:00:00.200151
16,7,200,20,14:59:56.373348,14:59:56.581220,0 days 00:00:00.207872
17,8,200,20,14:59:59.603097,14:59:59.812875,0 days 00:00:00.209778
18,9,200,20,15:00:02.853294,15:00:03.063223,0 days 00:00:00.209929
19,10,200,20,15:00:06.102808,15:00:06.312792,0 days 00:00:00.209984
20,1,200,40,15:00:09.338563,15:00:09.552204,0 days 00:00:00.213641
21,2,200,40,15:00:12.595739,15:00:12.815767,0 days 00:00:00.220028
22,3,200,40,15:00:15.852622,15:00:16.056551,0 days 00:00:00.203929
23,4,200,40,15:00:19.085627,15:00:19.295044,0 days 00:00:00.209417
24,5,200,40,15:00:22.319680,15:00:22.528848,0 days 00:00:00.209168
25,6,200,40,15:00:25.578474,15:00:25.779100,0 days 00:00:00.200626
26,7,200,40,15:00:28.802387,15:00:29.002912,0 days 00:00:00.200525
27,8,200,40,15:00:32.025162,15:00:32.232719,0 days 00:00:00.207557
28,9,200,40,15:00:35.267483,15:00:35.481425,0 days 00:00:00.213942
29,10,200,40,15:00:38.521036,15:00:38.735226,0 days 00:00:00.214190
30,1,200,60,15:00:41.777248,15:00:41.977348,0 days 00:00:00.200100
31,2,200,60,15:00:45.000666,15:00:45.214118,0 days 00:00:00.213452
32,3,200,60,15:00:48.253520,15:00:48.465080,0 days 00:00:00.211560
33,4,200,60,15:00:51.493294,15:00:51.700673,0 days 00:00:00.207379
34,5,200,60,15:00:54.733271,15:00:54.958751,0 days 00:00:00.225480
35,6,200,60,15:00:57.983348,15:00:58.197836,0 days 00:00:00.214488
36,7,200,60,15:01:01.233463,15:01:01.443828,0 days 00:00:00.210365
37,8,200,60,15:01:04.483269,15:01:04.697541,0 days 00:00:00.214272
38,9,200,60,15:01:07.735867,15:01:07.951583,0 days 00:00:00.215716
39,10,200,60,15:01:10.983666,15:01:11.197433,0 days 00:00:00.213767
40,1,200,80,15:01:14.235528,15:01:14.451341,0 days 00:00:00.215813
41,2,200,80,15:01:17.482294,15:01:17.688432,0 days 00:00:00.206138
42,3,200,80,15:01:20.715371,15:01:20.925422,0 days 00:00:00.210051
43,4,200,80,15:01:23.948584,15:01:24.159075,0 days 00:00:00.210491
44,5,200,80,15:01:27.183215,15:01:27.391841,0 days 00:00:00.208626
45,6,200,80,15:01:30.414694,15:01:30.624685,0 days 00:00:00.209991
46,7,200,80,15:01:33.665260,15:01:33.874532,0 days 00:00:00.209272
47,8,200,80,15:01:36.901417,15:01:37.108064,0 days 00:00:00.206647
48,9,200,80,15:01:40.157537,15:01:40.362990,0 days 00:00:00.205453
49,10,200,80,15:01:43.391775,15:01:43.597544,0 days 00:00:00.205769
50,1,200,100,15:01:46.630656,15:01:46.831178,0 days 00:00:00.200522
51,2,200,100,15:01:49.873985,15:01:50.080467,0 days 00:00:00.206482
52,3,200,100,15:01:53.113633,15:01:53.323879,0 days 00:00:00.210246
53,4,200,100,15:01:56.352993,15:01:56.559952,0 days 00:00:00.206959
54,5,200,100,15:01:59.596945,15:01:59.799171,0 days 00:00:00.202226
55,6,200,100,15:02:02.829877,15:02:03.046606,0 days 00:00:00.216729
56,7,200,100,15:02:06.079624,15:02:06.293653,0 days 00:00:00.214029
57,8,200,100,15:02:09.329409,15:02:09.543244,0 days 00:00:00.213835
58,9,200,100,15:02:12.579576,15:02:12.793306,0 days 00:00:00.213730
59,10,200,100,15:02:15.823369,15:02:16.029604,0 days 00:00:00.206235
