,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,11:50:45.660029,11:50:45.872820,0 days 00:00:00.212791
1,2,200,0,11:50:48.895144,11:50:49.118291,0 days 00:00:00.223147
2,3,200,0,11:50:52.150878,11:50:52.352319,0 days 00:00:00.201441
3,4,200,0,11:50:55.379910,11:50:55.583579,0 days 00:00:00.203669
4,5,200,0,11:50:58.615918,11:50:58.820926,0 days 00:00:00.205008
5,6,200,0,11:51:01.863259,11:51:02.077105,0 days 00:00:00.213846
6,7,200,0,11:51:05.098073,11:51:05.307502,0 days 00:00:00.209429
7,8,200,0,11:51:08.346198,11:51:08.559724,0 days 00:00:00.213526
8,9,200,0,11:51:11.596281,11:51:11.805856,0 days 00:00:00.209575
9,10,200,0,11:51:14.839246,11:51:15.045963,0 days 00:00:00.206717
10,1,200,20,11:51:18.079151,11:51:18.282636,0 days 00:00:00.203485
11,2,200,20,11:51:21.305369,11:51:21.514055,0 days 00:00:00.208686
12,3,200,20,11:51:24.555103,11:51:24.771829,0 days 00:00:00.216726
13,4,200,20,11:51:27.814817,11:51:28.020471,0 days 00:00:00.205654
14,5,200,20,11:51:31.044978,11:51:31.254965,0 days 00:00:00.209987
15,6,200,20,11:51:34.281839,11:51:34.491623,0 days 00:00:00.209784
16,7,200,20,11:51:37.531665,11:51:37.733001,0 days 00:00:00.201336
17,8,200,20,11:51:40.761318,11:51:40.970988,0 days 00:00:00.209670
18,9,200,20,11:51:43.994764,11:51:44.195402,0 days 00:00:00.200638
19,10,200,20,11:51:47.230014,11:51:47.444325,0 days 00:00:00.214311
20,1,200,40,11:51:50.478135,11:51:50.687461,0 days 00:00:00.209326
21,2,200,40,11:51:53.729771,11:51:53.944867,0 days 00:00:00.215096
22,3,200,40,11:51:56.977508,11:51:57.188091,0 days 00:00:00.210583
23,4,200,40,11:52:00.230282,11:52:00.436496,0 days 00:00:00.206214
24,5,200,40,11:52:03.460369,11:52:03.664136,0 days 00:00:00.203767
25,6,200,40,11:52:06.694948,11:52:06.896582,0 days 00:00:00.201634
26,7,200,40,11:52:09.928049,11:52:10.143024,0 days 00:00:00.214975
27,8,200,40,11:52:13.177532,11:52:13.393247,0 days 00:00:00.215715
28,9,200,40,11:52:16.426129,11:52:16.635604,0 days 00:00:00.209475
29,10,200,40,11:52:19.659857,11:52:19.873544,0 days 00:00:00.213687
30,1,200,60,11:52:22.909265,11:52:23.118500,0 days 00:00:00.209235
31,2,200,60,11:52:26.158583,11:52:26.365664,0 days 00:00:00.207081
32,3,200,60,11:52:29.390133,11:52:29.591714,0 days 00:00:00.201581
33,4,200,60,11:52:32.615802,11:52:32.820356,0 days 00:00:00.204554
34,5,200,60,11:52:35.848492,11:52:36.062341,0 days 00:00:00.213849
35,6,200,60,11:52:39.083508,11:52:39.284545,0 days 00:00:00.201037
36,7,200,60,11:52:42.307726,11:52:42.518629,0 days 00:00:00.210903
37,8,200,60,11:52:45.557590,11:52:45.767668,0 days 00:00:00.210078
38,9,200,60,11:52:48.807329,11:52:49.013913,0 days 00:00:00.206584
39,10,200,60,11:52:52.040829,11:52:52.250848,0 days 00:00:00.210019
40,1,200,80,11:52:55.290969,11:52:55.500243,0 days 00:00:00.209274
41,2,200,80,11:52:58.533524,11:52:58.740592,0 days 00:00:00.207068
42,3,200,80,11:53:01.775524,11:53:01.986035,0 days 00:00:00.210511
43,4,200,80,11:53:05.023906,11:53:05.232970,0 days 00:00:00.209064
44,5,200,80,11:53:08.276109,11:53:08.486049,0 days 00:00:00.209940
45,6,200,80,11:53:11.510677,11:53:11.711131,0 days 00:00:00.200454
46,7,200,80,11:53:14.749688,11:53:14.969282,0 days 00:00:00.219594
47,8,200,80,11:53:18.006697,11:53:18.215903,0 days 00:00:00.209206
48,9,200,80,11:53:21.258418,11:53:21.465486,0 days 00:00:00.207068
49,10,200,80,11:53:24.492585,11:53:24.696396,0 days 00:00:00.203811
50,1,200,100,11:53:27.722292,11:53:27.939318,0 days 00:00:00.217026
51,2,200,100,11:53:30.974974,11:53:31.185363,0 days 00:00:00.210389
52,3,200,100,11:53:34.205425,11:53:34.406277,0 days 00:00:00.200852
53,4,200,100,11:53:37.442212,11:53:37.651360,0 days 00:00:00.209148
54,5,200,100,11:53:40.688309,11:53:40.907636,0 days 00:00:00.219327
55,6,200,100,11:53:43.938314,11:53:44.152091,0 days 00:00:00.213777
56,7,200,100,11:53:47.189525,11:53:47.403717,0 days 00:00:00.214192
57,8,200,100,11:53:50.447254,11:53:50.647809,0 days 00:00:00.200555
58,9,200,100,11:53:53.687841,11:53:53.902301,0 days 00:00:00.214460
59,10,200,100,11:53:56.943342,11:53:57.151387,0 days 00:00:00.208045
