,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,12:18:50.420114,12:18:50.631617,0 days 00:00:00.211503
1,2,200,0,12:18:53.656555,12:18:53.861421,0 days 00:00:00.204866
2,3,200,0,12:18:56.895699,12:18:57.096301,0 days 00:00:00.200602
3,4,200,0,12:19:00.131302,12:19:00.332933,0 days 00:00:00.201631
4,5,200,0,12:19:03.361836,12:19:03.570738,0 days 00:00:00.208902
5,6,200,0,12:19:06.608287,12:19:06.822674,0 days 00:00:00.214387
6,7,200,0,12:19:09.848682,12:19:10.051967,0 days 00:00:00.203285
7,8,200,0,12:19:13.073620,12:19:13.274660,0 days 00:00:00.201040
8,9,200,0,12:19:16.308489,12:19:16.510709,0 days 00:00:00.202220
9,10,200,0,12:19:19.538443,12:19:19.740577,0 days 00:00:00.202134
10,1,200,20,12:19:22.774298,12:19:22.982569,0 days 00:00:00.208271
11,2,200,20,12:19:26.003419,12:19:26.225056,0 days 00:00:00.221637
12,3,200,20,12:19:29.252715,12:19:29.460112,0 days 00:00:00.207397
13,4,200,20,12:19:32.489772,12:19:32.689979,0 days 00:00:00.200207
14,5,200,20,12:19:35.722568,12:19:35.929529,0 days 00:00:00.206961
15,6,200,20,12:19:38.962131,12:19:39.164500,0 days 00:00:00.202369
16,7,200,20,12:19:42.185621,12:19:42.392736,0 days 00:00:00.207115
17,8,200,20,12:19:45.420143,12:19:45.629432,0 days 00:00:00.209289
18,9,200,20,12:19:48.658444,12:19:48.861701,0 days 00:00:00.203257
19,10,200,20,12:19:51.888494,12:19:52.107495,0 days 00:00:00.219001
20,1,200,40,12:19:55.138518,12:19:55.351522,0 days 00:00:00.213004
21,2,200,40,12:19:58.388100,12:19:58.601501,0 days 00:00:00.213401
22,3,200,40,12:20:01.638297,12:20:01.838804,0 days 00:00:00.200507
23,4,200,40,12:20:04.873550,12:20:05.083415,0 days 00:00:00.209865
24,5,200,40,12:20:08.120958,12:20:08.335189,0 days 00:00:00.214231
25,6,200,40,12:20:11.372467,12:20:11.582601,0 days 00:00:00.210134
26,7,200,40,12:20:14.609687,12:20:14.813416,0 days 00:00:00.203729
27,8,200,40,12:20:17.853746,12:20:18.059088,0 days 00:00:00.205342
28,9,200,40,12:20:21.087435,12:20:21.296410,0 days 00:00:00.208975
29,10,200,40,12:20:24.336744,12:20:24.546485,0 days 00:00:00.209741
30,1,200,60,12:20:27.586853,12:20:27.795585,0 days 00:00:00.208732
31,2,200,60,12:20:30.820060,12:20:31.029666,0 days 00:00:00.209606
32,3,200,60,12:20:34.052823,12:20:34.269023,0 days 00:00:00.216200
33,4,200,60,12:20:37.302729,12:20:37.513084,0 days 00:00:00.210355
34,5,200,60,12:20:40.552490,12:20:40.762364,0 days 00:00:00.209874
35,6,200,60,12:20:43.789460,12:20:43.995276,0 days 00:00:00.205816
36,7,200,60,12:20:47.022430,12:20:47.228497,0 days 00:00:00.206067
37,8,200,60,12:20:50.268260,12:20:50.486037,0 days 00:00:00.217777
38,9,200,60,12:20:53.518440,12:20:53.729287,0 days 00:00:00.210847
39,10,200,60,12:20:56.768578,12:20:56.987942,0 days 00:00:00.219364
40,1,200,80,12:21:00.019112,12:21:00.221100,0 days 00:00:00.201988
41,2,200,80,12:21:03.253798,12:21:03.459323,0 days 00:00:00.205525
42,3,200,80,12:21:06.489809,12:21:06.705576,0 days 00:00:00.215767
43,4,200,80,12:21:09.728128,12:21:09.928253,0 days 00:00:00.200125
44,5,200,80,12:21:12.952729,12:21:13.161826,0 days 00:00:00.209097
45,6,200,80,12:21:16.200719,12:21:16.410379,0 days 00:00:00.209660
46,7,200,80,12:21:19.450501,12:21:19.660040,0 days 00:00:00.209539
47,8,200,80,12:21:22.700279,12:21:22.904336,0 days 00:00:00.204057
48,9,200,80,12:21:25.933897,12:21:26.144110,0 days 00:00:00.210213
49,10,200,80,12:21:29.177307,12:21:29.383332,0 days 00:00:00.206025
50,1,200,100,12:21:32.421134,12:21:32.635144,0 days 00:00:00.214010
51,2,200,100,12:21:35.668915,12:21:35.883462,0 days 00:00:00.214547
52,3,200,100,12:21:38.922287,12:21:39.126617,0 days 00:00:00.204330
53,4,200,100,12:21:42.149988,12:21:42.359434,0 days 00:00:00.209446
54,5,200,100,12:21:45.386968,12:21:45.587354,0 days 00:00:00.200386
55,6,200,100,12:21:48.625885,12:21:48.839458,0 days 00:00:00.213573
56,7,200,100,12:21:51.898271,12:21:52.108463,0 days 00:00:00.210192
57,8,200,100,12:21:55.148492,12:21:55.358508,0 days 00:00:00.210016
58,9,200,100,12:21:58.401112,12:21:58.608329,0 days 00:00:00.207217
59,10,200,100,12:22:01.636783,12:22:01.841017,0 days 00:00:00.204234
