,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,15:26:23.609802,15:26:23.821211,0 days 00:00:00.211409
1,2,200,0,15:26:26.852395,15:26:27.055568,0 days 00:00:00.203173
2,3,200,0,15:26:30.084810,15:26:30.288619,0 days 00:00:00.203809
3,4,200,0,15:26:33.318905,15:26:33.528627,0 days 00:00:00.209722
4,5,200,0,15:26:36.568343,15:26:36.777773,0 days 00:00:00.209430
5,6,200,0,15:26:39.801692,15:26:40.018299,0 days 00:00:00.216607
6,7,200,0,15:26:43.051403,15:26:43.261023,0 days 00:00:00.209620
7,8,200,0,15:26:46.284412,15:26:46.498453,0 days 00:00:00.214041
8,9,200,0,15:26:49.544169,15:26:49.744692,0 days 00:00:00.200523
9,10,200,0,15:26:52.784062,15:26:52.993464,0 days 00:00:00.209402
10,1,200,20,15:26:56.017344,15:26:56.226165,0 days 00:00:00.208821
11,2,200,20,15:26:59.251275,15:26:59.465414,0 days 00:00:00.214139
12,3,200,20,15:27:02.500557,15:27:02.721978,0 days 00:00:00.221421
13,4,200,20,15:27:05.742656,15:27:05.961160,0 days 00:00:00.218504
14,5,200,20,15:27:08.983420,15:27:09.189906,0 days 00:00:00.206486
15,6,200,20,15:27:12.212447,15:27:12.420177,0 days 00:00:00.207730
16,7,200,20,15:27:15.449513,15:27:15.652923,0 days 00:00:00.203410
17,8,200,20,15:27:18.685488,15:27:18.897480,0 days 00:00:00.211992
18,9,200,20,15:27:21.942265,15:27:22.148791,0 days 00:00:00.206526
19,10,200,20,15:27:25.182524,15:27:25.392976,0 days 00:00:00.210452
20,1,200,40,15:27:28.435204,15:27:28.645952,0 days 00:00:00.210748
21,2,200,40,15:27:31.674907,15:27:31.881696,0 days 00:00:00.206789
22,3,200,40,15:27:34.915374,15:27:35.116202,0 days 00:00:00.200828
23,4,200,40,15:27:38.148144,15:27:38.354702,0 days 00:00:00.206558
24,5,200,40,15:27:41.381581,15:27:41.592091,0 days 00:00:00.210510
25,6,200,40,15:27:44.634459,15:27:44.841076,0 days 00:00:00.206617
26,7,200,40,15:27:47.864973,15:27:48.074243,0 days 00:00:00.209270
27,8,200,40,15:27:51.107824,15:27:51.328662,0 days 00:00:00.220838
28,9,200,40,15:27:54.357289,15:27:54.557306,0 days 00:00:00.200017
29,10,200,40,15:27:57.589086,15:27:57.796952,0 days 00:00:00.207866
30,1,200,60,15:28:00.834383,15:28:01.044140,0 days 00:00:00.209757
31,2,200,60,15:28:04.075588,15:28:04.294395,0 days 00:00:00.218807
32,3,200,60,15:28:07.330282,15:28:07.539811,0 days 00:00:00.209529
33,4,200,60,15:28:10.573070,15:28:10.773083,0 days 00:00:00.200013
34,5,200,60,15:28:13.812611,15:28:14.043653,0 days 00:00:00.231042
35,6,200,60,15:28:17.079576,15:28:17.283093,0 days 00:00:00.203517
36,7,200,60,15:28:20.312587,15:28:20.525471,0 days 00:00:00.212884
37,8,200,60,15:28:23.563107,15:28:23.777069,0 days 00:00:00.213962
38,9,200,60,15:28:26.805761,15:28:27.022178,0 days 00:00:00.216417
39,10,200,60,15:28:30.064632,15:28:30.274889,0 days 00:00:00.210257
40,1,200,80,15:28:33.321755,15:28:33.535001,0 days 00:00:00.213246
41,2,200,80,15:28:36.562389,15:28:36.772415,0 days 00:00:00.210026
42,3,200,80,15:28:39.811788,15:28:40.022696,0 days 00:00:00.210908
43,4,200,80,15:28:43.062966,15:28:43.279419,0 days 00:00:00.216453
44,5,200,80,15:28:46.311582,15:28:46.525137,0 days 00:00:00.213555
45,6,200,80,15:28:49.561481,15:28:49.775395,0 days 00:00:00.213914
46,7,200,80,15:28:52.810976,15:28:53.024247,0 days 00:00:00.213271
47,8,200,80,15:28:56.060837,15:28:56.274735,0 days 00:00:00.213898
48,9,200,80,15:28:59.303419,15:28:59.510645,0 days 00:00:00.207226
49,10,200,80,15:29:02.543944,15:29:02.753361,0 days 00:00:00.209417
50,1,200,100,15:29:05.793842,15:29:06.006745,0 days 00:00:00.212903
51,2,200,100,15:29:09.045728,15:29:09.253143,0 days 00:00:00.207415
52,3,200,100,15:29:12.276816,15:29:12.486222,0 days 00:00:00.209406
53,4,200,100,15:29:15.519897,15:29:15.733736,0 days 00:00:00.213839
54,5,200,100,15:29:18.759612,15:29:18.969012,0 days 00:00:00.209400
55,6,200,100,15:29:21.992792,15:29:22.211519,0 days 00:00:00.218727
56,7,200,100,15:29:25.244094,15:29:25.452072,0 days 00:00:00.207978
57,8,200,100,15:29:28.475774,15:29:28.685292,0 days 00:00:00.209518
58,9,200,100,15:29:31.718522,15:29:31.939446,0 days 00:00:00.220924
59,10,200,100,15:29:34.975643,15:29:35.176290,0 days 00:00:00.200647
