,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,11:58:50.908295,11:58:51.117577,0 days 00:00:00.209282
1,2,200,0,11:58:54.148763,11:58:54.358405,0 days 00:00:00.209642
2,3,200,0,11:58:57.398794,11:58:57.608290,0 days 00:00:00.209496
3,4,200,0,11:59:00.631460,11:59:00.842432,0 days 00:00:00.210972
4,5,200,0,11:59:03.881908,11:59:04.091192,0 days 00:00:00.209284
5,6,200,0,11:59:07.130703,11:59:07.343928,0 days 00:00:00.213225
6,7,200,0,11:59:10.381210,11:59:10.598826,0 days 00:00:00.217616
7,8,200,0,11:59:13.630997,11:59:13.834499,0 days 00:00:00.203502
8,9,200,0,11:59:16.868091,11:59:17.068969,0 days 00:00:00.200878
9,10,200,0,11:59:20.097850,11:59:20.314217,0 days 00:00:00.216367
10,1,200,20,11:59:23.347343,11:59:23.547503,0 days 00:00:00.200160
11,2,200,20,11:59:26.580402,11:59:26.789968,0 days 00:00:00.209566
12,3,200,20,11:59:29.830521,11:59:30.039546,0 days 00:00:00.209025
13,4,200,20,11:59:33.083067,11:59:33.289678,0 days 00:00:00.206611
14,5,200,20,11:59:36.339245,11:59:36.555925,0 days 00:00:00.216680
15,6,200,20,11:59:39.579636,11:59:39.789331,0 days 00:00:00.209695
16,7,200,20,11:59:42.838821,11:59:43.046059,0 days 00:00:00.207238
17,8,200,20,11:59:46.079318,11:59:46.288155,0 days 00:00:00.208837
18,9,200,20,11:59:49.312486,11:59:49.543184,0 days 00:00:00.230698
19,10,200,20,11:59:52.578784,11:59:52.796523,0 days 00:00:00.217739
20,1,200,40,11:59:55.828648,11:59:56.042500,0 days 00:00:00.213852
21,2,200,40,11:59:59.081038,11:59:59.292202,0 days 00:00:00.211164
22,3,200,40,12:00:02.328497,12:00:02.537845,0 days 00:00:00.209348
23,4,200,40,12:00:05.581614,12:00:05.792124,0 days 00:00:00.210510
24,5,200,40,12:00:08.832111,12:00:09.045041,0 days 00:00:00.212930
25,6,200,40,12:00:12.078665,12:00:12.278673,0 days 00:00:00.200008
26,7,200,40,12:00:15.321196,12:00:15.526714,0 days 00:00:00.205518
27,8,200,40,12:00:18.570489,12:00:18.780059,0 days 00:00:00.209570
28,9,200,40,12:00:21.819087,12:00:22.023596,0 days 00:00:00.204509
29,10,200,40,12:00:25.052290,12:00:25.260423,0 days 00:00:00.208133
30,1,200,60,12:00:28.288532,12:00:28.493657,0 days 00:00:00.205125
31,2,200,60,12:00:31.528256,12:00:31.736726,0 days 00:00:00.208470
32,3,200,60,12:00:34.777879,12:00:34.987843,0 days 00:00:00.209964
33,4,200,60,12:00:38.034238,12:00:38.238372,0 days 00:00:00.204134
34,5,200,60,12:00:41.269329,12:00:41.483561,0 days 00:00:00.214232
35,6,200,60,12:00:44.519424,12:00:44.736917,0 days 00:00:00.217493
36,7,200,60,12:00:47.776759,12:00:47.989772,0 days 00:00:00.213013
37,8,200,60,12:00:51.026694,12:00:51.237527,0 days 00:00:00.210833
38,9,200,60,12:00:54.267358,12:00:54.475538,0 days 00:00:00.208180
39,10,200,60,12:00:57.522317,12:00:57.726429,0 days 00:00:00.204112
40,1,200,80,12:01:00.758515,12:01:00.968572,0 days 00:00:00.210057
41,2,200,80,12:01:05.396052,12:01:05.613967,0 days 00:00:00.217915
42,3,200,80,12:01:08.648976,12:01:08.857926,0 days 00:00:00.208950
43,4,200,80,12:01:11.892780,12:01:12.113524,0 days 00:00:00.220744
44,5,200,80,12:01:15.146746,12:01:15.360521,0 days 00:00:00.213775
45,6,200,80,12:01:18.395618,12:01:18.605611,0 days 00:00:00.209993
46,7,200,80,12:01:21.645457,12:01:21.854212,0 days 00:00:00.208755
47,8,200,80,12:01:24.883116,12:01:25.100846,0 days 00:00:00.217730
48,9,200,80,12:01:28.139025,12:01:28.359082,0 days 00:00:00.220057
49,10,200,80,12:01:31.394714,12:01:31.603010,0 days 00:00:00.208296
50,1,200,100,12:01:34.631754,12:01:34.842081,0 days 00:00:00.210327
51,2,200,100,12:01:37.878145,12:01:38.090235,0 days 00:00:00.212090
52,3,200,100,12:01:41.136008,12:01:41.343484,0 days 00:00:00.207476
53,4,200,100,12:01:44.384441,12:01:44.589326,0 days 00:00:00.204885
54,5,200,100,12:01:47.621780,12:01:47.831668,0 days 00:00:00.209888
55,6,200,100,12:01:50.860120,12:01:51.070008,0 days 00:00:00.209888
56,7,200,100,12:01:54.106381,12:01:54.335364,0 days 00:00:00.228983
57,8,200,100,12:01:57.366373,12:01:57.572992,0 days 00:00:00.206619
58,9,200,100,12:02:00.609251,12:02:00.815118,0 days 00:00:00.205867
59,10,200,100,12:02:03.839055,12:02:04.049139,0 days 00:00:00.210084
