,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,11:45:26.198416,11:45:26.407486,0 days 00:00:00.209070
1,2,200,0,11:45:29.430933,11:45:29.638325,0 days 00:00:00.207392
2,3,200,0,11:45:32.659069,11:45:32.866616,0 days 00:00:00.207547
3,4,200,0,11:45:35.891310,11:45:36.097700,0 days 00:00:00.206390
4,5,200,0,11:45:39.130363,11:45:39.340247,0 days 00:00:00.209884
5,6,200,0,11:45:42.383298,11:45:42.592682,0 days 00:00:00.209384
6,7,200,0,11:45:45.623108,11:45:45.843918,0 days 00:00:00.220810
7,8,200,0,11:45:48.882346,11:45:49.091507,0 days 00:00:00.209161
8,9,200,0,11:45:52.113055,11:45:52.323127,0 days 00:00:00.210072
9,10,200,0,11:45:55.355785,11:45:55.576692,0 days 00:00:00.220907
10,1,200,20,11:45:58.612667,11:45:58.822644,0 days 00:00:00.209977
11,2,200,20,11:46:01.872158,11:46:02.079930,0 days 00:00:00.207772
12,3,200,20,11:46:05.112316,11:46:05.322253,0 days 00:00:00.209937
13,4,200,20,11:46:08.362243,11:46:08.576923,0 days 00:00:00.214680
14,5,200,20,11:46:11.613602,11:46:11.825626,0 days 00:00:00.212024
15,6,200,20,11:46:14.862033,11:46:15.076092,0 days 00:00:00.214059
16,7,200,20,11:46:18.112076,11:46:18.321334,0 days 00:00:00.209258
17,8,200,20,11:46:21.378009,11:46:21.590003,0 days 00:00:00.211994
18,9,200,20,11:46:24.628149,11:46:24.842446,0 days 00:00:00.214297
19,10,200,20,11:46:27.879565,11:46:28.092010,0 days 00:00:00.212445
20,1,200,40,11:46:31.127711,11:46:31.337545,0 days 00:00:00.209834
21,2,200,40,11:46:34.370365,11:46:34.570407,0 days 00:00:00.200042
22,3,200,40,11:46:37.594244,11:46:37.811151,0 days 00:00:00.216907
23,4,200,40,11:46:40.833740,11:46:41.036431,0 days 00:00:00.202691
24,5,200,40,11:46:44.064233,11:46:44.271560,0 days 00:00:00.207327
25,6,200,40,11:46:47.312891,11:46:47.523880,0 days 00:00:00.210989
26,7,200,40,11:46:50.559833,11:46:50.769758,0 days 00:00:00.209925
27,8,200,40,11:46:53.809257,11:46:54.020254,0 days 00:00:00.210997
28,9,200,40,11:46:57.063384,11:46:57.273001,0 days 00:00:00.209617
29,10,200,40,11:47:00.309439,11:47:00.519360,0 days 00:00:00.209921
30,1,200,60,11:47:03.568088,11:47:03.773666,0 days 00:00:00.205578
31,2,200,60,11:47:06.802107,11:47:07.013458,0 days 00:00:00.211351
32,3,200,60,11:47:10.041977,11:47:10.242742,0 days 00:00:00.200765
33,4,200,60,11:47:13.275847,11:47:13.476673,0 days 00:00:00.200826
34,5,200,60,11:47:16.508978,11:47:16.711994,0 days 00:00:00.203016
35,6,200,60,11:47:19.741541,11:47:19.951368,0 days 00:00:00.209827
36,7,200,60,11:47:22.975738,11:47:23.184651,0 days 00:00:00.208913
37,8,200,60,11:47:26.213692,11:47:26.425351,0 days 00:00:00.211659
38,9,200,60,11:47:29.459444,11:47:29.674379,0 days 00:00:00.214935
39,10,200,60,11:47:32.703839,11:47:32.904805,0 days 00:00:00.200966
40,1,200,80,11:47:35.934363,11:47:36.134648,0 days 00:00:00.200285
41,2,200,80,11:47:39.168845,11:47:39.374847,0 days 00:00:00.206002
42,3,200,80,11:47:42.407127,11:47:42.609993,0 days 00:00:00.202866
43,4,200,80,11:47:45.628732,11:47:45.838456,0 days 00:00:00.209724
44,5,200,80,11:47:48.865038,11:47:49.069696,0 days 00:00:00.204658
45,6,200,80,11:47:52.087304,11:47:52.297854,0 days 00:00:00.210550
46,7,200,80,11:47:55.326719,11:47:55.536239,0 days 00:00:00.209520
47,8,200,80,11:47:58.572848,11:47:58.782831,0 days 00:00:00.209983
48,9,200,80,11:48:01.806004,11:48:02.016202,0 days 00:00:00.210198
49,10,200,80,11:48:05.039312,11:48:05.249465,0 days 00:00:00.210153
50,1,200,100,11:48:08.282671,11:48:08.489100,0 days 00:00:00.206429
51,2,200,100,11:48:11.522589,11:48:11.732615,0 days 00:00:00.210026
52,3,200,100,11:48:14.777446,11:48:14.982226,0 days 00:00:00.204780
53,4,200,100,11:48:18.005119,11:48:18.205525,0 days 00:00:00.200406
54,5,200,100,11:48:21.231830,11:48:21.432081,0 days 00:00:00.200251
55,6,200,100,11:48:24.471284,11:48:24.676983,0 days 00:00:00.205699
56,7,200,100,11:48:27.705477,11:48:27.918427,0 days 00:00:00.212950
57,8,200,100,11:48:30.964216,11:48:31.164385,0 days 00:00:00.200169
58,9,200,100,11:48:34.197672,11:48:34.413982,0 days 00:00:00.216310
59,10,200,100,11:48:37.454519,11:48:37.666695,0 days 00:00:00.212176
