,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,15:05:18.721486,15:05:18.931821,0 days 00:00:00.210335
1,2,200,0,15:05:21.955537,15:05:22.165063,0 days 00:00:00.209526
2,3,200,0,15:05:25.190640,15:05:25.392089,0 days 00:00:00.201449
3,4,200,0,15:05:28.416478,15:05:28.618131,0 days 00:00:00.201653
4,5,200,0,15:05:31.645623,15:05:31.855319,0 days 00:00:00.209696
5,6,200,0,15:05:34.882340,15:05:35.101188,0 days 00:00:00.218848
6,7,200,0,15:05:38.128332,15:05:38.342319,0 days 00:00:00.213987
7,8,200,0,15:05:41.361694,15:05:41.589957,0 days 00:00:00.228263
8,9,200,0,15:05:44.621010,15:05:44.821300,0 days 00:00:00.200290
9,10,200,0,15:05:47.861454,15:05:48.074922,0 days 00:00:00.213468
10,1,200,20,15:05:51.111830,15:05:51.321014,0 days 00:00:00.209184
11,2,200,20,15:05:54.361014,15:05:54.570669,0 days 00:00:00.209655
12,3,200,20,15:05:57.613340,15:05:57.823906,0 days 00:00:00.210566
13,4,200,20,15:06:00.853803,15:06:01.054941,0 days 00:00:00.201138
14,5,200,20,15:06:04.094605,15:06:04.307084,0 days 00:00:00.212479
15,6,200,20,15:06:07.336747,15:06:07.537110,0 days 00:00:00.200363
16,7,200,20,15:06:10.579375,15:06:10.789332,0 days 00:00:00.209957
17,8,200,20,15:06:13.815824,15:06:14.019907,0 days 00:00:00.204083
18,9,200,20,15:06:17.043711,15:06:17.248720,0 days 00:00:00.205009
19,10,200,20,15:06:20.292041,15:06:20.502622,0 days 00:00:00.210581
20,1,200,40,15:06:23.545493,15:06:23.757891,0 days 00:00:00.212398
21,2,200,40,15:06:26.793285,15:06:27.002721,0 days 00:00:00.209436
22,3,200,40,15:06:30.042297,15:06:30.252138,0 days 00:00:00.209841
23,4,200,40,15:06:33.275408,15:06:33.485092,0 days 00:00:00.209684
24,5,200,40,15:06:36.508750,15:06:36.722042,0 days 00:00:00.213292
25,6,200,40,15:06:39.762023,15:06:39.971201,0 days 00:00:00.209178
26,7,200,40,15:06:43.008191,15:06:43.222371,0 days 00:00:00.214180
27,8,200,40,15:06:46.261941,15:06:46.471967,0 days 00:00:00.210026
28,9,200,40,15:06:49.508417,15:06:49.718290,0 days 00:00:00.209873
29,10,200,40,15:06:52.759626,15:06:52.971413,0 days 00:00:00.211787
30,1,200,60,15:06:55.991645,15:06:56.201765,0 days 00:00:00.210120
31,2,200,60,15:06:59.244356,15:06:59.451313,0 days 00:00:00.206957
32,3,200,60,15:07:02.474162,15:07:02.691545,0 days 00:00:00.217383
33,4,200,60,15:07:05.723924,15:07:05.933762,0 days 00:00:00.209838
34,5,200,60,15:07:08.975231,15:07:09.183570,0 days 00:00:00.208339
35,6,200,60,15:07:12.223388,15:07:12.443352,0 days 00:00:00.219964
36,7,200,60,15:07:15.473365,15:07:15.690872,0 days 00:00:00.217507
37,8,200,60,15:07:18.726611,15:07:18.932872,0 days 00:00:00.206261
38,9,200,60,15:07:21.973042,15:07:22.183033,0 days 00:00:00.209991
39,10,200,60,15:07:25.222834,15:07:25.432469,0 days 00:00:00.209635
40,1,200,80,15:07:28.456507,15:07:28.665501,0 days 00:00:00.208994
41,2,200,80,15:07:31.689450,15:07:31.903044,0 days 00:00:00.213594
42,3,200,80,15:07:34.939230,15:07:35.153496,0 days 00:00:00.214266
43,4,200,80,15:07:38.188650,15:07:38.405619,0 days 00:00:00.216969
44,5,200,80,15:07:41.439149,15:07:41.653414,0 days 00:00:00.214265
45,6,200,80,15:07:44.699341,15:07:44.915308,0 days 00:00:00.215967
46,7,200,80,15:07:47.957532,15:07:48.159457,0 days 00:00:00.201925
47,8,200,80,15:07:51.188591,15:07:51.397983,0 days 00:00:00.209392
48,9,200,80,15:07:54.437766,15:07:54.652726,0 days 00:00:00.214960
49,10,200,80,15:07:57.698521,15:07:57.923057,0 days 00:00:00.224536
50,1,200,100,15:08:00.954573,15:08:01.168140,0 days 00:00:00.213567
51,2,200,100,15:08:04.197286,15:08:04.404341,0 days 00:00:00.207055
52,3,200,100,15:08:07.438319,15:08:07.651658,0 days 00:00:00.213339
53,4,200,100,15:08:10.688479,15:08:10.919532,0 days 00:00:00.231053
54,5,200,100,15:08:13.953947,15:08:14.166866,0 days 00:00:00.212919
55,6,200,100,15:08:17.205749,15:08:17.417466,0 days 00:00:00.211717
56,7,200,100,15:08:20.453553,15:08:20.666260,0 days 00:00:00.212707
57,8,200,100,15:08:23.703630,15:08:23.917067,0 days 00:00:00.213437
58,9,200,100,15:08:26.956523,15:08:27.166201,0 days 00:00:00.209678
59,10,200,100,15:08:30.186098,15:08:30.396628,0 days 00:00:00.210530
