,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,15:23:37.214688,15:23:37.418595,0 days 00:00:00.203907
1,2,200,0,15:23:40.446041,15:23:40.652545,0 days 00:00:00.206504
2,3,200,0,15:23:43.687563,15:23:43.896970,0 days 00:00:00.209407
3,4,200,0,15:23:46.920722,15:23:47.134671,0 days 00:00:00.213949
4,5,200,0,15:23:50.180445,15:23:50.397133,0 days 00:00:00.216688
5,6,200,0,15:23:53.420606,15:23:53.634893,0 days 00:00:00.214287
6,7,200,0,15:23:56.671600,15:23:56.884185,0 days 00:00:00.212585
7,8,200,0,15:23:59.912239,15:24:00.115384,0 days 00:00:00.203145
8,9,200,0,15:24:03.136804,15:24:03.346522,0 days 00:00:00.209718
9,10,200,0,15:24:06.380172,15:24:06.589888,0 days 00:00:00.209716
10,1,200,20,15:24:09.612500,15:24:09.812632,0 days 00:00:00.200132
11,2,200,20,15:24:12.856215,15:24:13.063352,0 days 00:00:00.207137
12,3,200,20,15:24:16.086795,15:24:16.307398,0 days 00:00:00.220603
13,4,200,20,15:24:19.335921,15:24:19.545347,0 days 00:00:00.209426
14,5,200,20,15:24:22.585950,15:24:22.795628,0 days 00:00:00.209678
15,6,200,20,15:24:25.835847,15:24:26.044936,0 days 00:00:00.209089
16,7,200,20,15:24:29.074347,15:24:29.275897,0 days 00:00:00.201550
17,8,200,20,15:24:32.302082,15:24:32.506094,0 days 00:00:00.204012
18,9,200,20,15:24:35.535089,15:24:35.748739,0 days 00:00:00.213650
19,10,200,20,15:24:38.778610,15:24:38.981337,0 days 00:00:00.202727
20,1,200,40,15:24:42.018065,15:24:42.221465,0 days 00:00:00.203400
21,2,200,40,15:24:45.251139,15:24:45.460630,0 days 00:00:00.209491
22,3,200,40,15:24:48.500377,15:24:48.714516,0 days 00:00:00.214139
23,4,200,40,15:24:51.750803,15:24:51.965708,0 days 00:00:00.214905
24,5,200,40,15:24:55.000794,15:24:55.210082,0 days 00:00:00.209288
25,6,200,40,15:24:58.233837,15:24:58.447631,0 days 00:00:00.213794
26,7,200,40,15:25:01.483539,15:25:01.702230,0 days 00:00:00.218691
27,8,200,40,15:25:04.733844,15:25:04.947153,0 days 00:00:00.213309
28,9,200,40,15:25:07.983203,15:25:08.201346,0 days 00:00:00.218143
29,10,200,40,15:25:11.232966,15:25:11.447295,0 days 00:00:00.214329
30,1,200,60,15:25:14.482760,15:25:14.692460,0 days 00:00:00.209700
31,2,200,60,15:25:17.716218,15:25:17.926039,0 days 00:00:00.209821
32,3,200,60,15:25:20.967613,15:25:21.180269,0 days 00:00:00.212656
33,4,200,60,15:25:24.199134,15:25:24.408703,0 days 00:00:00.209569
34,5,200,60,15:25:27.449053,15:25:27.668213,0 days 00:00:00.219160
35,6,200,60,15:25:30.698854,15:25:30.908311,0 days 00:00:00.209457
36,7,200,60,15:25:33.932585,15:25:34.141697,0 days 00:00:00.209112
37,8,200,60,15:25:37.185747,15:25:37.400883,0 days 00:00:00.215136
38,9,200,60,15:25:40.431480,15:25:40.641052,0 days 00:00:00.209572
39,10,200,60,15:25:43.684708,15:25:43.890830,0 days 00:00:00.206122
40,1,200,80,15:25:46.916911,15:25:47.124128,0 days 00:00:00.207217
41,2,200,80,15:25:50.151723,15:25:50.359403,0 days 00:00:00.207680
42,3,200,80,15:25:53.398039,15:25:53.607282,0 days 00:00:00.209243
43,4,200,80,15:25:56.650412,15:25:56.861773,0 days 00:00:00.211361
44,5,200,80,15:25:59.885812,15:26:00.090076,0 days 00:00:00.204264
45,6,200,80,15:26:03.123303,15:26:03.330469,0 days 00:00:00.207166
46,7,200,80,15:26:06.363650,15:26:06.572956,0 days 00:00:00.209306
47,8,200,80,15:26:09.614787,15:26:09.826589,0 days 00:00:00.211802
48,9,200,80,15:26:12.863240,15:26:13.072608,0 days 00:00:00.209368
49,10,200,80,15:26:16.096216,15:26:16.305800,0 days 00:00:00.209584
50,1,200,100,15:26:19.329812,15:26:19.542040,0 days 00:00:00.212228
51,2,200,100,15:26:22.579566,15:26:22.792303,0 days 00:00:00.212737
52,3,200,100,15:26:25.829275,15:26:26.043597,0 days 00:00:00.214322
53,4,200,100,15:26:29.079197,15:26:29.288394,0 days 00:00:00.209197
54,5,200,100,15:26:32.328913,15:26:32.533091,0 days 00:00:00.204178
55,6,200,100,15:26:35.563498,15:26:35.771007,0 days 00:00:00.207509
56,7,200,100,15:26:38.795126,15:26:39.009127,0 days 00:00:00.214001
57,8,200,100,15:26:42.048774,15:26:42.264351,0 days 00:00:00.215577
58,9,200,100,15:26:45.295235,15:26:45.504208,0 days 00:00:00.208973
59,10,200,100,15:26:48.529533,15:26:48.742936,0 days 00:00:00.213403
