,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,12:27:57.100801,12:27:57.312481,0 days 00:00:00.211680
1,2,200,0,12:28:00.341207,12:28:00.547852,0 days 00:00:00.206645
2,3,200,0,12:28:03.576324,12:28:03.786245,0 days 00:00:00.209921
3,4,200,0,12:28:06.817346,12:28:07.021298,0 days 00:00:00.203952
4,5,200,0,12:28:10.045505,12:28:10.258375,0 days 00:00:00.212870
5,6,200,0,12:28:13.295283,12:28:13.524984,0 days 00:00:00.229701
6,7,200,0,12:28:16.561704,12:28:16.776272,0 days 00:00:00.214568
7,8,200,0,12:28:19.811986,12:28:20.024957,0 days 00:00:00.212971
8,9,200,0,12:28:23.049011,12:28:23.262063,0 days 00:00:00.213052
9,10,200,0,12:28:26.304334,12:28:26.504471,0 days 00:00:00.200137
10,1,200,20,12:28:29.544500,12:28:29.761254,0 days 00:00:00.216754
11,2,200,20,12:28:32.787074,12:28:32.994501,0 days 00:00:00.207427
12,3,200,20,12:28:36.027815,12:28:36.233082,0 days 00:00:00.205267
13,4,200,20,12:28:39.260662,12:28:39.470266,0 days 00:00:00.209604
14,5,200,20,12:28:42.509884,12:28:42.721275,0 days 00:00:00.211391
15,6,200,20,12:28:45.760264,12:28:45.969967,0 days 00:00:00.209703
16,7,200,20,12:28:48.996897,12:28:49.207751,0 days 00:00:00.210854
17,8,200,20,12:28:52.236454,12:28:52.452879,0 days 00:00:00.216425
18,9,200,20,12:28:55.509313,12:28:55.724164,0 days 00:00:00.214851
19,10,200,20,12:28:58.759721,12:28:58.970333,0 days 00:00:00.210612
20,1,200,40,12:29:01.993055,12:29:02.223227,0 days 00:00:00.230172
21,2,200,40,12:29:05.260548,12:29:05.468990,0 days 00:00:00.208442
22,3,200,40,12:29:08.508812,12:29:08.713482,0 days 00:00:00.204670
23,4,200,40,12:29:11.742966,12:29:11.943074,0 days 00:00:00.200108
24,5,200,40,12:29:14.978865,12:29:15.186244,0 days 00:00:00.207379
25,6,200,40,12:29:18.217559,12:29:18.420834,0 days 00:00:00.203275
26,7,200,40,12:29:21.441611,12:29:21.655419,0 days 00:00:00.213808
27,8,200,40,12:29:24.701046,12:29:24.905188,0 days 00:00:00.204142
28,9,200,40,12:29:27.941134,12:29:28.147048,0 days 00:00:00.205914
29,10,200,40,12:29:31.174588,12:29:31.387904,0 days 00:00:00.213316
30,1,200,60,12:29:34.426878,12:29:34.645491,0 days 00:00:00.218613
31,2,200,60,12:29:37.673987,12:29:37.888240,0 days 00:00:00.214253
32,3,200,60,12:29:40.927205,12:29:41.136406,0 days 00:00:00.209201
33,4,200,60,12:29:44.162469,12:29:44.366533,0 days 00:00:00.204064
34,5,200,60,12:29:47.416511,12:29:47.630716,0 days 00:00:00.214205
35,6,200,60,12:29:50.669338,12:29:50.883201,0 days 00:00:00.213863
36,7,200,60,12:29:53.925803,12:29:54.127110,0 days 00:00:00.201307
37,8,200,60,12:29:57.156231,12:29:57.366872,0 days 00:00:00.210641
38,9,200,60,12:30:00.406166,12:30:00.619591,0 days 00:00:00.213425
39,10,200,60,12:30:03.648913,12:30:03.855881,0 days 00:00:00.206968
40,1,200,80,12:30:06.899172,12:30:07.112847,0 days 00:00:00.213675
41,2,200,80,12:30:10.142458,12:30:10.352455,0 days 00:00:00.209997
42,3,200,80,12:30:13.388373,12:30:13.602271,0 days 00:00:00.213898
43,4,200,80,12:30:16.639671,12:30:16.852172,0 days 00:00:00.212501
44,5,200,80,12:30:19.871714,12:30:20.081657,0 days 00:00:00.209943
45,6,200,80,12:30:23.121463,12:30:23.331777,0 days 00:00:00.210314
46,7,200,80,12:30:26.373331,12:30:26.584610,0 days 00:00:00.211279
47,8,200,80,12:30:29.614440,12:30:29.814465,0 days 00:00:00.200025
48,9,200,80,12:30:32.838333,12:30:33.048012,0 days 00:00:00.209679
49,10,200,80,12:30:36.080518,12:30:36.280669,0 days 00:00:00.200151
50,1,200,100,12:30:39.320793,12:30:39.531354,0 days 00:00:00.210561
51,2,200,100,12:30:42.571285,12:30:42.780246,0 days 00:00:00.208961
52,3,200,100,12:30:45.820215,12:30:46.030029,0 days 00:00:00.209814
53,4,200,100,12:30:49.058713,12:30:49.263325,0 days 00:00:00.204612
54,5,200,100,12:30:52.296330,12:30:52.500675,0 days 00:00:00.204345
55,6,200,100,12:30:55.536808,12:30:55.746655,0 days 00:00:00.209847
56,7,200,100,12:30:58.795591,12:30:58.996135,0 days 00:00:00.200544
57,8,200,100,12:31:02.020276,12:31:02.230530,0 days 00:00:00.210254
58,9,200,100,12:31:05.269486,12:31:05.482761,0 days 00:00:00.213275
59,10,200,100,12:31:08.522608,12:31:08.728769,0 days 00:00:00.206161
