,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,13:55:49.153671,13:55:49.374299,0 days 00:00:00.220628
1,2,200,0,13:55:52.403494,13:55:52.606464,0 days 00:00:00.202970
2,3,200,0,13:55:55.631015,13:55:55.840060,0 days 00:00:00.209045
3,4,200,0,13:55:58.863686,13:55:59.065510,0 days 00:00:00.201824
4,5,200,0,13:56:02.092422,13:56:02.292496,0 days 00:00:00.200074
5,6,200,0,13:56:05.319674,13:56:05.526808,0 days 00:00:00.207134
6,7,200,0,13:56:08.566035,13:56:08.782860,0 days 00:00:00.216825
7,8,200,0,13:56:11.815874,13:56:12.016160,0 days 00:00:00.200286
8,9,200,0,13:56:15.041937,13:56:15.260589,0 days 00:00:00.218652
9,10,200,0,13:56:18.298989,13:56:18.512364,0 days 00:00:00.213375
10,1,200,20,13:56:21.540954,13:56:21.741369,0 days 00:00:00.200415
11,2,200,20,13:56:24.765042,13:56:24.974581,0 days 00:00:00.209539
12,3,200,20,13:56:27.998115,13:56:28.207587,0 days 00:00:00.209472
13,4,200,20,13:56:31.231701,13:56:31.440890,0 days 00:00:00.209189
14,5,200,20,13:56:34.464603,13:56:34.680563,0 days 00:00:00.215960
15,6,200,20,13:56:37.716801,13:56:37.928476,0 days 00:00:00.211675
16,7,200,20,13:56:40.964347,13:56:41.180254,0 days 00:00:00.215907
17,8,200,20,13:56:44.214023,13:56:44.423673,0 days 00:00:00.209650
18,9,200,20,13:56:47.466257,13:56:47.677368,0 days 00:00:00.211111
19,10,200,20,13:56:50.713094,13:56:50.923668,0 days 00:00:00.210574
20,1,200,40,13:56:53.947149,13:56:54.162965,0 days 00:00:00.215816
21,2,200,40,13:56:57.201286,13:56:57.406621,0 days 00:00:00.205335
22,3,200,40,13:57:00.429709,13:57:00.639720,0 days 00:00:00.210011
23,4,200,40,13:57:03.680558,13:57:03.889320,0 days 00:00:00.208762
24,5,200,40,13:57:06.929929,13:57:07.144025,0 days 00:00:00.214096
25,6,200,40,13:57:10.179554,13:57:10.392861,0 days 00:00:00.213307
26,7,200,40,13:57:13.429331,13:57:13.633512,0 days 00:00:00.204181
27,8,200,40,13:57:16.662442,13:57:16.872264,0 days 00:00:00.209822
28,9,200,40,13:57:19.913593,13:57:20.121709,0 days 00:00:00.208116
29,10,200,40,13:57:23.162246,13:57:23.378783,0 days 00:00:00.216537
30,1,200,60,13:57:26.412002,13:57:26.621596,0 days 00:00:00.209594
31,2,200,60,13:57:29.661701,13:57:29.878693,0 days 00:00:00.216992
32,3,200,60,13:57:32.913795,13:57:33.121012,0 days 00:00:00.207217
33,4,200,60,13:57:36.145259,13:57:36.353324,0 days 00:00:00.208065
34,5,200,60,13:57:39.378219,13:57:39.598797,0 days 00:00:00.220578
35,6,200,60,13:57:42.627568,13:57:42.827722,0 days 00:00:00.200154
36,7,200,60,13:57:45.853574,13:57:46.077685,0 days 00:00:00.224111
37,8,200,60,13:57:49.114113,13:57:49.324756,0 days 00:00:00.210643
38,9,200,60,13:57:52.360411,13:57:52.579140,0 days 00:00:00.218729
39,10,200,60,13:57:55.610574,13:57:55.819699,0 days 00:00:00.209125
40,1,200,80,13:57:58.859797,13:57:59.063561,0 days 00:00:00.203764
41,2,200,80,13:58:02.093362,13:58:02.307385,0 days 00:00:00.214023
42,3,200,80,13:58:05.342946,13:58:05.556340,0 days 00:00:00.213394
43,4,200,80,13:58:08.602613,13:58:08.819321,0 days 00:00:00.216708
44,5,200,80,13:58:11.852530,13:58:12.052583,0 days 00:00:00.200053
45,6,200,80,13:58:15.092226,13:58:15.305742,0 days 00:00:00.213516
46,7,200,80,13:58:18.335546,13:58:18.556537,0 days 00:00:00.220991
47,8,200,80,13:58:21.592123,13:58:21.802092,0 days 00:00:00.209969
48,9,200,80,13:58:24.835819,13:58:25.051567,0 days 00:00:00.215748
49,10,200,80,13:58:28.091529,13:58:28.301717,0 days 00:00:00.210188
50,1,200,100,13:58:31.325054,13:58:31.525366,0 days 00:00:00.200312
51,2,200,100,13:58:34.558026,13:58:34.767738,0 days 00:00:00.209712
52,3,200,100,13:58:37.792633,13:58:37.995952,0 days 00:00:00.203319
53,4,200,100,13:58:41.024706,13:58:41.234246,0 days 00:00:00.209540
54,5,200,100,13:58:44.257675,13:58:44.461459,0 days 00:00:00.203784
55,6,200,100,13:58:47.491299,13:58:47.695131,0 days 00:00:00.203832
56,7,200,100,13:58:50.723810,13:58:50.933784,0 days 00:00:00.209974
57,8,200,100,13:58:53.957357,13:58:54.170836,0 days 00:00:00.213479
58,9,200,100,13:58:57.206859,13:58:57.417777,0 days 00:00:00.210918
59,10,200,100,13:59:00.440182,13:59:00.649717,0 days 00:00:00.209535
