,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,15:18:55.578520,15:18:55.794454,0 days 00:00:00.215934
1,2,200,0,15:18:58.819340,15:18:59.026779,0 days 00:00:00.207439
2,3,200,0,15:19:02.053106,15:19:02.259397,0 days 00:00:00.206291
3,4,200,0,15:19:05.284261,15:19:05.493522,0 days 00:00:00.209261
4,5,200,0,15:19:08.519396,15:19:08.732358,0 days 00:00:00.212962
5,6,200,0,15:19:11.775575,15:19:11.981034,0 days 00:00:00.205459
6,7,200,0,15:19:15.006857,15:19:15.211690,0 days 00:00:00.204833
7,8,200,0,15:19:18.238634,15:19:18.453722,0 days 00:00:00.215088
8,9,200,0,15:19:21.485325,15:19:21.694831,0 days 00:00:00.209506
9,10,200,0,15:19:24.734791,15:19:24.949253,0 days 00:00:00.214462
10,1,200,20,15:19:27.984693,15:19:28.201387,0 days 00:00:00.216694
11,2,200,20,15:19:31.234850,15:19:31.449101,0 days 00:00:00.214251
12,3,200,20,15:19:34.484235,15:19:34.695299,0 days 00:00:00.211064
13,4,200,20,15:19:37.736546,15:19:37.948143,0 days 00:00:00.211597
14,5,200,20,15:19:40.984291,15:19:41.198657,0 days 00:00:00.214366
15,6,200,20,15:19:44.233930,15:19:44.446831,0 days 00:00:00.212901
16,7,200,20,15:19:47.488929,15:19:47.700638,0 days 00:00:00.211709
17,8,200,20,15:19:50.733390,15:19:50.937564,0 days 00:00:00.204174
18,9,200,20,15:19:53.969180,15:19:54.178438,0 days 00:00:00.209258
19,10,200,20,15:19:57.199516,15:19:57.403172,0 days 00:00:00.203656
20,1,200,40,15:20:00.432826,15:20:00.642538,0 days 00:00:00.209712
21,2,200,40,15:20:03.682403,15:20:03.895900,0 days 00:00:00.213497
22,3,200,40,15:20:06.916542,15:20:07.126269,0 days 00:00:00.209727
23,4,200,40,15:20:10.166201,15:20:10.376150,0 days 00:00:00.209949
24,5,200,40,15:20:13.398850,15:20:13.608456,0 days 00:00:00.209606
25,6,200,40,15:20:16.648781,15:20:16.859726,0 days 00:00:00.210945
26,7,200,40,15:20:19.898715,15:20:20.108949,0 days 00:00:00.210234
27,8,200,40,15:20:23.136513,15:20:23.341306,0 days 00:00:00.204793
28,9,200,40,15:20:26.374623,15:20:26.579245,0 days 00:00:00.204622
29,10,200,40,15:20:29.615501,15:20:29.825345,0 days 00:00:00.209844
30,1,200,60,15:20:32.880589,15:20:33.090729,0 days 00:00:00.210140
31,2,200,60,15:20:36.131487,15:20:36.338871,0 days 00:00:00.207384
32,3,200,60,15:20:39.381309,15:20:39.594561,0 days 00:00:00.213252
33,4,200,60,15:20:42.619947,15:20:42.823761,0 days 00:00:00.203814
34,5,200,60,15:20:45.846968,15:20:46.063808,0 days 00:00:00.216840
35,6,200,60,15:20:49.085107,15:20:49.285784,0 days 00:00:00.200677
36,7,200,60,15:20:52.317630,15:20:52.519880,0 days 00:00:00.202250
37,8,200,60,15:20:55.551392,15:20:55.752984,0 days 00:00:00.201592
38,9,200,60,15:20:58.778293,15:20:58.994830,0 days 00:00:00.216537
39,10,200,60,15:21:02.030044,15:21:02.231226,0 days 00:00:00.201182
40,1,200,80,15:21:05.274806,15:21:05.483041,0 days 00:00:00.208235
41,2,200,80,15:21:08.510386,15:21:08.716279,0 days 00:00:00.205893
42,3,200,80,15:21:11.748731,15:21:11.960006,0 days 00:00:00.211275
43,4,200,80,15:21:14.995565,15:21:15.205289,0 days 00:00:00.209724
44,5,200,80,15:21:18.245208,15:21:18.455262,0 days 00:00:00.210054
45,6,200,80,15:21:21.488097,15:21:21.688741,0 days 00:00:00.200644
46,7,200,80,15:21:24.728365,15:21:24.936220,0 days 00:00:00.207855
47,8,200,80,15:21:27.971287,15:21:28.175304,0 days 00:00:00.204017
48,9,200,80,15:21:31.211177,15:21:31.421572,0 days 00:00:00.210395
49,10,200,80,15:21:34.444525,15:21:34.654616,0 days 00:00:00.210091
50,1,200,100,15:21:37.693840,15:21:37.903936,0 days 00:00:00.210096
51,2,200,100,15:21:40.930249,15:21:41.137420,0 days 00:00:00.207171
52,3,200,100,15:21:44.170843,15:21:44.379021,0 days 00:00:00.208178
53,4,200,100,15:21:47.403593,15:21:47.624385,0 days 00:00:00.220792
54,5,200,100,15:21:50.660306,15:21:50.880783,0 days 00:00:00.220477
55,6,200,100,15:21:53.911531,15:21:54.115090,0 days 00:00:00.203559
56,7,200,100,15:21:57.143082,15:21:57.356960,0 days 00:00:00.213878
57,8,200,100,15:22:00.392935,15:22:00.598651,0 days 00:00:00.205716
58,9,200,100,15:22:03.642591,15:22:03.857078,0 days 00:00:00.214487
59,10,200,100,15:22:06.892808,15:22:07.106838,0 days 00:00:00.214030
