,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,11:21:49.700837,11:21:49.916370,0 days 00:00:00.215533
1,2,200,0,11:21:52.943201,11:21:53.150336,0 days 00:00:00.207135
2,3,200,0,11:21:56.188834,11:21:56.403404,0 days 00:00:00.214570
3,4,200,0,11:21:59.431742,11:21:59.632223,0 days 00:00:00.200481
4,5,200,0,11:22:02.655487,11:22:02.872587,0 days 00:00:00.217100
5,6,200,0,11:22:05.898699,11:22:06.115104,0 days 00:00:00.216405
6,7,200,0,11:22:09.143566,11:22:09.347779,0 days 00:00:00.204213
7,8,200,0,11:22:12.372486,11:22:12.581260,0 days 00:00:00.208774
8,9,200,0,11:22:15.608509,11:22:15.815577,0 days 00:00:00.207068
9,10,200,0,11:22:18.841561,11:22:19.050093,0 days 00:00:00.208532
10,1,200,20,11:22:22.076064,11:22:22.277123,0 days 00:00:00.201059
11,2,200,20,11:22:25.304667,11:22:25.505533,0 days 00:00:00.200866
12,3,200,20,11:22:28.537252,11:22:28.737771,0 days 00:00:00.200519
13,4,200,20,11:22:31.773955,11:22:31.985170,0 days 00:00:00.211215
14,5,200,20,11:22:35.020337,11:22:35.230499,0 days 00:00:00.210162
15,6,200,20,11:22:38.273744,11:22:38.484234,0 days 00:00:00.210490
16,7,200,20,11:22:41.513046,11:22:41.719913,0 days 00:00:00.206867
17,8,200,20,11:22:44.753999,11:22:44.966748,0 days 00:00:00.212749
18,9,200,20,11:22:48.003050,11:22:48.217228,0 days 00:00:00.214178
19,10,200,20,11:22:51.255266,11:22:51.466667,0 days 00:00:00.211401
20,1,200,40,11:22:54.487917,11:22:54.696019,0 days 00:00:00.208102
21,2,200,40,11:22:57.724681,11:22:57.928904,0 days 00:00:00.204223
22,3,200,40,11:23:00.969139,11:23:01.183120,0 days 00:00:00.213981
23,4,200,40,11:23:04.219094,11:23:04.432426,0 days 00:00:00.213332
24,5,200,40,11:23:07.468976,11:23:07.682835,0 days 00:00:00.213859
25,6,200,40,11:23:10.711654,11:23:10.928288,0 days 00:00:00.216634
26,7,200,40,11:23:13.968710,11:23:14.192417,0 days 00:00:00.223707
27,8,200,40,11:23:17.218091,11:23:17.423074,0 days 00:00:00.204983
28,9,200,40,11:23:20.450977,11:23:20.665301,0 days 00:00:00.214324
29,10,200,40,11:23:23.701113,11:23:23.915002,0 days 00:00:00.213889
30,1,200,60,11:23:26.953872,11:23:27.170153,0 days 00:00:00.216281
31,2,200,60,11:23:30.200539,11:23:30.410506,0 days 00:00:00.209967
32,3,200,60,11:23:33.433789,11:23:33.639635,0 days 00:00:00.205846
33,4,200,60,11:23:36.667204,11:23:36.876902,0 days 00:00:00.209698
34,5,200,60,11:23:39.903099,11:23:40.110813,0 days 00:00:00.207714
35,6,200,60,11:23:43.132603,11:23:43.341542,0 days 00:00:00.208939
36,7,200,60,11:23:46.369514,11:23:46.586315,0 days 00:00:00.216801
37,8,200,60,11:23:49.616733,11:23:49.822979,0 days 00:00:00.206246
38,9,200,60,11:23:52.851677,11:23:53.060920,0 days 00:00:00.209243
39,10,200,60,11:23:56.084732,11:23:56.290494,0 days 00:00:00.205762
40,1,200,80,11:23:59.316739,11:23:59.522674,0 days 00:00:00.205935
41,2,200,80,11:24:02.542210,11:24:02.749101,0 days 00:00:00.206891
42,3,200,80,11:24:05.809655,11:24:06.014300,0 days 00:00:00.204645
43,4,200,80,11:24:09.043585,11:24:09.246630,0 days 00:00:00.203045
44,5,200,80,11:24:12.281686,11:24:12.490467,0 days 00:00:00.208781
45,6,200,80,11:24:15.516286,11:24:15.722404,0 days 00:00:00.206118
46,7,200,80,11:24:18.749802,11:24:18.959624,0 days 00:00:00.209822
47,8,200,80,11:24:21.990925,11:24:22.207771,0 days 00:00:00.216846
48,9,200,80,11:24:25.227940,11:24:25.430684,0 days 00:00:00.202744
49,10,200,80,11:24:28.454070,11:24:28.661969,0 days 00:00:00.207899
50,1,200,100,11:24:31.697245,11:24:31.907141,0 days 00:00:00.209896
51,2,200,100,11:24:34.930523,11:24:35.140255,0 days 00:00:00.209732
52,3,200,100,11:24:38.194356,11:24:38.403005,0 days 00:00:00.208649
53,4,200,100,11:24:41.430086,11:24:41.640211,0 days 00:00:00.210125
54,5,200,100,11:24:44.669003,11:24:44.877501,0 days 00:00:00.208498
55,6,200,100,11:24:47.912822,11:24:48.118884,0 days 00:00:00.206062
56,7,200,100,11:24:51.146401,11:24:51.356734,0 days 00:00:00.210333
57,8,200,100,11:24:54.398624,11:24:54.606179,0 days 00:00:00.207555
58,9,200,100,11:24:57.647238,11:24:57.856705,0 days 00:00:00.209467
59,10,200,100,11:25:00.881070,11:25:01.089227,0 days 00:00:00.208157
