,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,15:36:08.117924,15:36:08.325538,0 days 00:00:00.207614
1,2,200,0,15:36:11.347246,15:36:11.551438,0 days 00:00:00.204192
2,3,200,0,15:36:14.581287,15:36:14.786554,0 days 00:00:00.205267
3,4,200,0,15:36:17.811591,15:36:18.016803,0 days 00:00:00.205212
4,5,200,0,15:36:21.056213,15:36:21.262556,0 days 00:00:00.206343
5,6,200,0,15:36:24.320936,15:36:24.534424,0 days 00:00:00.213488
6,7,200,0,15:36:27.570125,15:36:27.779551,0 days 00:00:00.209426
7,8,200,0,15:36:30.812825,15:36:31.019989,0 days 00:00:00.207164
8,9,200,0,15:36:34.053269,15:36:34.262715,0 days 00:00:00.209446
9,10,200,0,15:36:37.288917,15:36:37.504268,0 days 00:00:00.215351
10,1,200,20,15:36:40.536173,15:36:40.745479,0 days 00:00:00.209306
11,2,200,20,15:36:43.788882,15:36:43.998522,0 days 00:00:00.209640
12,3,200,20,15:36:47.022354,15:36:47.228484,0 days 00:00:00.206130
13,4,200,20,15:36:50.252367,15:36:50.466027,0 days 00:00:00.213660
14,5,200,20,15:36:53.494055,15:36:53.702072,0 days 00:00:00.208017
15,6,200,20,15:36:56.735195,15:36:56.950038,0 days 00:00:00.214843
16,7,200,20,15:36:59.987819,15:37:00.197446,0 days 00:00:00.209627
17,8,200,20,15:37:03.234909,15:37:03.444786,0 days 00:00:00.209877
18,9,200,20,15:37:06.485584,15:37:06.702837,0 days 00:00:00.217253
19,10,200,20,15:37:09.734601,15:37:09.948781,0 days 00:00:00.214180
20,1,200,40,15:37:12.986873,15:37:13.195236,0 days 00:00:00.208363
21,2,200,40,15:37:16.227463,15:37:16.443910,0 days 00:00:00.216447
22,3,200,40,15:37:19.467489,15:37:19.681419,0 days 00:00:00.213930
23,4,200,40,15:37:22.724560,15:37:22.927242,0 days 00:00:00.202682
24,5,200,40,15:37:25.968125,15:37:26.181395,0 days 00:00:00.213270
25,6,200,40,15:37:29.217053,15:37:29.430369,0 days 00:00:00.213316
26,7,200,40,15:37:32.466809,15:37:32.680374,0 days 00:00:00.213565
27,8,200,40,15:37:35.729984,15:37:35.933272,0 days 00:00:00.203288
28,9,200,40,15:37:38.968723,15:37:39.179738,0 days 00:00:00.211015
29,10,200,40,15:37:42.216665,15:37:42.427079,0 days 00:00:00.210414
30,1,200,60,15:37:45.466347,15:37:45.679167,0 days 00:00:00.212820
31,2,200,60,15:37:48.720025,15:37:48.925410,0 days 00:00:00.205385
32,3,200,60,15:37:51.951096,15:37:52.159822,0 days 00:00:00.208726
33,4,200,60,15:37:55.199361,15:37:55.408569,0 days 00:00:00.209208
34,5,200,60,15:37:58.448879,15:37:58.653244,0 days 00:00:00.204365
35,6,200,60,15:38:01.681900,15:38:01.898522,0 days 00:00:00.216622
36,7,200,60,15:38:04.931654,15:38:05.141158,0 days 00:00:00.209504
37,8,200,60,15:38:08.164458,15:38:08.374530,0 days 00:00:00.210072
38,9,200,60,15:38:11.414469,15:38:11.624085,0 days 00:00:00.209616
39,10,200,60,15:38:14.650237,15:38:14.861026,0 days 00:00:00.210789
40,1,200,80,15:38:17.880980,15:38:18.097410,0 days 00:00:00.216430
41,2,200,80,15:38:21.133151,15:38:21.340261,0 days 00:00:00.207110
42,3,200,80,15:38:24.363902,15:38:24.574103,0 days 00:00:00.210201
43,4,200,80,15:38:27.606527,15:38:27.806617,0 days 00:00:00.200090
44,5,200,80,15:38:30.839910,15:38:31.039916,0 days 00:00:00.200006
45,6,200,80,15:38:34.081488,15:38:34.299340,0 days 00:00:00.217852
46,7,200,80,15:38:37.329933,15:38:37.543100,0 days 00:00:00.213167
47,8,200,80,15:38:40.579936,15:38:40.793500,0 days 00:00:00.213564
48,9,200,80,15:38:43.829334,15:38:44.034649,0 days 00:00:00.205315
49,10,200,80,15:38:47.062711,15:38:47.279573,0 days 00:00:00.216862
50,1,200,100,15:38:50.312592,15:38:50.527184,0 days 00:00:00.214592
51,2,200,100,15:38:53.562432,15:38:53.771442,0 days 00:00:00.209010
52,3,200,100,15:38:56.795704,15:38:57.009326,0 days 00:00:00.213622
53,4,200,100,15:39:00.038508,15:39:00.238933,0 days 00:00:00.200425
54,5,200,100,15:39:03.278633,15:39:03.489216,0 days 00:00:00.210583
55,6,200,100,15:39:06.521493,15:39:06.742321,0 days 00:00:00.220828
56,7,200,100,15:39:09.777939,15:39:09.991850,0 days 00:00:00.213911
57,8,200,100,15:39:13.031246,15:39:13.263237,0 days 00:00:00.231991
58,9,200,100,15:39:16.304319,15:39:16.521015,0 days 00:00:00.216696
59,10,200,100,15:39:19.561405,15:39:19.779736,0 days 00:00:00.218331
