,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,12:07:26.628151,12:07:26.832499,0 days 00:00:00.204348
1,2,200,0,12:07:29.858230,12:07:30.058708,0 days 00:00:00.200478
2,3,200,0,12:07:33.081150,12:07:33.288779,0 days 00:00:00.207629
3,4,200,0,12:07:36.324768,12:07:36.525212,0 days 00:00:00.200444
4,5,200,0,12:07:39.554624,12:07:39.754638,0 days 00:00:00.200014
5,6,200,0,12:07:42.787573,12:07:42.999430,0 days 00:00:00.211857
6,7,200,0,12:07:46.039871,12:07:46.249272,0 days 00:00:00.209401
7,8,200,0,12:07:49.280646,12:07:49.491606,0 days 00:00:00.210960
8,9,200,0,12:07:52.521959,12:07:52.730481,0 days 00:00:00.208522
9,10,200,0,12:07:55.769964,12:07:55.988930,0 days 00:00:00.218966
10,1,200,20,12:07:59.020062,12:07:59.229541,0 days 00:00:00.209479
11,2,200,20,12:08:02.259990,12:08:02.469501,0 days 00:00:00.209511
12,3,200,20,12:08:05.504795,12:08:05.713275,0 days 00:00:00.208480
13,4,200,20,12:08:08.747238,12:08:08.962570,0 days 00:00:00.215332
14,5,200,20,12:08:11.986092,12:08:12.202770,0 days 00:00:00.216678
15,6,200,20,12:08:15.237503,12:08:15.448755,0 days 00:00:00.211252
16,7,200,20,12:08:18.477534,12:08:18.685809,0 days 00:00:00.208275
17,8,200,20,12:08:21.718848,12:08:21.928334,0 days 00:00:00.209486
18,9,200,20,12:08:24.952407,12:08:25.162262,0 days 00:00:00.209855
19,10,200,20,12:08:28.212161,12:08:28.428006,0 days 00:00:00.215845
20,1,200,40,12:08:31.459131,12:08:31.668543,0 days 00:00:00.209412
21,2,200,40,12:08:34.710975,12:08:34.922876,0 days 00:00:00.211901
22,3,200,40,12:08:37.950920,12:08:38.160361,0 days 00:00:00.209441
23,4,200,40,12:08:41.202063,12:08:41.415132,0 days 00:00:00.213069
24,5,200,40,12:08:44.444021,12:08:44.656113,0 days 00:00:00.212092
25,6,200,40,12:08:47.678770,12:08:47.887847,0 days 00:00:00.209077
26,7,200,40,12:08:50.917963,12:08:51.137760,0 days 00:00:00.219797
27,8,200,40,12:08:54.161135,12:08:54.370904,0 days 00:00:00.209769
28,9,200,40,12:08:57.396746,12:08:57.604753,0 days 00:00:00.208007
29,10,200,40,12:09:00.633672,12:09:00.835368,0 days 00:00:00.201696
30,1,200,60,12:09:03.856908,12:09:04.061924,0 days 00:00:00.205016
31,2,200,60,12:09:07.105229,12:09:07.317418,0 days 00:00:00.212189
32,3,200,60,12:09:10.353745,12:09:10.565737,0 days 00:00:00.211992
33,4,200,60,12:09:13.599777,12:09:13.809823,0 days 00:00:00.210046
34,5,200,60,12:09:16.836836,12:09:17.044028,0 days 00:00:00.207192
35,6,200,60,12:09:20.069491,12:09:20.270137,0 days 00:00:00.200646
36,7,200,60,12:09:23.291333,12:09:23.491689,0 days 00:00:00.200356
37,8,200,60,12:09:26.516269,12:09:26.733662,0 days 00:00:00.217393
38,9,200,60,12:09:29.764836,12:09:29.974549,0 days 00:00:00.209713
39,10,200,60,12:09:32.997416,12:09:33.203373,0 days 00:00:00.205957
40,1,200,80,12:09:36.224249,12:09:36.498714,0 days 00:00:00.274465
41,2,200,80,12:09:39.531739,12:09:39.745078,0 days 00:00:00.213339
42,3,200,80,12:09:42.780900,12:09:42.990707,0 days 00:00:00.209807
43,4,200,80,12:09:46.034965,12:09:46.241967,0 days 00:00:00.207002
44,5,200,80,12:09:49.272055,12:09:49.483811,0 days 00:00:00.211756
45,6,200,80,12:09:52.522353,12:09:52.733546,0 days 00:00:00.211193
46,7,200,80,12:09:55.766916,12:09:55.968315,0 days 00:00:00.201399
47,8,200,80,12:09:58.997686,12:09:59.214257,0 days 00:00:00.216571
48,9,200,80,12:10:02.242801,12:10:02.444980,0 days 00:00:00.202179
49,10,200,80,12:10:05.473529,12:10:05.673754,0 days 00:00:00.200225
50,1,200,100,12:10:08.721354,12:10:08.934199,0 days 00:00:00.212845
51,2,200,100,12:10:11.965974,12:10:12.172066,0 days 00:00:00.206092
52,3,200,100,12:10:15.212322,12:10:15.421355,0 days 00:00:00.209033
53,4,200,100,12:10:18.447046,12:10:18.651993,0 days 00:00:00.204947
54,5,200,100,12:10:21.678511,12:10:21.888357,0 days 00:00:00.209846
55,6,200,100,12:10:24.924090,12:10:25.139649,0 days 00:00:00.215559
56,7,200,100,12:10:28.174775,12:10:28.379205,0 days 00:00:00.204430
57,8,200,100,12:10:31.419218,12:10:31.622911,0 days 00:00:00.203693
58,9,200,100,12:10:34.655290,12:10:34.867703,0 days 00:00:00.212413
59,10,200,100,12:10:37.904777,12:10:38.123908,0 days 00:00:00.219131
