,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,11:59:21.697515,11:59:21.908192,0 days 00:00:00.210677
1,2,200,0,11:59:24.944914,11:59:25.158525,0 days 00:00:00.213611
2,3,200,0,11:59:28.184751,11:59:28.391136,0 days 00:00:00.206385
3,4,200,0,11:59:31.423412,11:59:31.638652,0 days 00:00:00.215240
4,5,200,0,11:59:34.669290,11:59:34.876737,0 days 00:00:00.207447
5,6,200,0,11:59:37.899987,11:59:38.100432,0 days 00:00:00.200445
6,7,200,0,11:59:41.136141,11:59:41.343509,0 days 00:00:00.207368
7,8,200,0,11:59:44.369080,11:59:44.575874,0 days 00:00:00.206794
8,9,200,0,11:59:47.598395,11:59:47.807304,0 days 00:00:00.208909
9,10,200,0,11:59:50.837213,11:59:51.041493,0 days 00:00:00.204280
10,1,200,20,11:59:54.075065,11:59:54.276945,0 days 00:00:00.201880
11,2,200,20,11:59:57.298999,11:59:57.505783,0 days 00:00:00.206784
12,3,200,20,12:00:00.538372,12:00:00.747311,0 days 00:00:00.208939
13,4,200,20,12:00:03.775379,12:00:03.975678,0 days 00:00:00.200299
14,5,200,20,12:00:07.000043,12:00:07.209336,0 days 00:00:00.209293
15,6,200,20,12:00:10.245771,12:00:10.454958,0 days 00:00:00.209187
16,7,200,20,12:00:13.479777,12:00:13.680253,0 days 00:00:00.200476
17,8,200,20,12:00:16.703220,12:00:16.911372,0 days 00:00:00.208152
18,9,200,20,12:00:19.940977,12:00:20.142240,0 days 00:00:00.201263
19,10,200,20,12:00:23.168825,12:00:23.375570,0 days 00:00:00.206745
20,1,200,40,12:00:26.404482,12:00:26.614256,0 days 00:00:00.209774
21,2,200,40,12:00:29.633215,12:00:29.837038,0 days 00:00:00.203823
22,3,200,40,12:00:32.866449,12:00:33.083198,0 days 00:00:00.216749
23,4,200,40,12:00:36.116308,12:00:36.333747,0 days 00:00:00.217439
24,5,200,40,12:00:39.366336,12:00:39.575628,0 days 00:00:00.209292
25,6,200,40,12:00:42.603697,12:00:42.815875,0 days 00:00:00.212178
26,7,200,40,12:00:45.849403,12:00:46.058718,0 days 00:00:00.209315
27,8,200,40,12:00:49.101688,12:00:49.311703,0 days 00:00:00.210015
28,9,200,40,12:00:52.348808,12:00:52.558367,0 days 00:00:00.209559
29,10,200,40,12:00:55.602383,12:00:55.810316,0 days 00:00:00.207933
30,1,200,60,12:00:58.841202,12:00:59.041349,0 days 00:00:00.200147
31,2,200,60,12:01:02.081437,12:01:02.286956,0 days 00:00:00.205519
32,3,200,60,12:01:05.314957,12:01:05.525921,0 days 00:00:00.210964
33,4,200,60,12:01:08.557601,12:01:08.772161,0 days 00:00:00.214560
34,5,200,60,12:01:11.801546,12:01:12.010627,0 days 00:00:00.209081
35,6,200,60,12:01:15.052931,12:01:15.257196,0 days 00:00:00.204265
36,7,200,60,12:01:18.300212,12:01:18.508352,0 days 00:00:00.208140
37,8,200,60,12:01:21.547466,12:01:21.757125,0 days 00:00:00.209659
38,9,200,60,12:01:24.799925,12:01:25.007224,0 days 00:00:00.207299
39,10,200,60,12:01:28.030725,12:01:28.231719,0 days 00:00:00.200994
40,1,200,80,12:01:31.263879,12:01:31.472977,0 days 00:00:00.209098
41,2,200,80,12:01:34.512659,12:01:34.713374,0 days 00:00:00.200715
42,3,200,80,12:01:37.746255,12:01:37.960004,0 days 00:00:00.213749
43,4,200,80,12:01:40.998666,12:01:41.213556,0 days 00:00:00.214890
44,5,200,80,12:01:44.246016,12:01:44.455831,0 days 00:00:00.209815
45,6,200,80,12:01:47.496561,12:01:47.705367,0 days 00:00:00.208806
46,7,200,80,12:01:50.755202,12:01:50.962942,0 days 00:00:00.207740
47,8,200,80,12:01:53.998260,12:01:54.228132,0 days 00:00:00.229872
48,9,200,80,12:01:57.265553,12:01:57.471524,0 days 00:00:00.205971
49,10,200,80,12:02:00.511882,12:02:00.728854,0 days 00:00:00.216972
50,1,200,100,12:02:03.761653,12:02:03.966805,0 days 00:00:00.205152
51,2,200,100,12:02:06.994934,12:02:07.212202,0 days 00:00:00.217268
52,3,200,100,12:02:10.244850,12:02:10.454092,0 days 00:00:00.209242
53,4,200,100,12:02:13.494381,12:02:13.703791,0 days 00:00:00.209410
54,5,200,100,12:02:16.728161,12:02:16.928921,0 days 00:00:00.200760
55,6,200,100,12:02:19.960864,12:02:20.170344,0 days 00:00:00.209480
56,7,200,100,12:02:23.193798,12:02:23.412042,0 days 00:00:00.218244
57,8,200,100,12:02:26.443974,12:02:26.653223,0 days 00:00:00.209249
58,9,200,100,12:02:29.696447,12:02:29.903325,0 days 00:00:00.206878
59,10,200,100,12:02:32.926836,12:02:33.133969,0 days 00:00:00.207133
