,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,15:13:53.956925,15:13:54.162105,0 days 00:00:00.205180
1,2,200,0,15:13:57.183512,15:13:57.389440,0 days 00:00:00.205928
2,3,200,0,15:14:00.420084,15:14:00.623249,0 days 00:00:00.203165
3,4,200,0,15:14:03.652443,15:14:03.853051,0 days 00:00:00.200608
4,5,200,0,15:14:06.885086,15:14:07.085998,0 days 00:00:00.200912
5,6,200,0,15:14:10.120986,15:14:10.332618,0 days 00:00:00.211632
6,7,200,0,15:14:13.356523,15:14:13.561410,0 days 00:00:00.204887
7,8,200,0,15:14:16.592698,15:14:16.799340,0 days 00:00:00.206642
8,9,200,0,15:14:19.827641,15:14:20.035153,0 days 00:00:00.207512
9,10,200,0,15:14:23.067521,15:14:23.271491,0 days 00:00:00.203970
10,1,200,20,15:14:26.299670,15:14:26.508030,0 days 00:00:00.208360
11,2,200,20,15:14:29.534155,15:14:29.740560,0 days 00:00:00.206405
12,3,200,20,15:14:32.777706,15:14:32.978180,0 days 00:00:00.200474
13,4,200,20,15:14:36.004047,15:14:36.205117,0 days 00:00:00.201070
14,5,200,20,15:14:39.236404,15:14:39.447316,0 days 00:00:00.210912
15,6,200,20,15:14:42.481430,15:14:42.689925,0 days 00:00:00.208495
16,7,200,20,15:14:45.723020,15:14:45.923912,0 days 00:00:00.200892
17,8,200,20,15:14:48.955904,15:14:49.170367,0 days 00:00:00.214463
18,9,200,20,15:14:52.192545,15:14:52.393197,0 days 00:00:00.200652
19,10,200,20,15:14:55.413286,15:14:55.619845,0 days 00:00:00.206559
20,1,200,40,15:14:58.646542,15:14:58.858404,0 days 00:00:00.211862
21,2,200,40,15:15:01.890581,15:15:02.104205,0 days 00:00:00.213624
22,3,200,40,15:15:05.125384,15:15:05.332187,0 days 00:00:00.206803
23,4,200,40,15:15:08.368849,15:15:08.581347,0 days 00:00:00.212498
24,5,200,40,15:15:11.608439,15:15:11.812084,0 days 00:00:00.203645
25,6,200,40,15:15:14.839643,15:15:15.048272,0 days 00:00:00.208629
26,7,200,40,15:15:18.086003,15:15:18.291746,0 days 00:00:00.205743
27,8,200,40,15:15:21.323878,15:15:21.527576,0 days 00:00:00.203698
28,9,200,40,15:15:24.548749,15:15:24.757373,0 days 00:00:00.208624
29,10,200,40,15:15:27.780937,15:15:27.987543,0 days 00:00:00.206606
30,1,200,60,15:15:31.013818,15:15:31.223758,0 days 00:00:00.209940
31,2,200,60,15:15:34.254118,15:15:34.454798,0 days 00:00:00.200680
32,3,200,60,15:15:37.486273,15:15:37.696188,0 days 00:00:00.209915
33,4,200,60,15:15:40.716922,15:15:40.917976,0 days 00:00:00.201054
34,5,200,60,15:15:43.943040,15:15:44.151120,0 days 00:00:00.208080
35,6,200,60,15:15:47.184274,15:15:47.384494,0 days 00:00:00.200220
36,7,200,60,15:15:50.407894,15:15:50.615683,0 days 00:00:00.207789
37,8,200,60,15:15:53.637457,15:15:53.843183,0 days 00:00:00.205726
38,9,200,60,15:15:56.882670,15:15:57.089585,0 days 00:00:00.206915
39,10,200,60,15:16:00.132345,15:16:00.342423,0 days 00:00:00.210078
40,1,200,80,15:16:03.388793,15:16:03.595424,0 days 00:00:00.206631
41,2,200,80,15:16:06.628660,15:16:06.842067,0 days 00:00:00.213407
42,3,200,80,15:16:09.887139,15:16:10.095334,0 days 00:00:00.208195
43,4,200,80,15:16:13.128124,15:16:13.332530,0 days 00:00:00.204406
44,5,200,80,15:16:16.361349,15:16:16.562010,0 days 00:00:00.200661
45,6,200,80,15:16:19.594480,15:16:19.794729,0 days 00:00:00.200249
46,7,200,80,15:16:22.827520,15:16:23.041202,0 days 00:00:00.213682
47,8,200,80,15:16:26.085446,15:16:26.294419,0 days 00:00:00.208973
48,9,200,80,15:16:29.329924,15:16:29.541854,0 days 00:00:00.211930
49,10,200,80,15:16:32.580098,15:16:32.790209,0 days 00:00:00.210111
50,1,200,100,15:16:35.810455,15:16:36.020234,0 days 00:00:00.209779
51,2,200,100,15:16:39.060676,15:16:39.275184,0 days 00:00:00.214508
52,3,200,100,15:16:42.310848,15:16:42.523927,0 days 00:00:00.213079
53,4,200,100,15:16:45.561402,15:16:45.774028,0 days 00:00:00.212626
54,5,200,100,15:16:48.811101,15:16:49.023534,0 days 00:00:00.212433
55,6,200,100,15:16:52.059618,15:16:52.280833,0 days 00:00:00.221215
56,7,200,100,15:16:55.301631,15:16:55.509317,0 days 00:00:00.207686
57,8,200,100,15:16:58.536420,15:16:58.742569,0 days 00:00:00.206149
58,9,200,100,15:17:01.768474,15:17:01.976605,0 days 00:00:00.208131
59,10,200,100,15:17:05.008780,15:17:05.218182,0 days 00:00:00.209402
