,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,14:42:11.724129,14:42:11.955503,0 days 00:00:00.231374
1,2,200,0,14:42:14.986276,14:42:15.200242,0 days 00:00:00.213966
2,3,200,0,14:42:18.222435,14:42:18.426625,0 days 00:00:00.204190
3,4,200,0,14:42:21.462527,14:42:21.668885,0 days 00:00:00.206358
4,5,200,0,14:42:24.702781,14:42:24.920354,0 days 00:00:00.217573
5,6,200,0,14:42:27.941381,14:42:28.145501,0 days 00:00:00.204120
6,7,200,0,14:42:31.171452,14:42:31.374061,0 days 00:00:00.202609
7,8,200,0,14:42:34.402883,14:42:34.620149,0 days 00:00:00.217266
8,9,200,0,14:42:37.651432,14:42:37.856079,0 days 00:00:00.204647
9,10,200,0,14:42:40.881077,14:42:41.085794,0 days 00:00:00.204717
10,1,200,20,14:42:44.120947,14:42:44.330278,0 days 00:00:00.209331
11,2,200,20,14:42:47.356037,14:42:47.561960,0 days 00:00:00.205923
12,3,200,20,14:42:50.591578,14:42:50.794851,0 days 00:00:00.203273
13,4,200,20,14:42:53.828860,14:42:54.038988,0 days 00:00:00.210128
14,5,200,20,14:42:57.066858,14:42:57.270029,0 days 00:00:00.203171
15,6,200,20,14:43:00.300256,14:43:00.504297,0 days 00:00:00.204041
16,7,200,20,14:43:03.529807,14:43:03.744390,0 days 00:00:00.214583
17,8,200,20,14:43:06.762887,14:43:06.983942,0 days 00:00:00.221055
18,9,200,20,14:43:10.007474,14:43:10.214691,0 days 00:00:00.207217
19,10,200,20,14:43:13.238435,14:43:13.451403,0 days 00:00:00.212968
20,1,200,40,14:43:16.479297,14:43:16.688716,0 days 00:00:00.209419
21,2,200,40,14:43:19.726153,14:43:19.939238,0 days 00:00:00.213085
22,3,200,40,14:43:22.968635,14:43:23.172369,0 days 00:00:00.203734
23,4,200,40,14:43:26.201304,14:43:26.412854,0 days 00:00:00.211550
24,5,200,40,14:43:29.448294,14:43:29.651716,0 days 00:00:00.203422
25,6,200,40,14:43:32.682000,14:43:32.891776,0 days 00:00:00.209776
26,7,200,40,14:43:35.932486,14:43:36.141566,0 days 00:00:00.209080
27,8,200,40,14:43:39.167913,14:43:39.374601,0 days 00:00:00.206688
28,9,200,40,14:43:42.398295,14:43:42.607740,0 days 00:00:00.209445
29,10,200,40,14:43:45.650076,14:43:45.857502,0 days 00:00:00.207426
30,1,200,60,14:43:48.880878,14:43:49.086734,0 days 00:00:00.205856
31,2,200,60,14:43:52.114082,14:43:52.324334,0 days 00:00:00.210252
32,3,200,60,14:43:55.348032,14:43:55.553844,0 days 00:00:00.205812
33,4,200,60,14:43:58.580760,14:43:58.790434,0 days 00:00:00.209674
34,5,200,60,14:44:01.814315,14:44:02.031003,0 days 00:00:00.216688
35,6,200,60,14:44:05.063277,14:44:05.276721,0 days 00:00:00.213444
36,7,200,60,14:44:08.317459,14:44:08.527134,0 days 00:00:00.209675
37,8,200,60,14:44:11.556899,14:44:11.773027,0 days 00:00:00.216128
38,9,200,60,14:44:14.806452,14:44:15.006684,0 days 00:00:00.200232
39,10,200,60,14:44:18.030205,14:44:18.243341,0 days 00:00:00.213136
40,1,200,80,14:44:21.281049,14:44:21.483559,0 days 00:00:00.202510
41,2,200,80,14:44:24.522325,14:44:24.741183,0 days 00:00:00.218858
42,3,200,80,14:44:27.779996,14:44:27.993913,0 days 00:00:00.213917
43,4,200,80,14:44:31.038844,14:44:31.252366,0 days 00:00:00.213522
44,5,200,80,14:44:34.278733,14:44:34.492588,0 days 00:00:00.213855
45,6,200,80,14:44:37.528433,14:44:37.732136,0 days 00:00:00.203703
46,7,200,80,14:44:40.760497,14:44:40.962716,0 days 00:00:00.202219
47,8,200,80,14:44:43.995726,14:44:44.204368,0 days 00:00:00.208642
48,9,200,80,14:44:47.237486,14:44:47.438528,0 days 00:00:00.201042
49,10,200,80,14:44:50.471176,14:44:50.690671,0 days 00:00:00.219495
50,1,200,100,14:44:53.737409,14:44:53.957297,0 days 00:00:00.219888
51,2,200,100,14:44:56.994103,14:44:57.211096,0 days 00:00:00.216993
52,3,200,100,14:45:00.236811,14:45:00.460792,0 days 00:00:00.223981
53,4,200,100,14:45:03.493773,14:45:03.703908,0 days 00:00:00.210135
54,5,200,100,14:45:06.746272,14:45:06.948928,0 days 00:00:00.202656
55,6,200,100,14:45:09.977426,14:45:10.186843,0 days 00:00:00.209417
56,7,200,100,14:45:13.226832,14:45:13.427813,0 days 00:00:00.200981
57,8,200,100,14:45:16.460304,14:45:16.665751,0 days 00:00:00.205447
58,9,200,100,14:45:19.693263,14:45:19.903101,0 days 00:00:00.209838
59,10,200,100,14:45:22.947579,14:45:23.151441,0 days 00:00:00.203862
