,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,11:40:56.178619,11:40:56.389734,0 days 00:00:00.211115
1,2,200,0,11:40:59.422067,11:40:59.622297,0 days 00:00:00.200230
2,3,200,0,11:41:02.661401,11:41:02.871252,0 days 00:00:00.209851
3,4,200,0,11:41:05.895318,11:41:06.104541,0 days 00:00:00.209223
4,5,200,0,11:41:09.128001,11:41:09.341903,0 days 00:00:00.213902
5,6,200,0,11:41:12.388157,11:41:12.607669,0 days 00:00:00.219512
6,7,200,0,11:41:15.637261,11:41:15.844744,0 days 00:00:00.207483
7,8,200,0,11:41:18.877528,11:41:19.090976,0 days 00:00:00.213448
8,9,200,0,11:41:22.127044,11:41:22.341659,0 days 00:00:00.214615
9,10,200,0,11:41:25.378154,11:41:25.590377,0 days 00:00:00.212223
10,1,200,20,11:41:28.620174,11:41:28.826786,0 days 00:00:00.206612
11,2,200,20,11:41:31.860023,11:41:32.060239,0 days 00:00:00.200216
12,3,200,20,11:41:35.093020,11:41:35.307086,0 days 00:00:00.214066
13,4,200,20,11:41:38.343205,11:41:38.551436,0 days 00:00:00.208231
14,5,200,20,11:41:41.576754,11:41:41.781507,0 days 00:00:00.204753
15,6,200,20,11:41:44.809247,11:41:45.019258,0 days 00:00:00.210011
16,7,200,20,11:41:48.061541,11:41:48.266279,0 days 00:00:00.204738
17,8,200,20,11:41:51.292462,11:41:51.502356,0 days 00:00:00.209894
18,9,200,20,11:41:54.542377,11:41:54.758610,0 days 00:00:00.216233
19,10,200,20,11:41:57.782435,11:41:57.985801,0 days 00:00:00.203366
20,1,200,40,11:42:01.025530,11:42:01.234529,0 days 00:00:00.208999
21,2,200,40,11:42:04.268030,11:42:04.494560,0 days 00:00:00.226530
22,3,200,40,11:42:07.523822,11:42:07.735670,0 days 00:00:00.211848
23,4,200,40,11:42:10.775365,11:42:10.985691,0 days 00:00:00.210326
24,5,200,40,11:42:14.027068,11:42:14.232521,0 days 00:00:00.205453
25,6,200,40,11:42:17.274787,11:42:17.479315,0 days 00:00:00.204528
26,7,200,40,11:42:20.510587,11:42:20.721108,0 days 00:00:00.210521
27,8,200,40,11:42:23.749924,11:42:23.956854,0 days 00:00:00.206930
28,9,200,40,11:42:26.990906,11:42:27.201088,0 days 00:00:00.210182
29,10,200,40,11:42:30.240964,11:42:30.449991,0 days 00:00:00.209027
30,1,200,60,11:42:33.473658,11:42:33.691542,0 days 00:00:00.217884
31,2,200,60,11:42:36.723402,11:42:36.941096,0 days 00:00:00.217694
32,3,200,60,11:42:39.982797,11:42:40.182866,0 days 00:00:00.200069
33,4,200,60,11:42:43.210625,11:42:43.419024,0 days 00:00:00.208399
34,5,200,60,11:42:46.449260,11:42:46.650488,0 days 00:00:00.201228
35,6,200,60,11:42:49.689789,11:42:49.897989,0 days 00:00:00.208200
36,7,200,60,11:42:52.922621,11:42:53.132224,0 days 00:00:00.209603
37,8,200,60,11:42:56.182062,11:42:56.398891,0 days 00:00:00.216829
38,9,200,60,11:42:59.423310,11:42:59.633320,0 days 00:00:00.210010
39,10,200,60,11:43:02.671925,11:43:02.873045,0 days 00:00:00.201120
40,1,200,80,11:43:05.905235,11:43:06.119394,0 days 00:00:00.214159
41,2,200,80,11:43:09.156477,11:43:09.365060,0 days 00:00:00.208583
42,3,200,80,11:43:12.401584,11:43:12.604920,0 days 00:00:00.203336
43,4,200,80,11:43:15.638199,11:43:15.848626,0 days 00:00:00.210427
44,5,200,80,11:43:18.873277,11:43:19.081799,0 days 00:00:00.208522
45,6,200,80,11:43:22.122606,11:43:22.335318,0 days 00:00:00.212712
46,7,200,80,11:43:25.371144,11:43:25.577768,0 days 00:00:00.206624
47,8,200,80,11:43:28.606612,11:43:28.814615,0 days 00:00:00.208003
48,9,200,80,11:43:31.863487,11:43:32.072984,0 days 00:00:00.209497
49,10,200,80,11:43:35.103835,11:43:35.305579,0 days 00:00:00.201744
50,1,200,100,11:43:38.337265,11:43:38.554983,0 days 00:00:00.217718
51,2,200,100,11:43:41.589454,11:43:41.800576,0 days 00:00:00.211122
52,3,200,100,11:43:44.829704,11:43:45.055723,0 days 00:00:00.226019
53,4,200,100,11:43:48.079191,11:43:48.296014,0 days 00:00:00.216823
54,5,200,100,11:43:51.336320,11:43:51.537140,0 days 00:00:00.200820
55,6,200,100,11:43:54.573975,11:43:54.780319,0 days 00:00:00.206344
56,7,200,100,11:43:57.818590,11:43:58.033595,0 days 00:00:00.215005
57,8,200,100,11:44:01.062114,11:44:01.271834,0 days 00:00:00.209720
58,9,200,100,11:44:04.305528,11:44:04.511666,0 days 00:00:00.206138
59,10,200,100,11:44:07.536761,11:44:07.745233,0 days 00:00:00.208472
