,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,200,0,15:32:24.088518,15:32:24.296950,0 days 00:00:00.208432
1,2,200,0,15:32:27.327148,15:32:27.536720,0 days 00:00:00.209572
2,3,200,0,15:32:30.561110,15:32:30.766750,0 days 00:00:00.205640
3,4,200,0,15:32:33.795964,15:32:34.012738,0 days 00:00:00.216774
4,5,200,0,15:32:37.036640,15:32:37.256061,0 days 00:00:00.219421
5,6,200,0,15:32:40.283465,15:32:40.493255,0 days 00:00:00.209790
6,7,200,0,15:32:43.525644,15:32:43.730325,0 days 00:00:00.204681
7,8,200,0,15:32:46.759113,15:32:46.963045,0 days 00:00:00.203932
8,9,200,0,15:32:49.983277,15:32:50.192571,0 days 00:00:00.209294
9,10,200,0,15:32:53.215135,15:32:53.422398,0 days 00:00:00.207263
10,1,200,20,15:32:56.468467,15:32:56.684719,0 days 00:00:00.216252
11,2,200,20,15:32:59.714681,15:32:59.922346,0 days 00:00:00.207665
12,3,200,20,15:33:02.939189,15:33:03.148221,0 days 00:00:00.209032
13,4,200,20,15:33:06.174744,15:33:06.377376,0 days 00:00:00.202632
14,5,200,20,15:33:09.404597,15:33:09.604906,0 days 00:00:00.200309
15,6,200,20,15:33:12.635048,15:33:12.839408,0 days 00:00:00.204360
16,7,200,20,15:33:15.874684,15:33:16.077409,0 days 00:00:00.202725
17,8,200,20,15:33:19.107107,15:33:19.312393,0 days 00:00:00.205286
18,9,200,20,15:33:22.339390,15:33:22.544214,0 days 00:00:00.204824
19,10,200,20,15:33:25.574504,15:33:25.783921,0 days 00:00:00.209417
20,1,200,40,15:33:28.806428,15:33:29.010486,0 days 00:00:00.204058
21,2,200,40,15:33:32.036986,15:33:32.244116,0 days 00:00:00.207130
22,3,200,40,15:33:35.266186,15:33:35.466473,0 days 00:00:00.200287
23,4,200,40,15:33:38.495177,15:33:38.703978,0 days 00:00:00.208801
24,5,200,40,15:33:41.730146,15:33:41.939539,0 days 00:00:00.209393
25,6,200,40,15:33:44.961265,15:33:45.167152,0 days 00:00:00.205887
26,7,200,40,15:33:48.192905,15:33:48.400437,0 days 00:00:00.207532
27,8,200,40,15:33:51.423183,15:33:51.627385,0 days 00:00:00.204202
28,9,200,40,15:33:54.660022,15:33:54.865488,0 days 00:00:00.205466
29,10,200,40,15:33:57.892220,15:33:58.100143,0 days 00:00:00.207923
30,1,200,60,15:34:01.131723,15:34:01.334440,0 days 00:00:00.202717
31,2,200,60,15:34:04.354531,15:34:04.554535,0 days 00:00:00.200004
32,3,200,60,15:34:07.582351,15:34:07.783843,0 days 00:00:00.201492
33,4,200,60,15:34:10.813037,15:34:11.028768,0 days 00:00:00.215731
34,5,200,60,15:34:14.063129,15:34:14.274928,0 days 00:00:00.211799
35,6,200,60,15:34:17.303165,15:34:17.512809,0 days 00:00:00.209644
36,7,200,60,15:34:20.541423,15:34:20.749540,0 days 00:00:00.208117
37,8,200,60,15:34:23.779059,15:34:23.988912,0 days 00:00:00.209853
38,9,200,60,15:34:27.021112,15:34:27.223981,0 days 00:00:00.202869
39,10,200,60,15:34:30.262112,15:34:30.466150,0 days 00:00:00.204038
40,1,200,80,15:34:33.503343,15:34:33.717299,0 days 00:00:00.213956
41,2,200,80,15:34:36.754161,15:34:36.971202,0 days 00:00:00.217041
42,3,200,80,15:34:40.003164,15:34:40.217109,0 days 00:00:00.213945
43,4,200,80,15:34:43.266531,15:34:43.479753,0 days 00:00:00.213222
44,5,200,80,15:34:46.521752,15:34:46.733247,0 days 00:00:00.211495
45,6,200,80,15:34:49.758182,15:34:49.964803,0 days 00:00:00.206621
46,7,200,80,15:34:52.985673,15:34:53.202478,0 days 00:00:00.216805
47,8,200,80,15:34:56.235382,15:34:56.456982,0 days 00:00:00.221600
48,9,200,80,15:34:59.485337,15:34:59.698311,0 days 00:00:00.212974
49,10,200,80,15:35:02.735273,15:35:02.954537,0 days 00:00:00.219264
50,1,200,100,15:35:05.985132,15:35:06.195308,0 days 00:00:00.210176
51,2,200,100,15:35:09.218077,15:35:09.426614,0 days 00:00:00.208537
52,3,200,100,15:35:12.471606,15:35:12.681539,0 days 00:00:00.209933
53,4,200,100,15:35:15.706474,15:35:15.910978,0 days 00:00:00.204504
54,5,200,100,15:35:18.934177,15:35:19.143812,0 days 00:00:00.209635
55,6,200,100,15:35:22.168523,15:35:22.377805,0 days 00:00:00.209282
56,7,200,100,15:35:25.400921,15:35:25.610009,0 days 00:00:00.209088
57,8,200,100,15:35:28.633682,15:35:28.856139,0 days 00:00:00.222457
58,9,200,100,15:35:31.886022,15:35:32.093406,0 days 00:00:00.207384
59,10,200,100,15:35:35.136895,15:35:35.343291,0 days 00:00:00.206396
