,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,14:21:28.823933,14:21:28.924896,0 days 00:00:00.100963
1,2,100,0,14:21:31.950838,14:21:32.060799,0 days 00:00:00.109961
2,3,100,0,14:21:35.095365,14:21:35.208160,0 days 00:00:00.112795
3,4,100,0,14:21:38.233458,14:21:38.343420,0 days 00:00:00.109962
4,5,100,0,14:21:41.371094,14:21:41.481067,0 days 00:00:00.109973
5,6,100,0,14:21:44.510213,14:21:44.620190,0 days 00:00:00.109977
6,7,100,0,14:21:47.652167,14:21:47.759146,0 days 00:00:00.106979
7,8,100,0,14:21:50.779637,14:21:50.889569,0 days 00:00:00.109932
8,9,100,0,14:21:53.917147,14:21:54.017148,0 days 00:00:00.100001
9,10,100,0,14:21:57.037688,14:21:57.147684,0 days 00:00:00.109996
10,1,100,20,14:22:00.176099,14:22:00.286020,0 days 00:00:00.109921
11,2,100,20,14:22:03.315311,14:22:03.425344,0 days 00:00:00.110033
12,3,100,20,14:22:06.451381,14:22:06.556364,0 days 00:00:00.104983
13,4,100,20,14:22:09.582357,14:22:09.692317,0 days 00:00:00.109960
14,5,100,20,14:22:12.716534,14:22:12.826500,0 days 00:00:00.109966
15,6,100,20,14:22:15.857598,14:22:15.961906,0 days 00:00:00.104308
16,7,100,20,14:22:18.982115,14:22:19.082573,0 days 00:00:00.100458
17,8,100,20,14:22:22.109143,14:22:22.219258,0 days 00:00:00.110115
18,9,100,20,14:22:25.250702,14:22:25.359238,0 days 00:00:00.108536
19,10,100,20,14:22:28.397063,14:22:28.507040,0 days 00:00:00.109977
20,1,100,40,14:22:31.527687,14:22:31.627709,0 days 00:00:00.100022
21,2,100,40,14:22:34.654908,14:22:34.764901,0 days 00:00:00.109993
22,3,100,40,14:22:37.801637,14:22:37.911599,0 days 00:00:00.109962
23,4,100,40,14:22:40.933320,14:22:41.035432,0 days 00:00:00.102112
24,5,100,40,14:22:44.057531,14:22:44.167511,0 days 00:00:00.109980
25,6,100,40,14:22:47.207011,14:22:47.307338,0 days 00:00:00.100327
26,7,100,40,14:22:50.330985,14:22:50.431015,0 days 00:00:00.100030
27,8,100,40,14:22:53.453496,14:22:53.563486,0 days 00:00:00.109990
28,9,100,40,14:22:56.603243,14:22:56.713209,0 days 00:00:00.109966
29,10,100,40,14:22:59.738845,14:22:59.850823,0 days 00:00:00.111978
30,1,100,60,14:23:02.871220,14:23:02.981176,0 days 00:00:00.109956
31,2,100,60,14:23:06.009144,14:23:06.119112,0 days 00:00:00.109968
32,3,100,60,14:23:09.150285,14:23:09.257775,0 days 00:00:00.107490
33,4,100,60,14:23:12.282626,14:23:12.382642,0 days 00:00:00.100016
34,5,100,60,14:23:15.413913,14:23:15.518527,0 days 00:00:00.104614
35,6,100,60,14:23:18.541445,14:23:18.653418,0 days 00:00:00.111973
36,7,100,60,14:23:21.675876,14:23:21.795834,0 days 00:00:00.119958
37,8,100,60,14:23:24.816861,14:23:24.926845,0 days 00:00:00.109984
38,9,100,60,14:23:27.947464,14:23:28.057450,0 days 00:00:00.109986
39,10,100,60,14:23:31.077982,14:23:31.178065,0 days 00:00:00.100083
40,1,100,80,14:23:34.217237,14:23:34.327204,0 days 00:00:00.109967
41,2,100,80,14:23:37.354979,14:23:37.464916,0 days 00:00:00.109937
42,3,100,80,14:23:40.486271,14:23:40.596213,0 days 00:00:00.109942
43,4,100,80,14:23:43.617647,14:23:43.718198,0 days 00:00:00.100551
44,5,100,80,14:23:46.741303,14:23:46.851274,0 days 00:00:00.109971
45,6,100,80,14:23:49.872959,14:23:49.982900,0 days 00:00:00.109941
46,7,100,80,14:23:53.022098,14:23:53.132026,0 days 00:00:00.109928
47,8,100,80,14:23:56.154856,14:23:56.264796,0 days 00:00:00.109940
48,9,100,80,14:23:59.295034,14:23:59.404975,0 days 00:00:00.109941
49,10,100,80,14:24:02.434670,14:24:02.544605,0 days 00:00:00.109935
50,1,100,100,14:24:05.573578,14:24:05.683519,0 days 00:00:00.109941
51,2,100,100,14:24:08.711027,14:24:08.820962,0 days 00:00:00.109935
52,3,100,100,14:24:11.841472,14:24:11.951404,0 days 00:00:00.109932
53,4,100,100,14:24:14.974476,14:24:15.084418,0 days 00:00:00.109942
54,5,100,100,14:24:18.108474,14:24:18.218415,0 days 00:00:00.109941
55,6,100,100,14:24:21.241297,14:24:21.351237,0 days 00:00:00.109940
56,7,100,100,14:24:24.372037,14:24:24.481887,0 days 00:00:00.109850
57,8,100,100,14:24:27.510497,14:24:27.610879,0 days 00:00:00.100382
58,9,100,100,14:24:30.632463,14:24:30.733411,0 days 00:00:00.100948
59,10,100,100,14:24:33.760510,14:24:33.870442,0 days 00:00:00.109932
