,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,13:34:56.311921,13:34:56.425608,0 days 00:00:00.113687
1,2,100,0,13:34:59.452897,13:34:59.562875,0 days 00:00:00.109978
2,3,100,0,13:35:02.591428,13:35:02.701318,0 days 00:00:00.109890
3,4,100,0,13:35:05.724298,13:35:05.834264,0 days 00:00:00.109966
4,5,100,0,13:35:08.854559,13:35:08.964525,0 days 00:00:00.109966
5,6,100,0,13:35:12.004175,13:35:12.108002,0 days 00:00:00.103827
6,7,100,0,13:35:15.134648,13:35:15.244619,0 days 00:00:00.109971
7,8,100,0,13:35:18.280871,13:35:18.390801,0 days 00:00:00.109930
8,9,100,0,13:35:21.418372,13:35:21.528356,0 days 00:00:00.109984
9,10,100,0,13:35:24.554012,13:35:24.664018,0 days 00:00:00.110006
10,1,100,20,13:35:27.691304,13:35:27.791336,0 days 00:00:00.100032
11,2,100,20,13:35:30.819740,13:35:30.920480,0 days 00:00:00.100740
12,3,100,20,13:35:33.943491,13:35:34.053490,0 days 00:00:00.109999
13,4,100,20,13:35:37.082363,13:35:37.192318,0 days 00:00:00.109955
14,5,100,20,13:35:40.218392,13:35:40.318396,0 days 00:00:00.100004
15,6,100,20,13:35:43.340059,13:35:43.452534,0 days 00:00:00.112475
16,7,100,20,13:35:46.493123,13:35:46.600141,0 days 00:00:00.107018
17,8,100,20,13:35:49.629985,13:35:49.739965,0 days 00:00:00.109980
18,9,100,20,13:35:52.776966,13:35:52.879437,0 days 00:00:00.102471
19,10,100,20,13:35:55.902340,13:35:56.012277,0 days 00:00:00.109937
20,1,100,40,13:35:59.041786,13:35:59.151750,0 days 00:00:00.109964
21,2,100,40,13:36:02.172234,13:36:02.272313,0 days 00:00:00.100079
22,3,100,40,13:36:05.296014,13:36:05.405982,0 days 00:00:00.109968
23,4,100,40,13:36:08.428542,13:36:08.538506,0 days 00:00:00.109964
24,5,100,40,13:36:11.568998,13:36:11.669010,0 days 00:00:00.100012
25,6,100,40,13:36:14.693691,13:36:14.803651,0 days 00:00:00.109960
26,7,100,40,13:36:17.831016,13:36:17.940973,0 days 00:00:00.109957
27,8,100,40,13:36:20.980624,13:36:21.090591,0 days 00:00:00.109967
28,9,100,40,13:36:24.120406,13:36:24.220439,0 days 00:00:00.100033
29,10,100,40,13:36:27.250939,13:36:27.357981,0 days 00:00:00.107042
30,1,100,60,13:36:30.385868,13:36:30.495750,0 days 00:00:00.109882
31,2,100,60,13:36:33.517938,13:36:33.617942,0 days 00:00:00.100004
32,3,100,60,13:36:36.639772,13:36:36.751777,0 days 00:00:00.112005
33,4,100,60,13:36:39.777857,13:36:39.877860,0 days 00:00:00.100003
34,5,100,60,13:36:42.903436,13:36:43.012900,0 days 00:00:00.109464
35,6,100,60,13:36:46.042672,13:36:46.152639,0 days 00:00:00.109967
36,7,100,60,13:36:49.185794,13:36:49.295775,0 days 00:00:00.109981
37,8,100,60,13:36:52.321039,13:36:52.427888,0 days 00:00:00.106849
38,9,100,60,13:36:55.453384,13:36:55.553424,0 days 00:00:00.100040
39,10,100,60,13:36:58.580674,13:36:58.690638,0 days 00:00:00.109964
40,1,100,80,13:37:01.715852,13:37:01.825842,0 days 00:00:00.109990
41,2,100,80,13:37:04.850951,13:37:04.958928,0 days 00:00:00.107977
42,3,100,80,13:37:07.985641,13:37:08.085642,0 days 00:00:00.100001
43,4,100,80,13:37:11.106019,13:37:11.216013,0 days 00:00:00.109994
44,5,100,80,13:37:14.237841,13:37:14.337855,0 days 00:00:00.100014
45,6,100,80,13:37:17.373915,13:37:17.483871,0 days 00:00:00.109956
46,7,100,80,13:37:20.512207,13:37:20.612243,0 days 00:00:00.100036
47,8,100,80,13:37:23.634638,13:37:23.744605,0 days 00:00:00.109967
48,9,100,80,13:37:26.773886,13:37:26.883855,0 days 00:00:00.109969
49,10,100,80,13:37:29.903971,13:37:30.013920,0 days 00:00:00.109949
50,1,100,100,13:37:33.040223,13:37:33.150187,0 days 00:00:00.109964
51,2,100,100,13:37:36.173410,13:37:36.283372,0 days 00:00:00.109962
52,3,100,100,13:37:39.309408,13:37:39.409460,0 days 00:00:00.100052
53,4,100,100,13:37:42.437185,13:37:42.537869,0 days 00:00:00.100684
54,5,100,100,13:37:45.576224,13:37:45.686217,0 days 00:00:00.109993
55,6,100,100,13:37:48.709548,13:37:48.819516,0 days 00:00:00.109968
56,7,100,100,13:37:51.849853,13:37:51.955825,0 days 00:00:00.105972
57,8,100,100,13:37:54.978591,13:37:55.079193,0 days 00:00:00.100602
58,9,100,100,13:37:58.105848,13:37:58.205851,0 days 00:00:00.100003
59,10,100,100,13:38:01.228742,13:38:01.328747,0 days 00:00:00.100005
