,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,10:55:42.923739,10:55:43.027050,0 days 00:00:00.103311
1,2,100,0,10:55:46.051175,10:55:46.161150,0 days 00:00:00.109975
2,3,100,0,10:55:49.186690,10:55:49.296659,0 days 00:00:00.109969
3,4,100,0,10:55:52.336348,10:55:52.446315,0 days 00:00:00.109967
4,5,100,0,10:55:55.473464,10:55:55.583420,0 days 00:00:00.109956
5,6,100,0,10:55:58.606965,10:55:58.716948,0 days 00:00:00.109983
6,7,100,0,10:56:01.745329,10:56:01.855275,0 days 00:00:00.109946
7,8,100,0,10:56:04.880341,10:56:04.990326,0 days 00:00:00.109985
8,9,100,0,10:56:08.022751,10:56:08.134232,0 days 00:00:00.111481
9,10,100,0,10:56:11.160721,10:56:11.260770,0 days 00:00:00.100049
10,1,100,20,10:56:14.282816,10:56:14.392782,0 days 00:00:00.109966
11,2,100,20,10:56:17.415151,10:56:17.525111,0 days 00:00:00.109960
12,3,100,20,10:56:20.546830,10:56:20.647728,0 days 00:00:00.100898
13,4,100,20,10:56:23.668937,10:56:23.768968,0 days 00:00:00.100031
14,5,100,20,10:56:26.798247,10:56:26.908206,0 days 00:00:00.109959
15,6,100,20,10:56:29.940787,10:56:30.050827,0 days 00:00:00.110040
16,7,100,20,10:56:33.080953,10:56:33.181391,0 days 00:00:00.100438
17,8,100,20,10:56:36.220664,10:56:36.334666,0 days 00:00:00.114002
18,9,100,20,10:56:39.367644,10:56:39.474434,0 days 00:00:00.106790
19,10,100,20,10:56:42.504530,10:56:42.610016,0 days 00:00:00.105486
20,1,100,40,10:56:45.647044,10:56:45.757014,0 days 00:00:00.109970
21,2,100,40,10:56:48.781821,10:56:48.891784,0 days 00:00:00.109963
22,3,100,40,10:56:51.923369,10:56:52.033342,0 days 00:00:00.109973
23,4,100,40,10:56:55.059166,10:56:55.169107,0 days 00:00:00.109941
24,5,100,40,10:56:58.197693,10:56:58.297713,0 days 00:00:00.100020
25,6,100,40,10:57:01.335997,10:57:01.439564,0 days 00:00:00.103567
26,7,100,40,10:57:04.468705,10:57:04.568746,0 days 00:00:00.100041
27,8,100,40,10:57:07.589328,10:57:07.699302,0 days 00:00:00.109974
28,9,100,40,10:57:10.738167,10:57:10.841863,0 days 00:00:00.103696
29,10,100,40,10:57:13.869682,10:57:13.979643,0 days 00:00:00.109961
30,1,100,60,10:57:17.017463,10:57:17.118756,0 days 00:00:00.101293
31,2,100,60,10:57:20.143681,10:57:20.243934,0 days 00:00:00.100253
32,3,100,60,10:57:23.271868,10:57:23.381843,0 days 00:00:00.109975
33,4,100,60,10:57:26.405113,10:57:26.515085,0 days 00:00:00.109972
34,5,100,60,10:57:29.541098,10:57:29.651092,0 days 00:00:00.109994
35,6,100,60,10:57:32.676502,10:57:32.786481,0 days 00:00:00.109979
36,7,100,60,10:57:35.814333,10:57:35.924304,0 days 00:00:00.109971
37,8,100,60,10:57:38.947500,10:57:39.047519,0 days 00:00:00.100019
38,9,100,60,10:57:42.068158,10:57:42.178153,0 days 00:00:00.109995
39,10,100,60,10:57:45.204887,10:57:45.314874,0 days 00:00:00.109987
40,1,100,80,10:57:48.343512,10:57:48.453474,0 days 00:00:00.109962
41,2,100,80,10:57:51.484421,10:57:51.594386,0 days 00:00:00.109965
42,3,100,80,10:57:54.618500,10:57:54.718899,0 days 00:00:00.100399
43,4,100,80,10:57:57.740730,10:57:57.843451,0 days 00:00:00.102721
44,5,100,80,10:58:00.870343,10:58:00.970472,0 days 00:00:00.100129
45,6,100,80,10:58:03.990601,10:58:04.100560,0 days 00:00:00.109959
46,7,100,80,10:58:07.140287,10:58:07.250526,0 days 00:00:00.110239
47,8,100,80,10:58:10.279750,10:58:10.379752,0 days 00:00:00.100002
48,9,100,80,10:58:13.419400,10:58:13.519407,0 days 00:00:00.100007
49,10,100,80,10:58:16.544484,10:58:16.654458,0 days 00:00:00.109974
50,1,100,100,10:58:19.676123,10:58:19.786130,0 days 00:00:00.110007
51,2,100,100,10:58:22.808607,10:58:22.918593,0 days 00:00:00.109986
52,3,100,100,10:58:25.941504,10:58:26.051499,0 days 00:00:00.109995
53,4,100,100,10:58:29.074082,10:58:29.184048,0 days 00:00:00.109966
54,5,100,100,10:58:32.212018,10:58:32.322015,0 days 00:00:00.109997
55,6,100,100,10:58:35.349798,10:58:35.459774,0 days 00:00:00.109976
56,7,100,100,10:58:38.486829,10:58:38.596825,0 days 00:00:00.109996
57,8,100,100,10:58:41.631131,10:58:41.743118,0 days 00:00:00.111987
58,9,100,100,10:58:44.769757,10:58:44.879568,0 days 00:00:00.109811
59,10,100,100,10:58:47.917030,10:58:48.027010,0 days 00:00:00.109980
