,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,10:46:33.813414,10:46:33.918234,0 days 00:00:00.104820
1,2,100,0,10:46:36.947160,10:46:37.047161,0 days 00:00:00.100001
2,3,100,0,10:46:40.069917,10:46:40.179879,0 days 00:00:00.109962
3,4,100,0,10:46:43.203349,10:46:43.313303,0 days 00:00:00.109954
4,5,100,0,10:46:46.353168,10:46:46.463147,0 days 00:00:00.109979
5,6,100,0,10:46:49.487140,10:46:49.587192,0 days 00:00:00.100052
6,7,100,0,10:46:52.608140,10:46:52.718100,0 days 00:00:00.109960
7,8,100,0,10:46:55.757845,10:46:55.858156,0 days 00:00:00.100311
8,9,100,0,10:46:58.886360,10:46:58.986392,0 days 00:00:00.100032
9,10,100,0,10:47:02.012093,10:47:02.122063,0 days 00:00:00.109970
10,1,100,20,10:47:05.154897,10:47:05.254954,0 days 00:00:00.100057
11,2,100,20,10:47:08.282134,10:47:08.386680,0 days 00:00:00.104546
12,3,100,20,10:47:11.413350,10:47:11.514281,0 days 00:00:00.100931
13,4,100,20,10:47:14.551355,10:47:14.651368,0 days 00:00:00.100013
14,5,100,20,10:47:17.675792,10:47:17.785770,0 days 00:00:00.109978
15,6,100,20,10:47:20.809468,10:47:20.919441,0 days 00:00:00.109973
16,7,100,20,10:47:23.950361,10:47:24.060363,0 days 00:00:00.110002
17,8,100,20,10:47:27.086593,10:47:27.199743,0 days 00:00:00.113150
18,9,100,20,10:47:30.239219,10:47:30.349194,0 days 00:00:00.109975
19,10,100,20,10:47:33.377736,10:47:33.487738,0 days 00:00:00.110002
20,1,100,40,10:47:36.510748,10:47:36.620671,0 days 00:00:00.109923
21,2,100,40,10:47:39.647261,10:47:39.757221,0 days 00:00:00.109960
22,3,100,40,10:47:42.787074,10:47:42.894572,0 days 00:00:00.107498
23,4,100,40,10:47:45.920039,10:47:46.030006,0 days 00:00:00.109967
24,5,100,40,10:47:49.056996,10:47:49.157007,0 days 00:00:00.100011
25,6,100,40,10:47:52.186097,10:47:52.290100,0 days 00:00:00.104003
26,7,100,40,10:47:55.315770,10:47:55.425732,0 days 00:00:00.109962
27,8,100,40,10:47:58.453628,10:47:58.563612,0 days 00:00:00.109984
28,9,100,40,10:48:01.586803,10:48:01.696762,0 days 00:00:00.109959
29,10,100,40,10:48:04.730593,10:48:04.840554,0 days 00:00:00.109961
30,1,100,60,10:48:07.863334,10:48:07.973307,0 days 00:00:00.109973
31,2,100,60,10:48:11.002343,10:48:11.102347,0 days 00:00:00.100004
32,3,100,60,10:48:14.133864,10:48:14.243833,0 days 00:00:00.109969
33,4,100,60,10:48:17.271946,10:48:17.379636,0 days 00:00:00.107690
34,5,100,60,10:48:20.401832,10:48:20.511796,0 days 00:00:00.109964
35,6,100,60,10:48:23.551478,10:48:23.651498,0 days 00:00:00.100020
36,7,100,60,10:48:26.681261,10:48:26.791247,0 days 00:00:00.109986
37,8,100,60,10:48:29.818898,10:48:29.928860,0 days 00:00:00.109962
38,9,100,60,10:48:32.951130,10:48:33.052076,0 days 00:00:00.100946
39,10,100,60,10:48:36.081314,10:48:36.181315,0 days 00:00:00.100001
40,1,100,80,10:48:39.205523,10:48:39.315495,0 days 00:00:00.109972
41,2,100,80,10:48:42.344386,10:48:42.454343,0 days 00:00:00.109957
42,3,100,80,10:48:45.474386,10:48:45.574450,0 days 00:00:00.100064
43,4,100,80,10:48:48.601499,10:48:48.701500,0 days 00:00:00.100001
44,5,100,80,10:48:51.741736,10:48:51.849516,0 days 00:00:00.107780
45,6,100,80,10:48:54.869539,10:48:54.977279,0 days 00:00:00.107740
46,7,100,80,10:48:58.004426,10:48:58.113561,0 days 00:00:00.109135
47,8,100,80,10:49:01.155358,10:49:01.256552,0 days 00:00:00.101194
48,9,100,80,10:49:04.277334,10:49:04.377449,0 days 00:00:00.100115
49,10,100,80,10:49:07.405642,10:49:07.506158,0 days 00:00:00.100516
50,1,100,100,10:49:10.540724,10:49:10.640830,0 days 00:00:00.100106
51,2,100,100,10:49:13.670244,10:49:13.780213,0 days 00:00:00.109969
52,3,100,100,10:49:16.808130,10:49:16.917112,0 days 00:00:00.108982
53,4,100,100,10:49:20.208743,10:49:20.315107,0 days 00:00:00.106364
54,5,100,100,10:49:23.348509,10:49:23.458481,0 days 00:00:00.109972
55,6,100,100,10:49:26.485103,10:49:26.585123,0 days 00:00:00.100020
56,7,100,100,10:49:29.612582,10:49:29.712619,0 days 00:00:00.100037
57,8,100,100,10:49:32.749338,10:49:32.859402,0 days 00:00:00.110064
58,9,100,100,10:49:35.881754,10:49:35.991649,0 days 00:00:00.109895
59,10,100,100,10:49:39.013181,10:49:39.123178,0 days 00:00:00.109997
