Investigator;;Time (s);Electrode;Amplitude (mV)
Recording Name;D19_POSTsiembra_D5_(IV);0.02024;D5_23;0.019
Description;;0.04256;D5_23;0.017
Maestro Edge (Maestro-091) Settings;;0.06096;D5_23;0.021
   Original File Time;02/20/2024 14:37:33;0.06672;D5_23;0.019
   Sampling Frequency;12.5 kHz;0.1656;D5_42;0.108
   Voltage Scale;-5.484861781483107E-08 V/sample;0.20032;D5_13;0.029
   Experiment Start Time;02/20/2024 13:19:42;0.23984;D5_33;0.017
   Referencing Method;Median;0.272;D5_42;0.106
   Analog Mode Setting;Neural Spikes;0.29152;D5_23;0.019
   Plate Type;CytoView MEA 24;0.32616;D5_23;0.017
   Digital Low Pass Filter;3 kHz Kaiser Window;0.34496;D5_13;0.032
   Digital High Pass Filter;200 Hz IIR;0.39448;D5_33;0.016
   Temperature Set Point;37.0 Degrees C;0.42184;D5_42;0.026
   Current Temperature;37.0 Degrees C;0.42408;D5_23;0.023
   Heater Power;On;0.43568;D5_23;0.021
   Legacy Heating Mode;Off;0.44272;D5_23;0.021
   Barcode Plate Type;TwentyFourWell;0.44992;D5_23;0.023
   Plate Serial Number;114-0345;0.45392;D5_42;0.103
   CO2 Conc. Set Point;5.00%;0.47568;D5_33;0.048
   Actual CO2 Conc.;5.00%;0.47584;D5_23;0.145
   Gas Mixer Status;Regulating;0.476;D5_14;0.076
   AxIS Version;3.10.3.6;0.47832;D5_42;0.019
   Maestro Edge (Maestro-091) Firmware;3.10.3.6;0.49088;D5_42;0.103
   Maestro Edge (Maestro-091) BioCore Version;BioCore 4B;0.49288;D5_23;0.02
;;0.49552;D5_23;0.045
Spike Detector Settings;;0.49728;D5_33;0.041
   Method;Adaptive Threshold Crossing;0.498;D5_23;0.011
   Threshold;6;0.4996;D5_33;0.013
   Threshold Status;Variable;0.50184;D5_33;0.048
   Threshold Crossing Only;TRUE;0.5048;D5_33;0.014
   Pre-Spike Duration;0.84 ms;0.50784;D5_11;0.015
   Post-Spike Duration;2.16 ms;0.5092;D5_33;0.035
   Coincident Event Filter;Default (Well);0.50936;D5_23;0.036
   Coincidence Occurrence Threshold;4 Electrodes;0.51184;D5_42;0.098
   Coincidence Event Window;80 µs;0.51216;D5_23;0.132
   Allow Sample Overlap;FALSE;0.51344;D5_22;0.054
   Spike Count Interval;1 s;0.5136;D5_33;0.016
;;0.51416;D5_13;0.077
;;0.5144;D5_42;0.018
;;0.51472;D5_12;0.04
;;0.51488;D5_21;0.024
;;0.51592;D5_33;0.055
;;0.51608;D5_11;0.018
;;0.51656;D5_22;0.023
;;0.51656;D5_23;0.094
;;0.51712;D5_42;0.09
;;0.51728;D5_13;0.035
;;0.51768;D5_12;0.025
;;0.518;D5_14;0.034
;;0.51824;D5_31;0.015
;;0.51864;D5_21;0.014
;;0.51952;D5_33;0.025
;;0.5196;D5_13;0.019
;;0.51976;D5_23;0.139
;;0.52032;D5_42;0.016
;;0.52056;D5_14;0.033
;;0.52176;D5_12;0.029
;;0.52208;D5_13;0.03
;;0.52264;D5_23;0.022
;;0.52296;D5_33;0.024
;;0.52336;D5_22;0.016
;;0.524;D5_11;0.027
;;0.52568;D5_12;0.025
;;0.52568;D5_13;0.019
;;0.52672;D5_22;0.023
;;0.52672;D5_23;0.118
;;0.52808;D5_12;0.022
;;0.52864;D5_13;0.06
;;0.52872;D5_21;0.015
;;0.52928;D5_23;0.013
;;0.53;D5_33;0.027
;;0.5308;D5_22;0.016
;;0.53256;D5_23;0.021
;;0.53296;D5_13;0.026
;;0.53304;D5_12;0.027
;;0.53488;D5_23;0.144
;;0.5352;D5_42;0.016
;;0.53528;D5_13;0.038
;;0.53528;D5_33;0.034
;;0.5376;D5_33;0.012
;;0.53816;D5_23;0.015
;;0.53832;D5_22;0.031
;;0.53928;D5_31;0.02
;;0.5396;D5_13;0.031
;;0.53976;D5_42;0.089
;;0.53984;D5_14;0.026
;;0.53992;D5_12;0.041
;;0.54056;D5_21;0.03
;;0.5408;D5_11;0.028
;;0.54224;D5_23;0.04
;;0.54248;D5_13;0.035
;;0.54408;D5_33;0.025
;;0.54488;D5_13;0.026
;;0.54512;D5_23;0.137
;;0.5464;D5_42;0.07
;;0.54672;D5_12;0.02
;;0.54672;D5_33;0.053
;;0.5476;D5_23;0.125
;;0.54952;D5_33;0.018
;;0.55008;D5_23;0.014
;;0.55048;D5_13;0.026
;;0.55056;D5_42;0.063
;;0.55064;D5_11;0.019
;;0.55304;D5_12;0.027
;;0.55392;D5_13;0.034
;;0.55568;D5_12;0.02
;;0.55616;D5_14;0.028
;;0.55616;D5_23;0.037
;;0.55792;D5_22;0.026
;;0.55808;D5_11;0.022
;;0.5584;D5_33;0.017
;;0.5588;D5_12;0.014
;;0.55944;D5_14;0.023
;;0.56056;D5_13;0.028
;;0.56152;D5_22;0.022
;;0.56176;D5_12;0.017
;;0.56304;D5_14;0.024
;;0.56304;D5_42;0.077
;;0.5632;D5_13;0.023
;;0.56336;D5_31;0.019
;;0.56432;D5_23;0.023
;;0.5656;D5_12;0.031
;;0.56576;D5_42;0.014
;;0.56624;D5_31;0.018
;;0.56664;D5_21;0.018
;;0.5672;D5_23;0.107
;;0.56856;D5_33;0.086
;;0.57008;D5_13;0.049
;;0.57024;D5_22;0.021
;;0.57024;D5_23;0.037
;;0.57104;D5_12;0.019
;;0.5712;D5_11;0.02
;;0.57152;D5_14;0.028
;;0.57248;D5_23;0.023
;;0.57256;D5_22;0.018
;;0.57368;D5_42;0.084
;;0.57512;D5_12;0.034
;;0.57528;D5_13;0.026
;;0.57616;D5_23;0.126
;;0.57632;D5_24;0.016
;;0.5772;D5_33;0.023
;;0.57856;D5_13;0.04
;;0.57856;D5_23;0.019
;;0.58088;D5_23;0.11
;;0.5812;D5_33;0.018
;;0.58176;D5_13;0.024
;;0.5836;D5_23;0.022
;;0.58496;D5_13;0.037
;;0.58504;D5_33;0.021
;;0.58568;D5_12;0.03
;;0.58752;D5_13;0.018
