Investigator;;Time (s);Electrode;Amplitude (mV)
Recording Name;D19_POSTsiembra_D2_(IV);0.0664;D2_34;0.017
Description;;0.15952;D2_32;0.087
Maestro Edge (Maestro-091) Settings;;0.31408;D2_32;0.085
   Original File Time;02/20/2024 14:49:31;0.35264;D2_34;0.019
   Sampling Frequency;12.5 kHz;0.45976;D2_32;0.085
   Voltage Scale;-5.484861781483107E-08 V/sample;0.51968;D2_33;0.19
   Experiment Start Time;02/20/2024 13:19:42;0.52192;D2_33;0.017
   Referencing Method;Median;0.6008;D2_32;0.089
   Analog Mode Setting;Neural Spikes;0.6636;D2_34;0.196
   Plate Type;CytoView MEA 24;0.66696;D2_34;0.019
   Digital Low Pass Filter;3 kHz Kaiser Window;0.71584;D2_32;0.089
   Digital High Pass Filter;200 Hz IIR;0.7168;D2_22;0.011
   Temperature Set Point;37.0 Degrees C;0.71856;D2_32;0.008
   Current Temperature;37.0 Degrees C;0.72568;D2_21;0.019
   Heater Power;On;0.75976;D2_33;0.178
   Legacy Heating Mode;Off;0.76216;D2_33;0.01
   Barcode Plate Type;TwentyFourWell;0.76456;D2_33;0.098
   Plate Serial Number;114-0345;0.76752;D2_33;0.008
   CO2 Conc. Set Point;5.00%;0.84912;D2_32;0.088
   Actual CO2 Conc.;5.00%;0.91808;D2_34;0.195
   Gas Mixer Status;Regulating;0.97984;D2_32;0.087
   AxIS Version;3.10.3.6;1.0004;D2_33;0.176
   Maestro Edge (Maestro-091) Firmware;3.10.3.6;1.00264;D2_33;0.014
   Maestro Edge (Maestro-091) BioCore Version;BioCore 4B;1.03952;D2_21;0.019
;;1.04176;D2_21;0.015
Spike Detector Settings;;1.05504;D2_34;0.171
   Method;Adaptive Threshold Crossing;1.0564;D2_32;0.037
   Threshold;6;1.05784;D2_34;0.014
   Threshold Status;Variable;1.06032;D2_32;0.015
   Threshold Crossing Only;TRUE;1.07976;D2_33;0.174
   Pre-Spike Duration;0.84 ms;1.082;D2_33;0.009
   Post-Spike Duration;2.16 ms;1.08592;D2_33;0.094
   Coincident Event Filter;Default (Well);1.0872;D2_32;0.081
   Coincidence Occurrence Threshold;4 Electrodes;1.08904;D2_33;0.012
   Coincidence Event Window;80 µs;1.09016;D2_32;0.01
   Allow Sample Overlap;FALSE;1.11704;D2_34;0.196
   Spike Count Interval;1 s;1.21008;D2_32;0.088
;;1.24248;D2_23;0.089
;;1.24424;D2_21;0.022
;;1.2456;D2_23;0.01
;;1.32928;D2_32;0.085
;;1.33224;D2_32;0.013
;;1.36936;D2_33;0.174
;;1.37168;D2_33;0.014
;;1.37424;D2_33;0.073
;;1.37736;D2_33;0.009
;;1.45264;D2_32;0.091
;;1.52464;D2_32;0.027
;;1.5512;D2_32;0.022
;;1.56184;D2_21;0.022
;;1.5752;D2_12;0.063
;;1.57576;D2_22;0.015
;;1.58368;D2_13;0.022
;;1.58696;D2_44;0.022
;;1.59048;D2_43;0.019
;;1.59152;D2_13;0.063
;;1.59224;D2_12;0.059
;;1.59224;D2_44;0.019
;;1.59336;D2_33;0.17
;;1.59384;D2_13;0.069
;;1.59448;D2_21;0.026
;;1.59592;D2_12;0.06
;;1.596;D2_33;0.043
;;1.59616;D2_13;0.071
;;1.59624;D2_34;0.206
;;1.59656;D2_31;0.035
;;1.59816;D2_44;0.066
;;1.59832;D2_21;0.021
;;1.59832;D2_33;0.033
;;1.5988;D2_22;0.02
;;1.59888;D2_34;0.029
;;1.59904;D2_23;0.023
;;1.59928;D2_12;0.046
;;1.59928;D2_31;0.058
;;1.59936;D2_13;0.097
;;1.60008;D2_32;0.095
;;1.60104;D2_33;0.047
;;1.60136;D2_34;0.156
;;1.6016;D2_13;0.099
;;1.60168;D2_43;0.021
