,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,13:47:50.716904,13:47:50.823528,0 days 00:00:00.106624
1,2,100,0,13:47:53.856077,13:47:53.956508,0 days 00:00:00.100431
2,3,100,0,13:47:56.982393,13:47:57.092358,0 days 00:00:00.109965
3,4,100,0,13:48:00.113260,13:48:00.213263,0 days 00:00:00.100003
4,5,100,0,13:48:03.247939,13:48:03.367918,0 days 00:00:00.119979
5,6,100,0,13:48:06.395198,13:48:06.505166,0 days 00:00:00.109968
6,7,100,0,13:48:09.528824,13:48:09.638785,0 days 00:00:00.109961
7,8,100,0,13:48:12.663569,13:48:12.773557,0 days 00:00:00.109988
8,9,100,0,13:48:15.803186,13:48:15.904115,0 days 00:00:00.100929
9,10,100,0,13:48:18.926140,13:48:19.027787,0 days 00:00:00.101647
10,1,100,20,13:48:22.065734,13:48:22.165832,0 days 00:00:00.100098
11,2,100,20,13:48:25.190188,13:48:25.292011,0 days 00:00:00.101823
12,3,100,20,13:48:28.315929,13:48:28.425944,0 days 00:00:00.110015
13,4,100,20,13:48:31.464318,13:48:31.574292,0 days 00:00:00.109974
14,5,100,20,13:48:34.602541,13:48:34.704143,0 days 00:00:00.101602
15,6,100,20,13:48:37.739622,13:48:37.857509,0 days 00:00:00.117887
16,7,100,20,13:48:40.895994,13:48:41.014499,0 days 00:00:00.118505
17,8,100,20,13:48:44.061156,13:48:44.167037,0 days 00:00:00.105881
18,9,100,20,13:48:47.194892,13:48:47.304880,0 days 00:00:00.109988
19,10,100,20,13:48:50.329990,13:48:50.439424,0 days 00:00:00.109434
20,1,100,40,13:48:53.466558,13:48:53.583509,0 days 00:00:00.116951
21,2,100,40,13:48:56.606122,13:48:56.716549,0 days 00:00:00.110427
22,3,100,40,13:48:59.739594,13:48:59.849556,0 days 00:00:00.109962
23,4,100,40,13:49:02.877653,13:49:02.980355,0 days 00:00:00.102702
24,5,100,40,13:49:06.006385,13:49:06.116396,0 days 00:00:00.110011
25,6,100,40,13:49:09.143504,13:49:09.243532,0 days 00:00:00.100028
26,7,100,40,13:49:12.267028,13:49:12.367036,0 days 00:00:00.100008
27,8,100,40,13:49:15.395504,13:49:15.505470,0 days 00:00:00.109966
28,9,100,40,13:49:18.526145,13:49:18.636094,0 days 00:00:00.109949
29,10,100,40,13:49:21.667360,13:49:21.777337,0 days 00:00:00.109977
30,1,100,60,13:49:24.803553,13:49:24.903579,0 days 00:00:00.100026
31,2,100,60,13:49:27.927366,13:49:28.037390,0 days 00:00:00.110024
32,3,100,60,13:49:31.066146,13:49:31.176137,0 days 00:00:00.109991
33,4,100,60,13:49:34.201268,13:49:34.301295,0 days 00:00:00.100027
34,5,100,60,13:49:37.323249,13:49:37.433218,0 days 00:00:00.109969
35,6,100,60,13:49:40.463699,13:49:40.573679,0 days 00:00:00.109980
36,7,100,60,13:49:43.600189,13:49:43.707252,0 days 00:00:00.107063
37,8,100,60,13:49:46.732367,13:49:46.842342,0 days 00:00:00.109975
38,9,100,60,13:49:49.866541,13:49:49.976497,0 days 00:00:00.109956
39,10,100,60,13:49:53.006454,13:49:53.107164,0 days 00:00:00.100710
40,1,100,80,13:49:56.133416,13:49:56.243129,0 days 00:00:00.109713
41,2,100,80,13:49:59.266853,13:49:59.367556,0 days 00:00:00.100703
42,3,100,80,13:50:02.395995,13:50:02.505967,0 days 00:00:00.109972
43,4,100,80,13:50:05.532298,13:50:05.642227,0 days 00:00:00.109929
44,5,100,80,13:50:08.672262,13:50:08.782239,0 days 00:00:00.109977
45,6,100,80,13:50:11.808474,13:50:11.908492,0 days 00:00:00.100018
46,7,100,80,13:50:14.928936,13:50:15.038914,0 days 00:00:00.109978
47,8,100,80,13:50:18.063507,13:50:18.173473,0 days 00:00:00.109966
48,9,100,80,13:50:21.197234,13:50:21.307225,0 days 00:00:00.109991
49,10,100,80,13:50:24.335362,13:50:24.445261,0 days 00:00:00.109899
50,1,100,100,13:50:27.472448,13:50:27.573428,0 days 00:00:00.100980
51,2,100,100,13:50:30.600920,13:50:30.700956,0 days 00:00:00.100036
52,3,100,100,13:50:33.734106,13:50:33.841139,0 days 00:00:00.107033
53,4,100,100,13:50:36.862255,13:50:36.972219,0 days 00:00:00.109964
54,5,100,100,13:50:39.996634,13:50:40.106594,0 days 00:00:00.109960
55,6,100,100,13:50:43.127454,13:50:43.237613,0 days 00:00:00.110159
56,7,100,100,13:50:46.261755,13:50:46.361978,0 days 00:00:00.100223
57,8,100,100,13:50:49.387403,13:50:49.497379,0 days 00:00:00.109976
58,9,100,100,13:50:52.519104,13:50:52.629083,0 days 00:00:00.109979
59,10,100,100,13:50:55.657357,13:50:55.767319,0 days 00:00:00.109962
