,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,14:49:33.943386,14:49:34.050907,0 days 00:00:00.107521
1,2,100,0,14:49:37.080134,14:49:37.190062,0 days 00:00:00.109928
2,3,100,0,14:49:40.213598,14:49:40.329541,0 days 00:00:00.115943
3,4,100,0,14:49:43.363636,14:49:43.473635,0 days 00:00:00.109999
4,5,100,0,14:49:46.500468,14:49:46.610431,0 days 00:00:00.109963
5,6,100,0,14:49:49.632483,14:49:49.742425,0 days 00:00:00.109942
6,7,100,0,14:49:52.775355,14:49:52.885303,0 days 00:00:00.109948
7,8,100,0,14:49:55.907201,14:49:56.017138,0 days 00:00:00.109937
8,9,100,0,14:49:59.041640,14:49:59.151585,0 days 00:00:00.109945
9,10,100,0,14:50:02.177906,14:50:02.287797,0 days 00:00:00.109891
10,1,100,20,14:50:05.309410,14:50:05.419353,0 days 00:00:00.109943
11,2,100,20,14:50:08.448929,14:50:08.558817,0 days 00:00:00.109888
12,3,100,20,14:50:11.581558,14:50:11.691499,0 days 00:00:00.109941
13,4,100,20,14:50:14.719092,14:50:14.829022,0 days 00:00:00.109930
14,5,100,20,14:50:17.868587,14:50:17.978543,0 days 00:00:00.109956
15,6,100,20,14:50:21.004100,14:50:21.114040,0 days 00:00:00.109940
16,7,100,20,14:50:24.137986,14:50:24.242305,0 days 00:00:00.104319
17,8,100,20,14:50:27.271479,14:50:27.381420,0 days 00:00:00.109941
18,9,100,20,14:50:30.402997,14:50:30.512937,0 days 00:00:00.109940
19,10,100,20,14:50:33.538874,14:50:33.648789,0 days 00:00:00.109915
20,1,100,40,14:50:36.673992,14:50:36.783944,0 days 00:00:00.109952
21,2,100,40,14:50:39.811145,14:50:39.921089,0 days 00:00:00.109944
22,3,100,40,14:50:42.956614,14:50:43.066621,0 days 00:00:00.110007
23,4,100,40,14:50:46.092684,14:50:46.202626,0 days 00:00:00.109942
24,5,100,40,14:50:49.222850,14:50:49.332797,0 days 00:00:00.109947
25,6,100,40,14:50:52.372613,14:50:52.482562,0 days 00:00:00.109949
26,7,100,40,14:50:55.506984,14:50:55.616926,0 days 00:00:00.109942
27,8,100,40,14:50:58.655775,14:50:58.765716,0 days 00:00:00.109941
28,9,100,40,14:51:01.795145,14:51:01.905086,0 days 00:00:00.109941
29,10,100,40,14:51:04.929272,14:51:05.039213,0 days 00:00:00.109941
30,1,100,60,14:51:08.065411,14:51:08.175436,0 days 00:00:00.110025
31,2,100,60,14:51:11.202040,14:51:11.312087,0 days 00:00:00.110047
32,3,100,60,14:51:14.341301,14:51:14.451248,0 days 00:00:00.109947
33,4,100,60,14:51:17.472169,14:51:17.582089,0 days 00:00:00.109920
34,5,100,60,14:51:20.603983,14:51:20.713924,0 days 00:00:00.109941
35,6,100,60,14:51:23.738520,14:51:23.848461,0 days 00:00:00.109941
36,7,100,60,14:51:26.874351,14:51:26.984280,0 days 00:00:00.109929
37,8,100,60,14:51:30.010103,14:51:30.120069,0 days 00:00:00.109966
38,9,100,60,14:51:33.155133,14:51:33.265072,0 days 00:00:00.109939
39,10,100,60,14:51:36.287736,14:51:36.397677,0 days 00:00:00.109941
40,1,100,80,14:51:39.423766,14:51:39.533696,0 days 00:00:00.109930
41,2,100,80,14:51:42.569273,14:51:42.679210,0 days 00:00:00.109937
42,3,100,80,14:51:45.703459,14:51:45.813434,0 days 00:00:00.109975
43,4,100,80,14:51:48.842835,14:51:48.952778,0 days 00:00:00.109943
44,5,100,80,14:51:51.976245,14:51:52.086178,0 days 00:00:00.109933
45,6,100,80,14:51:55.114065,14:51:55.224087,0 days 00:00:00.110022
46,7,100,80,14:51:58.249888,14:51:58.359829,0 days 00:00:00.109941
47,8,100,80,14:52:01.388321,14:52:01.498244,0 days 00:00:00.109923
48,9,100,80,14:52:04.525110,14:52:04.635052,0 days 00:00:00.109942
49,10,100,80,14:52:07.668674,14:52:07.778499,0 days 00:00:00.109825
50,1,100,100,14:52:10.803965,14:52:10.913905,0 days 00:00:00.109940
51,2,100,100,14:52:13.941527,14:52:14.051412,0 days 00:00:00.109885
52,3,100,100,14:52:17.078323,14:52:17.188280,0 days 00:00:00.109957
53,4,100,100,14:52:20.210375,14:52:20.320318,0 days 00:00:00.109943
54,5,100,100,14:52:23.358313,14:52:23.468273,0 days 00:00:00.109960
55,6,100,100,14:52:26.495264,14:52:26.605207,0 days 00:00:00.109943
56,7,100,100,14:52:29.630266,14:52:29.740209,0 days 00:00:00.109943
57,8,100,100,14:52:32.772843,14:52:32.882786,0 days 00:00:00.109943
58,9,100,100,14:52:35.905400,14:52:36.015341,0 days 00:00:00.109941
59,10,100,100,14:52:39.036784,14:52:39.138354,0 days 00:00:00.101570
