,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,11:03:34.830964,11:03:34.940645,0 days 00:00:00.109681
1,2,100,0,11:03:37.967942,11:03:38.068732,0 days 00:00:00.100790
2,3,100,0,11:03:41.094894,11:03:41.194946,0 days 00:00:00.100052
3,4,100,0,11:03:44.223946,11:03:44.333927,0 days 00:00:00.109981
4,5,100,0,11:03:47.361831,11:03:47.471766,0 days 00:00:00.109935
5,6,100,0,11:03:50.509351,11:03:50.609424,0 days 00:00:00.100073
6,7,100,0,11:03:53.635073,11:03:53.735075,0 days 00:00:00.100002
7,8,100,0,11:03:56.757464,11:03:56.857539,0 days 00:00:00.100075
8,9,100,0,11:03:59.880331,11:03:59.980689,0 days 00:00:00.100358
9,10,100,0,11:04:03.010645,11:04:03.122131,0 days 00:00:00.111486
10,1,100,20,11:04:06.145949,11:04:06.255966,0 days 00:00:00.110017
11,2,100,20,11:04:09.285846,11:04:09.395819,0 days 00:00:00.109973
12,3,100,20,11:04:12.415965,11:04:12.515976,0 days 00:00:00.100011
13,4,100,20,11:04:15.543625,11:04:15.643804,0 days 00:00:00.100179
14,5,100,20,11:04:18.665413,11:04:18.765454,0 days 00:00:00.100041
15,6,100,20,11:04:21.791169,11:04:21.901160,0 days 00:00:00.109991
16,7,100,20,11:04:24.925701,11:04:25.028761,0 days 00:00:00.103060
17,8,100,20,11:04:28.049696,11:04:28.159675,0 days 00:00:00.109979
18,9,100,20,11:04:31.182178,11:04:31.282195,0 days 00:00:00.100017
19,10,100,20,11:04:34.312796,11:04:34.413300,0 days 00:00:00.100504
20,1,100,40,11:04:37.438107,11:04:37.552160,0 days 00:00:00.114053
21,2,100,40,11:04:40.581036,11:04:40.691006,0 days 00:00:00.109970
22,3,100,40,11:04:43.728143,11:04:43.846501,0 days 00:00:00.118358
23,4,100,40,11:04:46.877363,11:04:46.982244,0 days 00:00:00.104881
24,5,100,40,11:04:50.016971,11:04:50.116971,0 days 00:00:00.100000
25,6,100,40,11:04:53.140737,11:04:53.247775,0 days 00:00:00.107038
26,7,100,40,11:04:56.270911,11:04:56.380770,0 days 00:00:00.109859
27,8,100,40,11:04:59.403207,11:04:59.513231,0 days 00:00:00.110024
28,9,100,40,11:05:02.539902,11:05:02.646895,0 days 00:00:00.106993
29,10,100,40,11:05:05.669014,11:05:05.779023,0 days 00:00:00.110009
30,1,100,60,11:05:08.799380,11:05:08.909337,0 days 00:00:00.109957
31,2,100,60,11:05:11.938891,11:05:12.048855,0 days 00:00:00.109964
32,3,100,60,11:05:15.070680,11:05:15.180635,0 days 00:00:00.109955
33,4,100,60,11:05:18.211739,11:05:18.316338,0 days 00:00:00.104599
34,5,100,60,11:05:21.341503,11:05:21.451476,0 days 00:00:00.109973
35,6,100,60,11:05:24.471961,11:05:24.581924,0 days 00:00:00.109963
36,7,100,60,11:05:27.611364,11:05:27.711366,0 days 00:00:00.100002
37,8,100,60,11:05:30.738716,11:05:30.845852,0 days 00:00:00.107136
38,9,100,60,11:05:33.874422,11:05:33.984387,0 days 00:00:00.109965
39,10,100,60,11:05:37.005939,11:05:37.106007,0 days 00:00:00.100068
40,1,100,80,11:05:40.139843,11:05:40.245890,0 days 00:00:00.106047
41,2,100,80,11:05:43.273679,11:05:43.373716,0 days 00:00:00.100037
42,3,100,80,11:05:46.411890,11:05:46.521847,0 days 00:00:00.109957
43,4,100,80,11:05:49.545220,11:05:49.645314,0 days 00:00:00.100094
44,5,100,80,11:05:52.674461,11:05:52.784437,0 days 00:00:00.109976
45,6,100,80,11:05:55.813346,11:05:55.923309,0 days 00:00:00.109963
46,7,100,80,11:05:58.946871,11:05:59.056845,0 days 00:00:00.109974
47,8,100,80,11:06:02.079944,11:06:02.189899,0 days 00:00:00.109955
48,9,100,80,11:06:05.216806,11:06:05.316846,0 days 00:00:00.100040
49,10,100,80,11:06:08.346797,11:06:08.453751,0 days 00:00:00.106954
50,1,100,100,11:06:11.475716,11:06:11.585671,0 days 00:00:00.109955
51,2,100,100,11:06:14.622271,11:06:14.732238,0 days 00:00:00.109967
52,3,100,100,11:06:17.755370,11:06:17.855465,0 days 00:00:00.100095
53,4,100,100,11:06:20.881729,11:06:20.991691,0 days 00:00:00.109962
54,5,100,100,11:06:24.017678,11:06:24.118428,0 days 00:00:00.100750
55,6,100,100,11:06:27.139207,11:06:27.249176,0 days 00:00:00.109969
56,7,100,100,11:06:30.275480,11:06:30.385447,0 days 00:00:00.109967
57,8,100,100,11:06:33.412294,11:06:33.522271,0 days 00:00:00.109977
58,9,100,100,11:06:36.547717,11:06:36.657664,0 days 00:00:00.109947
59,10,100,100,11:06:39.682430,11:06:39.792409,0 days 00:00:00.109979
