,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,14:17:16.299750,14:17:16.409023,0 days 00:00:00.109273
1,2,100,0,14:17:19.431847,14:17:19.532162,0 days 00:00:00.100315
2,3,100,0,14:17:22.563462,14:17:22.665244,0 days 00:00:00.101782
3,4,100,0,14:17:25.690598,14:17:25.803179,0 days 00:00:00.112581
4,5,100,0,14:17:28.825069,14:17:28.935035,0 days 00:00:00.109966
5,6,100,0,14:17:31.957678,14:17:32.067678,0 days 00:00:00.110000
6,7,100,0,14:17:35.089077,14:17:35.199060,0 days 00:00:00.109983
7,8,100,0,14:17:38.222822,14:17:38.322878,0 days 00:00:00.100056
8,9,100,0,14:17:41.348288,14:17:41.448337,0 days 00:00:00.100049
9,10,100,0,14:17:44.476050,14:17:44.580593,0 days 00:00:00.104543
10,1,100,20,14:17:47.611157,14:17:47.721138,0 days 00:00:00.109981
11,2,100,20,14:17:50.741817,14:17:50.841838,0 days 00:00:00.100021
12,3,100,20,14:17:53.865310,14:17:53.978303,0 days 00:00:00.112993
13,4,100,20,14:17:57.017957,14:17:57.118568,0 days 00:00:00.100611
14,5,100,20,14:18:00.147035,14:18:00.247074,0 days 00:00:00.100039
15,6,100,20,14:18:03.270813,14:18:03.380817,0 days 00:00:00.110004
16,7,100,20,14:18:06.414521,14:18:06.525877,0 days 00:00:00.111356
17,8,100,20,14:18:09.553214,14:18:09.662672,0 days 00:00:00.109458
18,9,100,20,14:18:12.688949,14:18:12.789042,0 days 00:00:00.100093
19,10,100,20,14:18:15.825165,14:18:15.935142,0 days 00:00:00.109977
20,1,100,40,14:18:18.958812,14:18:19.059475,0 days 00:00:00.100663
21,2,100,40,14:18:22.086420,14:18:22.192507,0 days 00:00:00.106087
22,3,100,40,14:18:25.216561,14:18:25.326887,0 days 00:00:00.110326
23,4,100,40,14:18:28.346935,14:18:28.456901,0 days 00:00:00.109966
24,5,100,40,14:18:31.478097,14:18:31.589620,0 days 00:00:00.111523
25,6,100,40,14:18:34.615886,14:18:34.715913,0 days 00:00:00.100027
26,7,100,40,14:18:37.736957,14:18:37.837751,0 days 00:00:00.100794
27,8,100,40,14:18:40.873492,14:18:40.979634,0 days 00:00:00.106142
28,9,100,40,14:18:44.014354,14:18:44.115477,0 days 00:00:00.101123
29,10,100,40,14:18:47.143602,14:18:47.243722,0 days 00:00:00.100120
30,1,100,60,14:18:50.264198,14:18:50.364271,0 days 00:00:00.100073
31,2,100,60,14:18:53.396045,14:18:53.500524,0 days 00:00:00.104479
32,3,100,60,14:18:56.528771,14:18:56.638722,0 days 00:00:00.109951
33,4,100,60,14:18:59.665302,14:18:59.765826,0 days 00:00:00.100524
34,5,100,60,14:19:02.810499,14:19:02.920495,0 days 00:00:00.109996
35,6,100,60,14:19:05.948096,14:19:06.061994,0 days 00:00:00.113898
36,7,100,60,14:19:09.097253,14:19:09.216242,0 days 00:00:00.118989
37,8,100,60,14:19:12.238959,14:19:12.353432,0 days 00:00:00.114473
38,9,100,60,14:19:15.381054,14:19:15.491022,0 days 00:00:00.109968
39,10,100,60,14:19:18.520393,14:19:18.620488,0 days 00:00:00.100095
40,1,100,80,14:19:21.643814,14:19:21.753794,0 days 00:00:00.109980
41,2,100,80,14:19:24.781275,14:19:24.891249,0 days 00:00:00.109974
42,3,100,80,14:19:27.913306,14:19:28.013315,0 days 00:00:00.100009
43,4,100,80,14:19:31.040952,14:19:31.150889,0 days 00:00:00.109937
44,5,100,80,14:19:34.181236,14:19:34.281245,0 days 00:00:00.100009
45,6,100,80,14:19:37.307284,14:19:37.412298,0 days 00:00:00.105014
46,7,100,80,14:19:40.437534,14:19:40.538860,0 days 00:00:00.101326
47,8,100,80,14:19:43.565564,14:19:43.667732,0 days 00:00:00.102168
48,9,100,80,14:19:46.707526,14:19:46.817543,0 days 00:00:00.110017
49,10,100,80,14:19:49.845104,14:19:49.945297,0 days 00:00:00.100193
50,1,100,100,14:19:52.972142,14:19:53.082120,0 days 00:00:00.109978
51,2,100,100,14:19:56.103406,14:19:56.213419,0 days 00:00:00.110013
52,3,100,100,14:19:59.233980,14:19:59.343939,0 days 00:00:00.109959
53,4,100,100,14:20:02.367964,14:20:02.477924,0 days 00:00:00.109960
54,5,100,100,14:20:05.512088,14:20:05.617605,0 days 00:00:00.105517
55,6,100,100,14:20:08.646551,14:20:08.746586,0 days 00:00:00.100035
56,7,100,100,14:20:11.771552,14:20:11.871566,0 days 00:00:00.100014
57,8,100,100,14:20:14.905449,14:20:15.015436,0 days 00:00:00.109987
58,9,100,100,14:20:18.044623,14:20:18.154588,0 days 00:00:00.109965
59,10,100,100,14:20:21.181596,14:20:21.291572,0 days 00:00:00.109976
