,Repetition,ON duration (ms),Laser Power (mW),Turn ON Laser Time,Turn OFF Laser Time,Turn ON Laser Time (ms)
0,1,100,0,14:37:35.696812,14:37:35.806431,0 days 00:00:00.109619
1,2,100,0,14:37:38.833041,14:37:38.942976,0 days 00:00:00.109935
2,3,100,0,14:37:41.974251,14:37:42.084201,0 days 00:00:00.109950
3,4,100,0,14:37:45.112100,14:37:45.222042,0 days 00:00:00.109942
4,5,100,0,14:37:48.248871,14:37:48.358812,0 days 00:00:00.109941
5,6,100,0,14:37:51.389419,14:37:51.499352,0 days 00:00:00.109933
6,7,100,0,14:37:54.525841,14:37:54.635783,0 days 00:00:00.109942
7,8,100,0,14:37:57.664998,14:37:57.774942,0 days 00:00:00.109944
8,9,100,0,14:38:00.797070,14:38:00.907011,0 days 00:00:00.109941
9,10,100,0,14:38:03.928896,14:38:04.038829,0 days 00:00:00.109933
10,1,100,20,14:38:07.075535,14:38:07.185505,0 days 00:00:00.109970
11,2,100,20,14:38:10.207824,14:38:10.317767,0 days 00:00:00.109943
12,3,100,20,14:38:13.347678,14:38:13.457615,0 days 00:00:00.109937
13,4,100,20,14:38:16.485862,14:38:16.595829,0 days 00:00:00.109967
14,5,100,20,14:38:19.624709,14:38:19.734647,0 days 00:00:00.109938
15,6,100,20,14:38:22.754691,14:38:22.864632,0 days 00:00:00.109941
16,7,100,20,14:38:25.887412,14:38:25.988658,0 days 00:00:00.101246
17,8,100,20,14:38:29.015660,14:38:29.125608,0 days 00:00:00.109948
18,9,100,20,14:38:32.152866,14:38:32.262802,0 days 00:00:00.109936
19,10,100,20,14:38:35.287303,14:38:35.387309,0 days 00:00:00.100006
20,1,100,40,14:38:38.415794,14:38:38.525734,0 days 00:00:00.109940
21,2,100,40,14:38:41.552933,14:38:41.662875,0 days 00:00:00.109942
22,3,100,40,14:38:44.683770,14:38:44.795108,0 days 00:00:00.111338
23,4,100,40,14:38:47.822209,14:38:47.932150,0 days 00:00:00.109941
24,5,100,40,14:38:50.971803,14:38:51.081844,0 days 00:00:00.110041
25,6,100,40,14:38:54.106283,14:38:54.216222,0 days 00:00:00.109939
26,7,100,40,14:38:57.240056,14:38:57.349997,0 days 00:00:00.109941
27,8,100,40,14:39:00.388044,14:39:00.497984,0 days 00:00:00.109940
28,9,100,40,14:39:03.518678,14:39:03.628618,0 days 00:00:00.109940
29,10,100,40,14:39:06.655552,14:39:06.775494,0 days 00:00:00.119942
30,1,100,60,14:39:09.800517,14:39:09.910459,0 days 00:00:00.109942
31,2,100,60,14:39:12.934549,14:39:13.044488,0 days 00:00:00.109939
32,3,100,60,14:39:16.078177,14:39:16.188118,0 days 00:00:00.109941
33,4,100,60,14:39:19.209232,14:39:19.319186,0 days 00:00:00.109954
34,5,100,60,14:39:22.343870,14:39:22.453810,0 days 00:00:00.109940
35,6,100,60,14:39:25.475611,14:39:25.585631,0 days 00:00:00.110020
36,7,100,60,14:39:28.607358,14:39:28.717310,0 days 00:00:00.109952
37,8,100,60,14:39:31.747214,14:39:31.857215,0 days 00:00:00.110001
38,9,100,60,14:39:34.877692,14:39:34.987621,0 days 00:00:00.109929
39,10,100,60,14:39:38.009724,14:39:38.119664,0 days 00:00:00.109940
40,1,100,80,14:39:41.139838,14:39:41.249777,0 days 00:00:00.109939
41,2,100,80,14:39:44.283050,14:39:44.396920,0 days 00:00:00.113870
42,3,100,80,14:39:47.419411,14:39:47.529362,0 days 00:00:00.109951
43,4,100,80,14:39:50.558172,14:39:50.668125,0 days 00:00:00.109953
44,5,100,80,14:39:53.694533,14:39:53.804475,0 days 00:00:00.109942
45,6,100,80,14:39:56.832906,14:39:56.942792,0 days 00:00:00.109886
46,7,100,80,14:39:59.973960,14:40:00.083904,0 days 00:00:00.109944
47,8,100,80,14:40:03.111324,14:40:03.221266,0 days 00:00:00.109942
48,9,100,80,14:40:06.246515,14:40:06.356455,0 days 00:00:00.109940
49,10,100,80,14:40:09.390694,14:40:09.500635,0 days 00:00:00.109941
50,1,100,100,14:40:12.527628,14:40:12.637557,0 days 00:00:00.109929
51,2,100,100,14:40:15.657676,14:40:15.767609,0 days 00:00:00.109933
52,3,100,100,14:40:18.796938,14:40:18.906881,0 days 00:00:00.109943
53,4,100,100,14:40:21.935126,14:40:22.035443,0 days 00:00:00.100317
54,5,100,100,14:40:25.075345,14:40:25.175382,0 days 00:00:00.100037
55,6,100,100,14:40:28.196948,14:40:28.306887,0 days 00:00:00.109939
56,7,100,100,14:40:31.329857,14:40:31.429879,0 days 00:00:00.100022
57,8,100,100,14:40:34.452962,14:40:34.570376,0 days 00:00:00.117414
58,9,100,100,14:40:37.596907,14:40:37.706856,0 days 00:00:00.109949
59,10,100,100,14:40:40.730146,14:40:40.840095,0 days 00:00:00.109949
