Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D38_postSIEMBRA_C5,00000.032880,C5_32,0.114
Description,,00000.034000,C5_11,0.026
Maestro Edge (Maestro-091) Settings,,00000.037040,C5_32,0.015
   Original File Time,07/08/2024 11:55:29,00000.045680,C5_34,0.035
   Sampling Frequency,12.5 kHz,00000.047760,C5_32,0.022
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.066000,C5_11,0.016
   Experiment Start Time,07/08/2024 11:41:49,00000.091520,C5_32,0.104
   Referencing Method,Median,00000.108880,C5_11,0.022
   Analog Mode Setting,Neural Spikes,00000.112080,C5_11,0.034
   Plate Type,CytoView MEA 24,00000.114720,C5_34,0.034
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.117440,C5_32,0.023
   Digital High Pass Filter,200 Hz IIR,00000.145120,C5_32,0.11
   Temperature Set Point,37.0 Degrees C,00000.152640,C5_11,0.02
   Current Temperature,37.1 Degrees C,00000.158320,C5_11,0.034
   Heater Power,On,00000.165200,C5_11,0.032
   Legacy Heating Mode,Off,00000.166240,C5_34,0.031
   Barcode Plate Type,TwentyFourWell,00000.178320,C5_11,0.026
   Plate Serial Number,111-1422,00000.196320,C5_11,0.081
   CO2 Conc. Set Point,5.0 %,00000.206320,C5_11,0.029
   Actual CO2 Conc.,4.9 %,00000.207760,C5_32,0.099
   Gas Mixer Status,Regulating,00000.210320,C5_32,0.032
   AxIS Version,3.10.3.6,00000.216080,C5_34,0.034
   Maestro Edge (Maestro-091) Firmware,3.12.1.10,00000.220400,C5_11,0.031
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.228560,C5_31,0.069
,,00000.243920,C5_32,0.023
Spike Detector Settings,,00000.257440,C5_11,0.03
   Method,Adaptive Threshold Crossing,00000.263360,C5_34,0.032
   Threshold,6,00000.265680,C5_32,0.114
   Threshold Status,Variable,00000.269600,C5_32,0.017
   Threshold Crossing Only,True,00000.272240,C5_11,0.031
   Pre-Spike Duration,0.84 ms,00000.292400,C5_32,0.025
   Post-Spike Duration,2.16 ms,00000.313840,C5_32,0.115
   Coincident Event Filter,Default (Well),00000.314320,C5_11,0.031
   Coincidence Occurrence Threshold,4 Electrodes,00000.318480,C5_34,0.034
   Coincidence Event Window,80 µs,00000.324000,C5_11,0.031
   Allow Sample Overlap,false,00000.341520,C5_31,0.016
   Spike Count Interval,1 s,00000.346480,C5_11,0.095
,,00000.349200,C5_32,0.117
,,00000.351280,C5_31,0.071
,,00000.352880,C5_11,0.027
,,00000.361360,C5_34,0.033
,,00000.366400,C5_11,0.031
,,00000.383200,C5_32,0.113
,,00000.401040,C5_34,0.031
,,00000.404240,C5_34,0.034
,,00000.422640,C5_11,0.03
,,00000.432480,C5_11,0.029
,,00000.434400,C5_32,0.02
,,00000.439040,C5_32,0.106
,,00000.444800,C5_32,0.02
,,00000.453440,C5_34,0.032
,,00000.482000,C5_11,0.026
,,00000.484720,C5_32,0.12
,,00000.490480,C5_31,0.068
,,00000.491120,C5_34,0.032
,,00000.492080,C5_32,0.02
,,00000.496320,C5_11,0.029
,,00000.510640,C5_11,0.02
,,00000.517040,C5_31,0.016
,,00000.519120,C5_32,0.102
,,00000.520000,C5_11,0.081
,,00000.523120,C5_32,0.011
,,00000.526800,C5_34,0.025
,,00000.532320,C5_32,0.023
,,00000.534720,C5_34,0.032
,,00000.539120,C5_11,0.03
,,00000.542240,C5_33,0.027
,,00000.553680,C5_11,0.036
,,00000.563280,C5_11,0.029
,,00000.572880,C5_34,0.035
,,00000.574720,C5_32,0.113
,,00000.581680,C5_33,0.011
,,00000.593200,C5_11,0.028
,,00000.600240,C5_34,0.03
,,00000.604000,C5_11,0.028
,,00000.604080,C5_34,0.032
,,00000.605760,C5_33,0.024
,,00000.610400,C5_31,0.068
,,00000.613040,C5_31,0.012
,,00000.616720,C5_32,0.124
,,00000.624640,C5_32,0.027
,,00000.652320,C5_34,0.034
,,00000.659440,C5_32,0.019
