Investigator,,Time (s),Electrode,Amplitude (mV)
Recording Name,D38_postSIEMBRA_D6,00000.014320,D6_11,0.021
Description,,00000.017360,D6_12,0.029
Maestro Edge (Maestro-091) Settings,,00000.017600,D6_22,0.027
   Original File Time,07/08/2024 12:03:36,00000.022480,D6_14,0.036
   Sampling Frequency,12.5 kHz,00000.036720,D6_11,0.143
   Voltage Scale,-5.484861781483107E-08 V/sample,00000.042960,D6_11,0.018
   Experiment Start Time,07/08/2024 11:41:49,00000.071280,D6_12,0.026
   Referencing Method,Median,00000.084160,D6_22,0.023
   Analog Mode Setting,Neural Spikes,00000.087360,D6_11,0.019
   Plate Type,CytoView MEA 24,00000.106560,D6_11,0.144
   Digital Low Pass Filter,3 kHz Kaiser Window,00000.109440,D6_11,0.022
   Digital High Pass Filter,200 Hz IIR,00000.109680,D6_21,0.017
   Temperature Set Point,37.0 Degrees C,00000.118640,D6_22,0.018
   Current Temperature,37.0 Degrees C,00000.119040,D6_11,0.018
   Heater Power,On,00000.121760,D6_14,0.035
   Legacy Heating Mode,Off,00000.123680,D6_22,0.017
   Barcode Plate Type,TwentyFourWell,00000.138960,D6_22,0.022
   Plate Serial Number,111-1422,00000.139440,D6_12,0.023
   CO2 Conc. Set Point,5.0 %,00000.155440,D6_11,0.02
   Actual CO2 Conc.,4.9 %,00000.169600,D6_11,0.015
   Gas Mixer Status,Regulating,00000.188640,D6_22,0.023
   AxIS Version,3.10.3.6,00000.189600,D6_11,0.148
   Maestro Edge (Maestro-091) Firmware,3.12.1.10,00000.203360,D6_33,0.032
   Maestro Edge (Maestro-091) BioCore Version,BioCore 4B,00000.208160,D6_22,0.022
,,00000.209120,D6_12,0.029
Spike Detector Settings,,00000.226320,D6_11,0.018
   Method,Adaptive Threshold Crossing,00000.232880,D6_14,0.026
   Threshold,6,00000.237200,D6_11,0.142
   Threshold Status,Variable,00000.240960,D6_22,0.028
   Threshold Crossing Only,True,00000.244000,D6_14,0.036
   Pre-Spike Duration,0.84 ms,00000.247200,D6_12,0.028
   Post-Spike Duration,2.16 ms,00000.252800,D6_22,0.016
   Coincident Event Filter,Default (Well),00000.256640,D6_11,0.018
   Coincidence Occurrence Threshold,4 Electrodes,00000.258400,D6_22,0.021
   Coincidence Event Window,80 µs,00000.263360,D6_32,0.034
   Allow Sample Overlap,false,00000.264960,D6_41,0.009
   Spike Count Interval,1 s,00000.265680,D6_32,0.041
,,00000.267200,D6_31,0.36
,,00000.270080,D6_31,0.037
,,00000.279840,D6_33,0.017
,,00000.292720,D6_22,0.021
,,00000.293120,D6_11,0.145
,,00000.294080,D6_14,0.034
,,00000.298720,D6_12,0.027
,,00000.338400,D6_11,0.023
,,00000.347200,D6_22,0.029
,,00000.376960,D6_11,0.146
,,00000.379280,D6_11,0.02
,,00000.384080,D6_12,0.025
,,00000.406480,D6_22,0.018
,,00000.411520,D6_22,0.025
,,00000.412320,D6_11,0.022
,,00000.415200,D6_14,0.037
,,00000.423120,D6_14,0.051
,,00000.436560,D6_11,0.142
,,00000.443680,D6_11,0.021
,,00000.448720,D6_21,0.017
,,00000.450400,D6_12,0.029
,,00000.468240,D6_32,0.029
,,00000.469120,D6_33,0.023
,,00000.476240,D6_12,0.032
,,00000.478160,D6_11,0.018
,,00000.479040,D6_22,0.019
,,00000.481920,D6_14,0.023
,,00000.485040,D6_11,0.147
,,00000.487360,D6_11,0.024
,,00000.492400,D6_22,0.023
,,00000.498720,D6_14,0.03
,,00000.504480,D6_22,0.019
,,00000.518000,D6_11,0.025
,,00000.539600,D6_12,0.028
,,00000.553120,D6_11,0.019
,,00000.560960,D6_32,0.022
,,00000.561360,D6_22,0.019
,,00000.564640,D6_11,0.141
,,00000.577760,D6_14,0.039
,,00000.586480,D6_11,0.017
,,00000.615840,D6_32,0.029
,,00000.622400,D6_12,0.028
,,00000.624320,D6_11,0.02
,,00000.629840,D6_22,0.026
,,00000.634160,D6_11,0.142
,,00000.654480,D6_33,0.022
,,00000.654800,D6_14,0.033
,,00000.671680,D6_11,0.02
,,00000.693920,D6_12,0.029
,,00000.695280,D6_11,0.142
,,00000.698080,D6_14,0.139
,,00000.703600,D6_11,0.02
,,00000.723680,D6_14,0.037
,,00000.745680,D6_12,0.029
,,00000.749920,D6_11,0.022
,,00000.770320,D6_22,0.019
,,00000.773600,D6_11,0.142
,,00000.776160,D6_11,0.01
,,00000.788480,D6_11,0.019
,,00000.810880,D6_14,0.033
,,00000.814400,D6_12,0.018
,,00000.825200,D6_11,0.022
,,00000.841600,D6_11,0.138
,,00000.846400,D6_23,0.048
,,00000.860000,D6_22,0.02
,,00000.861040,D6_14,0.025
,,00000.861520,D6_11,0.021
,,00000.864400,D6_12,0.029
,,00000.869760,D6_22,0.02
,,00000.886400,D6_14,0.028
,,00000.896400,D6_22,0.021
,,00000.910560,D6_11,0.016
,,00000.921680,D6_11,0.141
,,00000.932560,D6_33,0.021
,,00000.937360,D6_12,0.028
,,00000.941440,D6_11,0.02
,,00000.950880,D6_14,0.138
,,00000.964560,D6_14,0.038
,,00000.966800,D6_14,0.014
,,00000.979120,D6_11,0.133
,,00000.982000,D6_11,0.013
,,00000.985840,D6_12,0.028
,,00001.015760,D6_33,0.019
,,00001.020960,D6_11,0.017
,,00001.046240,D6_14,0.038
,,00001.047840,D6_33,0.058
,,00001.049520,D6_11,0.137
,,00001.052320,D6_11,0.024
,,00001.066000,D6_12,0.028
,,00001.074640,D6_22,0.022
,,00001.102800,D6_11,0.018
,,00001.127280,D6_12,0.027
,,00001.131200,D6_22,0.022
,,00001.134320,D6_11,0.142
,,00001.137040,D6_11,0.026
,,00001.141600,D6_14,0.047
,,00001.143520,D6_11,0.017
,,00001.145040,D6_14,0.022
,,00001.166480,D6_22,0.016
,,00001.176800,D6_12,0.03
,,00001.180640,D6_22,0.03
,,00001.180880,D6_11,0.021
,,00001.183680,D6_11,0.014
,,00001.186480,D6_11,0.139
,,00001.188960,D6_11,0.02
,,00001.192560,D6_32,0.031
,,00001.209520,D6_14,0.028
,,00001.219840,D6_21,0.019
,,00001.222560,D6_11,0.019
,,00001.229360,D6_11,0.146
,,00001.229920,D6_22,0.022
,,00001.232880,D6_22,0.026
,,00001.235280,D6_43,0.025
,,00001.250320,D6_12,0.024
,,00001.254800,D6_11,0.023
,,00001.268160,D6_11,0.143
,,00001.268720,D6_21,0.017
,,00001.283760,D6_11,0.02
,,00001.284000,D6_12,0.028
,,00001.291200,D6_22,0.026
,,00001.324240,D6_14,0.037
,,00001.328800,D6_11,0.023
,,00001.335360,D6_14,0.132
,,00001.345680,D6_11,0.144
,,00001.345840,D6_22,0.023
,,00001.365920,D6_24,0.01
,,00001.367360,D6_14,0.034
,,00001.371120,D6_11,0.019
,,00001.377040,D6_22,0.016
,,00001.390080,D6_12,0.032
,,00001.401280,D6_32,0.037
,,00001.404640,D6_22,0.022
,,00001.408560,D6_11,0.02
,,00001.411920,D6_11,0.141
,,00001.414720,D6_11,0.017
,,00001.442720,D6_22,0.021
,,00001.447760,D6_11,0.022
,,00001.451200,D6_12,0.021
,,00001.462160,D6_22,0.022
,,00001.467280,D6_11,0.143
,,00001.476800,D6_14,0.033
,,00001.492000,D6_11,0.019
,,00001.516720,D6_12,0.028
,,00001.517360,D6_22,0.029
,,00001.520880,D6_11,0.146
,,00001.561760,D6_11,0.021
,,00001.574240,D6_22,0.02
,,00001.585600,D6_11,0.142
,,00001.597680,D6_12,0.029
,,00001.598000,D6_11,0.018
,,00001.601760,D6_14,0.04
,,00001.602800,D6_22,0.02
,,00001.628160,D6_22,0.022
,,00001.643760,D6_11,0.019
,,00001.673920,D6_11,0.141
,,00001.676880,D6_12,0.027
,,00001.678720,D6_11,0.02
,,00001.681680,D6_22,0.023
,,00001.721200,D6_22,0.019
,,00001.721440,D6_11,0.022
,,00001.725680,D6_33,0.021
,,00001.728560,D6_14,0.032
,,00001.729200,D6_11,0.144
,,00001.730080,D6_12,0.033
,,00001.731440,D6_11,0.013
,,00001.735520,D6_32,0.025
,,00001.737760,D6_22,0.024
,,00001.758800,D6_33,0.018
,,00001.765840,D6_11,0.021
,,00001.798400,D6_22,0.026
,,00001.799600,D6_11,0.142
,,00001.800800,D6_14,0.035
,,00001.806160,D6_14,0.022
,,00001.811200,D6_12,0.027
,,00001.835360,D6_22,0.018
,,00001.844960,D6_11,0.022
,,00001.852000,D6_43,0.028
,,00001.858560,D6_22,0.024
,,00001.861600,D6_11,0.146
,,00001.871840,D6_12,0.026
,,00001.877120,D6_11,0.019
,,00001.877680,D6_14,0.139
,,00001.886160,D6_14,0.036
,,00001.889200,D6_14,0.019
,,00001.895040,D6_14,0.042
,,00001.897520,D6_14,0.014
,,00001.911840,D6_11,0.019
,,00001.914560,D6_11,0.147
,,00001.917200,D6_11,0.018
,,00001.917280,D6_22,0.023
,,00001.927840,D6_14,0.026
,,00001.939680,D6_12,0.027
,,00001.943440,D6_11,0.019
,,00001.950000,D6_14,0.043
,,00001.972480,D6_22,0.024
,,00001.982960,D6_11,0.16
,,00002.023360,D6_12,0.029
,,00002.028080,D6_22,0.022
,,00002.028240,D6_11,0.015
,,00002.040880,D6_11,0.139
,,00002.053920,D6_11,0.012
,,00002.063600,D6_11,0.019
,,00002.071440,D6_14,0.038
,,00002.085360,D6_12,0.028
,,00002.089840,D6_22,0.023
,,00002.101360,D6_44,0.014
,,00002.101920,D6_11,0.018
,,00002.108480,D6_32,0.035
,,00002.109600,D6_11,0.144
,,00002.117920,D6_33,0.023
,,00002.150640,D6_11,0.018
,,00002.151520,D6_22,0.025
,,00002.155280,D6_22,0.021
,,00002.156560,D6_12,0.026
,,00002.162240,D6_11,0.142
,,00002.164880,D6_14,0.039
,,00002.170960,D6_22,0.017
,,00002.174720,D6_32,0.026
,,00002.189920,D6_11,0.017
